"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00058793","2015-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","5.7","7","5.1",",7","17",",7","11",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","20",",7","0",",7","2","","20150520","+,,7","20150531","+,,7","20150528",",,7","","","20150519",",,7","20150503",",,7","0.6",",7,20,+","0",",,7,31,+","0",",T,7,28,","48.8",",,7,19,","30.0",",7,03,","","","2787.2","7","116.0",",7","  16.1",",,,7,3,2","  10.0",",,,7,3,2","","","  13.9",",,,7,3,2","","","143.4",",,,7","0",",T,,7","14.75",",7","21.96",",,,7","7.55",",,,7","6938",",,,7"
"USC00058793","2015-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","165.9","7","160.2",",7","4",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","16",",7","","","20150608","+,,7","20150630","+,,7","20150630","+,,7","1","","20150612",",,7","20150622",",,7","11.1",",7,08,+","0",",,7,30,+","0",",,7,30,+","28.2",",,7,12,","38.9",",7,22,","305.7","2,,,7","2787.5","7","0.3",",7","  25.6",",,,7,3,2","  17.8",",,,7,3,2","","","  21.8",",,,7,3,2","","","44.4",",,,7","0",",,,7","23.66",",7","31.84",",,,7","15.49",",,,7","6021",",,,7"
"USC00058793","2015-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","377.6","7","211.7",",7","11",",7","7",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","20",",7","","","20150708",",,7","20150731","+,,7","20150731","+,,7","1","","20150709",",,7","20150714",",,7","11.7",",7,08,","0",",,7,31,+","0",",,7,31,+","51.6",",,7,09,","38.3",",7,14,","","","0.0","7","0.0",",7","  27.8",",,,1,3,2","  20.6",",,,1,3,2","","","  25.1",",,,1,3,2","","","140.7",",,,7","0",",,,7","25.16",",7","32.95",",,,7","17.38",",,,7","5758","1,,,7"
"USC00058793","2015-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","565.5","7","187.9",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","19",",7","","","20150831","+,,7","20150831","+,,7","20150831","+,,7","","","20150804",",,7","20150827","+,,7","10.6",",7,31,+","0",",,7,31,+","0",",,7,31,+","37.1",",,7,04,","37.2",",7,27,+","253.2","1,,,7","2.2","7","2.2",",7","  26.1",",,,7,3,2","  20.0",",,,7,3,2","","","  23.3",",,,7,3,2","","","68.0",",,,7","0",",,,7","24.32",",7","32.28",",,,7","16.37",",,,7","5415",",,,7"
"USC00058793","2015-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","699.6","7","134.1",",7","3",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","17",",7","1","","20150919",",,7","20150930","+,,7","20150930","+,,7","","","20150923",",,7","20150908",",,7","7.2",",7,19,","0",",,7,30,+","0",",,7,30,+","13.2",",,7,23,","38.3",",7,08,","274.5","2,,,7","10.8","7","8.6",",7","  26.7",",,,7,3,2","  18.9",",,,7,3,2","","","  22.1",",,,7,3,2","","","26.7",",,,7","0",",,,7","22.52",",7","31.30",",,,7","13.74",",,,7","5368",",,,7"
"USC00058793","2015-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","712.7","7","13.1",",7","9",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","1",",7","1","","20151029",",,7","20151031","+,,7","20151031","+,,7","","","20151022",",,7","20151012",",,7","0.6",",7,29,","0",",,7,31,+","0",",,7,31,+","48.5",",,7,22,","33.3",",7,12,","","","136.9","7","126.1",",7","  18.3",",,,7,3,2","  10.0",",,,7,3,2","","","  14.8",",,,7,3,2","","","74.4",",,,7","0",",,,7","14.69",",7","22.17",",,,7","7.21",",,,7","6440",",,,7"
"USC00058793","2015-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","712.7","7","0.0",",7","9",",7","5",",7","0",",7","11",",7","2",",7","0",",7","22",",7","4",",7","6",",7","0",",7","","","20151119",",,7","20151118",",,7","20151118",",,7","","","20151118",",,7","20151104",",,7","-10.0",",7,19,","127",",,7,18,","127",",,7,18,","19.1",",,7,18,","27.2",",7,04,","","","535.0","7","398.1",",7","  11.1",",,,7,3,2","   0.0",",,,7,3,2","","","   5.5",",,,7,3,2","","","39.5",",,,7","178",",,,7","5.06",",7","12.40",",,,7","-2.28",",,,7","5563",",,,7"
"USC00058793","2015-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","712.7","7","0.0",",7","5",",7","2",",7","0",",7","13",",7","2",",7","0",",7","26",",7","11",",7","1",",7","0",",7","","","20151230",",,7","20151214",",,7","20151214",",,7","","","20151214",",,7","20151210",",,7","-13.3",",7,30,","127",",,7,14,","89",",,7,14,","17.0",",,7,14,","21.1",",7,10,","","","1084.8","7","549.8",",7","   2.8",",,,7,3,2","  -0.6",",,,7,3,2","","","   0.5",",,,7,3,2","","","23.3",",,,7","151",",,,7","0.60",",7","6.39",",,,7","-5.20",",,,7","5786",",,,7"
"USC00058793","2016-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","2",",7","0",",7","0",",7","1",",7","0",",7","0",",7","31",",7","4",",7","1",",7","0",",7","3","","20160101",",,7","20160109",",,7","20160109",",,7","","","20160109","+,,7","20160131",",,7","-12.2",",7,01,","25",",,7,09,","10",",,7,09,","0.8",",,7,09,+","21.7",",7,31,","","","1615.6","7","530.8",",7","   1.1",",,,7,3,2","  -1.1",",,,7,3,2","","","  -0.3",",,,7,3,2","","","1.6",",,,7","10",",,,7","1.21",",7","9.01",",,,7","-6.59",",,,7","4960",",,,7"
"USC00058793","2016-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","3",",7","1",",7","0",",7","5",",7","1",",7","0",",7","25",",7","2",",7","6",",7","0",",7","","","20160204",",,7","20160204","+,,7","20160202",",,7","","","20160202",",,7","20160219",",,7","-12.8",",7,04,","76",",,7,04,+","64",",,7,02,","6.6",",,7,02,","29.4",",7,19,","","","2007.6","7","392.0",",7","   4.4",",,,7,3,2","  -0.6",",,,7,3,2","","","   1.9",",,,7,3,2","","","8.7",",,,7","77",",,,7","4.82",",7","13.50",",,,7","-3.87",",,,7","5699",",,,7"
"USC00058793","2016-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","0",",7","13",",7","0",",7","","","20160320",",,7","20160327","+,,7","20160327","+,,7","","","20160326",",,7","20160323",",,7","-12.8",",7,20,","0",",T,7,27,+","0",",T,7,27,+","0.5",",,7,26,","28.9",",7,23,","","","2323.1","7","315.5",",7","   7.2",",,,7,3,2","   4.4",",,,7,3,2","","","   5.7",",,,7,3,2","","","0.8",",,,7","0",",T,,7","8.16",",7","18.31",",,,7","-2.00",",,,7","6372",",,,7"
"USC00058793","2016-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","1.4","7","1.4",",7","7",",7","6",",7","1",",7","0",",7","0",",7","0",",7","3",",7","0",",7","15",",7","0",",7","","","20160401",",,7","20160430","+,,7","20160430","+,,7","1","","20160416",",,7","20160406",",,7","-6.1",",7,01,","0",",,7,30,+","0",",,7,30,+","43.2",",,7,16,","30.0",",7,06,","","","2527.1","7","204.0",",7","  12.2",",,,7,3,2","   5.6",",,,7,3,2","","","   9.5",",,,7,3,2","","","125.0",",,,7","0",",,,7","11.58",",7","19.81",",,,7","3.36",",,,7","6345","1,,,7"
"USC00058793","2016-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","13.6","7","12.2",",7","7",",7","4",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","20",",7","0",",7","1","","20160502",",,7","20160531","+,,7","20160531","+,,7","1","","20160530",",,7","20160522",",,7","-1.7",",7,02,","0",",,7,31,+","0",",,7,31,+","15.0",",,7,30,","30.6",",7,22,","219.1","2,,,7","2646.9","7","119.8",",7","  15.6",",,,7,3,2","   6.1",",,,7,3,2","","","  12.6",",,,7,3,2","","","36.4",",,,7","0",",,,7","14.86",",7","23.14",",,,7","6.59",",,,7","6766",",,,7"
"USC00058793","2016-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","186.2","7","172.6",",7","6",",7","6",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","21",",7","","","20160605","+,,7","20160630","+,,7","20160630","+,,7","","","20160628",",,7","20160626","+,,7","8.9",",7,05,+","0",",,7,30,+","0",",,7,30,+","37.6",",,7,28,","37.2",",7,26,+","280.4","1,,,7","2650.0","7","3.1",",7","  22.2","1,,,7,3,2","  15.6","1,,,7,3,2","","","  19.7","1,,,7,3,2","","","82.2",",,,7","0",",,,7","23.98",",7","32.95",",,,7","15.02",",,,7","5149",",,,7"
"USC00058793","2016-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","426.6","7","240.4",",7","6",",7","5",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","24",",7","","","20160716",",,7","20160731","+,,7","20160731","+,,7","","","20160702",",,7","20160724",",,7","12.2",",7,16,","0",",,7,31,+","0",",,7,31,+","49.0",",,7,02,","40.0",",7,24,","325.7","2,,,7","0.0","7","0.0",",7","  24.4",",,,7,3,2","  19.4",",,,7,3,2","","","  22.3",",,,7,3,2","","","98.6",",,,7","0",",,,7","26.09",",7","34.74",",,,7","17.44",",,,7","5376",",,,7"
"USC00058793","2016-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","580.9","7","154.3",",7","9",",7","7",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","14",",7","","","20160820",",,7","20160831","+,,7","20160831","+,,7","","","20160806",",,7","20160802",",,7","11.7",",7,20,","0",",,7,31,+","0",",,7,31,+","26.9",",,7,06,","36.7",",7,02,","210.6","4,,,7","0.8","7","0.8",",7","  22.8",",,,7,3,2","  18.9",",,,7,3,2","","","  21.0",",,,7,3,2","","","89.6",",,,7","0",",,,7","23.28",",7","30.60",",,,7","15.97",",,,7","4803",",,,7"
"USC00058793","2016-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","670.7","7","89.8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","10",",7","","","20160926",",,7","20160930","+,,7","20160930","+,,7","","","20160922",",,7","20160921","+,,7","3.9",",7,26,","0",",,7,30,+","0",",,7,30,+","2.3",",,7,22,","35.0",",7,21,+","258.0",",,,7","19.6","7","18.8",",7","  21.1",",,,7,3,2","  15.6",",,,7,3,2","","","  18.9",",,,7,3,2","","","4.4",",,,7","0",",,,7","20.70",",7","29.46",",,,7","11.93",",,,7","6316",",,,7"
"USC00058793","2016-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","685.7","7","15.0",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","3",",7","0",",7","25",",7","2",",7","","","20161007",",,7","20161031","+,,7","20161031","+,,7","","","20161001",",,7","20161018",",,7","-3.3",",7,07,","0",",,7,31,+","0",",,7,31,+","0.3",",,7,01,","36.7",",7,18,","","","116.0","7","96.4",",7","  16.7",",,,7,3,2","  12.8",",,,7,3,2","","","  14.8",",,,7,3,2","","","0.3",",,,7","0",",,,7","15.71",",7","26.17",",,,7","5.25",",,,7","4938",",,,7"
"USC00058793","2016-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","686.0","7","0.3",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","13",",7","0",",7","9",",7","0",",7","1","","20161119",",,7","20161130","+,,7","20161130","+,,7","","","20161106",",,7","20161101",",,7","-10.6",",7,19,","0",",,7,30,+","0",",,7,30,+","9.1",",,7,06,","31.1",",7,01,","","","398.3","7","282.3",",7","  14.4",",,,7,3,2","   4.4",",,,7,3,2","","","   8.8",",,,7,3,2","","","9.4",",,,7","0",",,,7","8.93",",7","17.75",",,,7","0.12",",,,7","5224",",,,7"
"USC00058793","2016-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","686.0","7","0.0",",7","4",",7","1",",7","0",",7","4",",7","1",",7","2",",7","30",",7","6",",7","1",",7","0",",7","1","","20161218",",,7","20161219","+,,7","20161218",",,7","","","20161218",",,7","20161217",",,7","-25.6",",7,18,","76",",,7,19,+","64",",,7,18,","8.1",",,7,18,","22.8",",7,17,","","","1005.7","7","607.4",",7","   3.3",",,,7,3,2","  -2.2",",,,7,3,2","","","   1.2",",,,7,3,2","","","11.2",",,,7","64",",,,7","-1.26",",7","7.24",",,,7","-9.76",",,,7","5027",",,,7"
"USC00058793","2017-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","5",",7","3",",7","0",",7","6",",7","2",",7","2",",7","30",",7","7",",7","1",",7","0",",7","1","","20170107",",,7","20170116",",,7","20170116",",,7","","","20170116",",,7","20170112",",,7","-21.7",",7,07,","102",",,7,16,","102",",,7,16,","13.2",",,7,16,","21.1",",7,12,","","","1582.1","7","576.4",",7","   1.1",",,,7,3,2","  -2.2",",,,7,3,2","","","  -0.1",",,,7,3,2","","","22.0",",,,7","179",",,,7","-0.26",",7","7.14",",,,7","-7.65",",,,7","4241",",,,7"
"USC00058793","2017-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","1",",7","1",",7","0",",7","0",",7","0",",7","0",",7","23",",7","1",",7","6",",7","0",",7","","","20170203",",,7","20170228","+,,7","20170228","+,,7","","","20170213",",,7","20170211",",,7","-15.0",",7,03,","0",",,7,28,+","0",",,7,28,+","5.3",",,7,13,","28.3",",7,11,","","","1926.5","7","344.4",",7","   6.7",",,,7,3,2","  -0.6",",,,7,3,2","","","   3.0",",,,7,3,2","","","5.3",",,,7","0",",,,7","6.03",",7","15.57",",,,7","-3.51",",,,7","4518",",,,7"
"USC00058793","2017-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","1.4","7","1.4",",7","2",",7","2",",7","0",",7","0",",7","0",",7","0",",7","16",",7","0",",7","13",",7","0",",7","1","","20170301",",,7","20170331","+,,7","20170331","+,,7","","","20170329",",,7","20170320",",,7","-9.4",",7,01,","0",",,7,31,+","0",",,7,31,+","24.6",",,7,29,","31.1",",7,20,","","","2206.8","7","280.3",",7","  10.6","1,,,7,3,2","   2.8","1,,,7,3,2","","","   7.0","1,,,7,3,2","","","27.6",",,,7","0",",,,7","9.34",",7","19.18",",,,7","-0.50",",,,7","6497",",,,7"
"USC00058793","2017-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","6.4","7","5.0",",7","11",",7","9",",7","1",",7","4",",7","4",",7","0",",7","9",",7","1",",7","14",",7","0",",7","2","","20170423","+,,7","20170430",",,7","20170430",",,7","","","20170430",",,7","20170420",",,7","-1.7",",7,23,+","432",",,7,30,","305",",,7,30,","42.7",",,7,30,","30.6",",7,20,","","","2411.6","7","204.8",",7","  14.4",",,,7,3,2","   4.4",",,,7,3,2","","","   9.7",",,,7,3,2","","","147.7",",,,7","534",",,,7","11.67",",7","19.07",",,,7","4.27",",,,7","7226",",,,7"
"USC00058793","2017-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","24.4","7","18.0",",7","13",",7","11",",7","1",",7","3",",7","1",",7","0",",7","1",",7","0",",7","21",",7","1",",7","","","20170501",",,7","20170501",",,7","20170501",",,7","1","","20170530",",,7","20170526",",,7","-1.1",",7,01,","432",",,7,01,","127",",,7,01,","30.5",",,7,30,","33.3",",7,26,","","","2530.8","7","119.2",",7","  16.1",",,,7,3,2","   4.4",",,,7,3,2","","","  12.8",",,,7,3,2","","","140.6",",,,7","127",",,,7","15.07",",7","22.90",",,,7","7.24",",,,7","6255",",,,7"
"USC00058793","2017-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","167.1","7","142.7",",7","4",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","14",",7","","","20170601",",,7","20170630","+,,7","20170626",",,7","2","","20170626",",,7","20170623",",,7","10.6",",7,01,","0",",,7,30,+","0",",T,7,26,","10.7",",,7,26,","38.9",",7,23,","330.0",",,,7","2530.8","7","0.0",",7","  21.7","1,,,7,3,2","  16.7","1,,,7,3,2","","","  19.6","1,,,7,3,2","","","30.5",",,,7","0",",T,,7","23.09",",7","31.83",",,,7","14.34",",,,7","5501",",,,7"
"USC00058793","2017-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","391.9","7","224.8",",7","10",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","23",",7","","","20170701",",,7","20170731","+,,7","20170731","+,,7","2","","20170716",",,7","20170712",",,7","11.7",",7,01,","0",",,7,31,+","0",",,7,31,+","35.3",",,7,16,","38.9",",7,12,","285.5","5,,,7","0.0","7","0.0",",7","  23.3",",,,7,3,2","  20.0",",,,7,3,2","","","  22.2",",,,7,3,2","","","117.9",",,,7","0",",,,7","25.59",",7","33.69",",,,7","17.48",",,,7","4716",",,,7"
"USC00058793","2017-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","491.1","7","99.2",",7","8",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","3",",7","","","20170831",",,7","20170831","+,,7","20170831","+,,7","2","","20170811",",,7","20170821","+,,7","8.9",",7,31,","0",",,7,31,+","0",",,7,31,+","56.9",",,7,11,","32.8",",7,21,+","172.2","4,,,7","0.0","7","0.0",",7","  22.8",",,,7,3,2","  19.4",",,,7,3,2","","","  21.6",",,,7,3,2","","","131.7",",,,7","0",",,,7","21.53",",7","28.59",",,,7","14.47",",,,7","3673",",,,7"
"USC00058793","2017-09","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","569.4","7","78.3",",7","8",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","25",",7","9",",7","1","","20170920",",,7","20170930","+,,7","20170930","+,,7","","","20170924",",,7","20170915","+,,7","6.7",",7,20,","0",",,7,30,+","0",",,7,30,+","47.0",",,7,24,","33.9",",7,15,+","193.6","5,,,7","40.8","7","40.8",",7","  20.0",",,,7,3,2","  15.6",",,,7,3,2","","","  18.7",",,,7,3,2","","","89.4",",,,7","0",",,,7","19.58",",7","27.19",",,,7","11.97",",,,7","3816",",,,7"
"USC00058793","2017-10","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","571.7","7","2.3",",7","4",",7","2",",7","0",",7","0",",7","0",",7","0",",7","9",",7","0",",7","20",",7","0",",7","1","","20171027",",,7","20171031","+,,7","20171031","+,,7","1","","20171007",",,7","20171013",",,7","-7.8",",7,27,","0",",,7,31,+","0",",,7,31,+","22.6",",,7,07,","30.6",",7,13,","","","213.9","7","173.1",",7","  16.7",",,,7,3,2","   9.4",",,,7,3,2","","","  13.6",",,,7,3,2","","","26.7",",,,7","0",",,,7","12.82",",7","21.73",",,,7","3.92",",,,7","5038",",,,7"
"USC00058793","2017-11","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","571.7","7","0.0",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","15",",7","0",",7","10",",7","0",",7","1","","20171119",",,7","20171130","+,,7","20171130","+,,7","","","20171118","+,,7","20171128",",,7","-7.8",",7,19,","0",",,7,30,+","0",",,7,30,+","0.5",",,7,18,+","27.8",",7,28,","","","520.0","7","306.1",",7","  11.1",",,,7,3,2","   7.2",",,,7,3,2","","","   8.9",",,,7,3,2","","","1.6",",,,7","0",",,,7","8.13",",7","16.30",",,,7","-0.04",",,,7","3873",",,,7"
"USC00058793","2017-12","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","571.7","7","0.0",",7","4",",7","0",",7","0",",7","5",",7","0",",7","0",",7","30",",7","5",",7","4",",7","0",",7","1","","20171224",",,7","20171231","+,,7","20171227","+,,7","","","20171215","+,,7","20171204",",,7","-16.1",",7,24,","25",",,7,31,+","13",",,7,27,+","0.5",",,7,15,+","23.3",",7,04,","","","1051.9","7","531.9",",7","   7.8",",,,7,3,2","   1.7",",,,7,3,2","","","   4.8",",,,7,3,2","","","1.6",",,,7","52",",,,7","1.18",",7","10.15",",,,7","-7.80",",,,7","4793",",,,7"
"USC00058793","2018-01","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","1",",7","1",",7","0",",7","1",",7","0",",7","3",",7","28",",7","4",",7","4",",7","0",",7","","","20180116",",,7","20180122",",,7","20180122",",,7","","","20180122",",,7","20180131","+,,7","-21.1",",7,16,","25",",,7,22,","20",",,7,22,","4.3",",,7,22,","25.0",",7,31,+","","","1577.9","7","526.0",",7","   3.9",",,,7,3,2","   0.0",",,,7,3,2","","","   1.5",",,,7,3,2","","","4.3",",,,7","20",",,,7","1.36",",7","10.75",",,,7","-8.02",",,,7","4464",",,,7"
"USC00058793","2018-02","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","2",",7","0",",7","0",",7","3",",7","1",",7","0",",7","26",",7","5",",7","4",",7","0",",7","2","","20180221",",,7","20180211",",,7","20180211",",,7","","","20180211",",,7","20180219",",,7","-16.1",",7,21,","51",",,7,11,","28",",,7,11,","0.5",",,7,11,","24.4",",7,19,","","","2053.7","7","475.8",",7","   5.0",",,,7,3,2","   0.6",",,,7,3,2","","","   2.6",",,,7,3,2","","","0.8",",,,7","54",",,,7","1.34",",7","10.12",",,,7","-7.44",",,,7","5152",",,,7"
"USC00058793","2018-03","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","0.0","7","0.0",",7","3",",7","1",",7","0",",7","0",",7","0",",7","0",",7","19",",7","0",",7","10",",7","0",",7","1","","20180307",",,7","20180331","+,,7","20180331","+,,7","","","20180329",",,7","20180324",",,7","-9.4",",7,07,","0",",,7,31,+","0",",,7,31,+","2.8",",,7,29,","30.6",",7,24,","","","2359.8","7","306.1",",7","   8.9",",,,7,3,2","   3.9",",,,7,3,2","","","   6.3",",,,7,3,2","","","7.1",",,,7","0",",,,7","8.46",",7","18.27",",,,7","-1.35",",,,7","6334",",,,7"
"USC00058793","2018-04","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","4.2","7","4.2",",7","4",",7","2",",7","0",",7","1",",7","0",",7","0",",7","12",",7","0",",7","12",",7","1",",7","","","20180407",",,7","20180407",",,7","20180407",",,7","","","20180421",",,7","20180413",",,7","-8.9",",7,07,","25",",,7,07,","5",",,7,07,","10.9",",,7,21,","32.8",",7,13,","","","2619.8","7","260.0",",7","  11.1",",,,7,3,2","   6.1",",,,7,3,2","","","   8.2",",,,7,3,2","","","18.5",",,,7","5",",,,7","9.81",",7","18.82",",,,7","0.79",",,,7","7174",",,,7"
"USC00058793","2018-05","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","86.5","7","82.3",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","9",",7","","","20180504",",,7","20180531","+,,7","20180531","+,,7","","","20180523",",,7","20180527",",,7","3.3",",7,04,","0",",,7,31,+","0",",,7,31,+","30.0",",,7,23,","35.0",",7,27,","306.2","2,,,7","2640.3","7","20.5",",7","  18.9",",,,7,3,2","  11.7",",,,7,3,2","","","  15.5",",,,7,3,2","","","57.6",",,,7","0",",,,7","20.32",",7","29.46",",,,7","11.19",",,,7","6570",",,,7"
"USC00058793","2018-06","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","299.1","7","212.6",",7","7",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","20",",7","","","20180603",",,7","20180630","+,,7","20180625","+,,7","2","","20180620",",,7","20180628",",,7","10.0",",7,03,","0",",,7,30,+","0",",T,7,25,+","28.2",",,7,20,","40.6",",7,28,","366.1","2,,,7","2640.3","7","0.0",",7","  21.7",",,,7,3,2","  17.2",",,,7,3,2","","","  19.6",",,,7,3,2","","","59.4",",,,7","0",",T,,7","25.42",",7","34.47",",,,7","16.37",",,,7","7000",",,,7"
"USC00058793","2018-07","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","527.8","7","228.7",",7","11",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","25",",7","","","20180731",",,7","20180731","+,,7","20180731","+,,7","","","20180724",",,7","20180721",",,7","10.6",",7,31,","0",",,7,31,+","0",",,7,31,+","51.1",",,7,24,","41.7",",7,21,","319.2","2,,,7","0.0","7","0.0",",7","  25.0",",,,7,3,2","  19.4",",,,7,3,2","","","  22.3",",,,7,3,2","","","104.2",",,,7","0",",,,7","25.71",",7","34.48",",,,7","16.94",",,,7","5424",",,,7"
"USC00058793","2018-08","37.3822","-102.2986","1212.5","WALSH 1 W, CO US","681.8","7","154.0",",7","10",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","11",",7","2","","20180821",",,7","20180831","+,,7","20180831","+,,7","3","","20180822",",,7","20180831",",,7","10.6",",7,21,","0",",,7,31,+","0",",,7,31,+","36.1",",,7,22,","36.7",",7,31,","210.4","4,,,7","0.2","7","0.2",",7","  22.2",",,,7,3,2","  18.3",",,,7,3,2","","","  20.6",",,,7,3,2","","","90.5",",,,7","0",",,,7","23.29",",7","31.05",",,,7","15.54",",,,7","4123",",,,7"
