"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00363706","1933-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","19",",6","13",",6","0",",6","","","0",",6","","","","","19330531","+,,6","19330510",",,6","","","0",",,6,31,+","21.3",",,6,10,","140.5",",,,6","0",",,,6","",""
"USC00363706","1933-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","1",",6","","","0",",6","","","","","19330630","+,,6","19330608",",,6","","","0",",,6,30,+","25.4",",,6,08,","82.1",",,,6","0",",,,6","",""
"USC00363706","1933-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","1",",6","","","0",",6","","","","","19330731","+,,6","19330703",",,6","","","0",",,6,31,+","65.3",",,6,03,","123.6",",,,6","0",",,,6","",""
"USC00363706","1933-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","4",",6","","","0",",6","","","","","19330831","+,,6","19330824",",,6","","","0",",,6,31,+","132.8",",,6,24,","271.0",",,,6","0",",,,6","",""
"USC00363706","1933-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","2",",6","","","0",",6","","","","","19330930","+,,6","19330904",",,6","","","0",",,6,30,+","27.7",",,6,04,","91.2",",,,6","0",",,,6","",""
"USC00363706","1933-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","4",",6","1",",6","","","0",",6","","","","","19331031","+,,6","19331017",",,6","","","0",",,6,31,+","29.5",",,6,17,","57.3",",,,6","0",",,,6","",""
"USC00363706","1933-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","1",",6","0",",6","","","0",",6","","","","","19331114",",,6","19331106",",,6","","","18",",,6,14,","9.7",",,6,06,","17.9",",,,6","31",",,,6","",""
"USC00363706","1933-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","3",",6","","","","","19331226",",,6","19331226",",,6","","","86",",,6,26,","9.7",",,6,26,","39.6",",,,6","183",",,,6","",""
"USC00363706","1934-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","1",",6","0",",6","","","19340101",",,6","19340105",",,6","19340105",",,6","51",",,6,01,","5",",,6,05,","25.4",",,6,05,","70.5",",,,6","5",",,,6","",""
"USC00363706","1934-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","3",",6","0",",6","","","3",",6","","","","","19340226",",,6","19340226",",,6","","","114",",,6,26,","10.9",",,6,26,","25.4",",,,6","243",",,,6","",""
"USC00363706","1934-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","2",",6","","","","","19340311",",,6","19340328",",,6","","","66",",,6,11,","22.9",",,6,28,","57.6",",,,6","166",",,,6","",""
"USC00363706","1934-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","9",",6","1",",6","","","0",",6","","","","","19340414","+,,6","19340401",",,6","","","0",",T,6,14,+","27.4",",,6,01,","98.4",",,,6","0",",T,,6","",""
"USC00363706","1934-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","0",",6","","","","","19340531","+,,6","19340504",",,6","","","0",",,6,31,+","25.9",",,6,04,","92.3",",,,6","0",",,,6","",""
"USC00363706","1934-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","1",",6","","","0",",6","","","","","19340630","+,,6","19340619",",,6","","","0",",,6,30,+","35.6",",,6,19,","89.5",",,,6","0",",,,6","",""
"USC00363706","1934-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","0",",6","","","0",",6","","","","","19340731","+,,6","19340704",",,6","","","0",",,6,31,+","20.1",",,6,04,","68.1",",,,6","0",",,,6","",""
"USC00363706","1934-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","1",",6","","","0",",6","","","","","19340831","+,,6","19340813",",,6","","","0",",,6,31,+","29.7",",,6,13,","128.8",",,,6","0",",,,6","",""
"USC00363706","1934-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","11",",6","2",",6","","","0",",6","","","","","19340930","+,,6","19340917",",,6","","","0",",,6,30,+","75.4",",,6,17,","227.7",",,,6","0",",,,6","",""
"USC00363706","1934-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","0",",6","","","","","19341029","+,,6","19341006",",,6","","","0",",T,6,29,+","14.5",",,6,06,","35.5",",,,6","0",",T,,6","",""
"USC00363706","1934-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","9",",6","0",",6","","","0",",6","","","","","19341127","+,,6","19341124",",,6","","","0",",T,6,27,+","25.1",",,6,24,","82.0",",,,6","0",",T,,6","",""
"USC00363706","1934-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11","1,6","6","1,6","2","1,6","","","0",",6","","","","","19341219",",,6","19341202",",1,6","","","20",",,6,19,","46.5","1,,6,02,","120.0","1,,,6","31",",,,6","",""
"USC00363706","1935-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","19","4,6","5",",6","","","19350124",",4,6","19350123",",,6","19350101",",,6","203","4,,6,24,","119",",,6,23,","13.2",",,6,01,","54.7",",,,6","383",",,,6","",""
"USC00363706","1935-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","0",",6","12","3,6","2",",6","","","19350224","+,3,6","19350223",",,6","19350223",",,6","127","3,,6,24,+","168",",,6,23,","10.9",",,6,23,","53.8",",,,6","340",",,,6","",""
"USC00363706","1935-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","7",",6","0",",6","","","2",",6","","","","","19350313",",,6","19350329",",,6","","","76",",,6,13,","14.7",",,6,29,","68.6",",,,6","110",",,,6","",""
"USC00363706","1935-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","1",",6","","","1",",6","","","","","19350408",",,6","19350409",",,6","","","25",",,6,08,","40.1",",,6,09,","70.9",",,,6","35",",,,6","",""
"USC00363706","1935-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","4",",6","0",",6","","","0",",6","","","","","19350531","+,,6","19350503",",,6","","","0",",,6,31,+","13.0",",,6,03,","36.1",",,,6","0",",,,6","",""
"USC00363706","1935-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","7",",6","0",",6","","","0",",6","","","","","19350630","+,,6","19350609",",,6","","","0",",,6,30,+","23.4",",,6,09,","84.6",",,,6","0",",,,6","",""
"USC00363706","1935-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","1",",6","","","0",",6","","","","","19350731","+,,6","19350709",",,6","","","0",",,6,31,+","43.2",",,6,09,","85.3",",,,6","0",",,,6","",""
"USC00363706","1935-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","1",",6","","","0",",6","","","","","19350831","+,,6","19350816",",,6","","","0",",,6,31,+","27.7",",,6,16,","62.7",",,,6","0",",,,6","",""
"USC00363706","1935-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","6",",6","1",",6","","","0",",6","","","","","19350930","+,,6","19350905",",,6","","","0",",,6,30,+","30.0",",,6,05,","84.3",",,,6","0",",,,6","",""
"USC00363706","1935-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","1",",6","","","0",",6","","","","","19351031","+,,6","19351030",",,6","","","0",",,6,31,+","47.5",",,6,30,","65.6",",,,6","0",",,,6","",""
"USC00363706","1935-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","0",",6","","","","","19351117",",,6","19351118",",,6","","","8",",,6,17,","18.5",",,6,18,","81.1",",,,6","8",",,,6","",""
"USC00363706","1935-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","2",",6","","","","","19351230",",,6","19351214",",,6","","","124",",,6,30,","16.0",",,6,14,","56.2",",,,6","190",",,,6","",""
"USC00363706","1936-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","10",",6","2",",6","25",",6","6",",6","","","19360120",",,6","19360120",",,6","19360120",",,6","356",",,6,20,","229",",,6,20,","34.5",",,6,20,","141.7",",,,6","620",",,,6","",""
"USC00363706","1936-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","1",",6","27","2,6","3","1,6","","","19360215",",2,6","19360209",",1,6","19360214",",,6","381","2,,6,15,","102","1,,6,09,","50.3",",,6,14,","84.4",",,,6","183","1,,,6","",""
"USC00363706","1936-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13","1,6","12","1,6","1","1,6","","","1",",6","","","","","19360302",",,6","19360312",",1,6","","","109",",,6,02,","39.9","1,,6,12,","168.0","1,,,6","122",",,,6","",""
"USC00363706","1936-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","15",",6","9",",6","1",",6","","","0",",6","","","","","19360417","+,,6","19360406",",,6","","","0",",T,6,17,+","43.9",",,6,06,","91.5",",,,6","0",",T,,6","",""
"USC00363706","1936-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","5",",6","0",",6","","","0",",6","","","","","19360531","+,,6","19360504",",,6","","","0",",,6,31,+","13.2",",,6,04,","40.7",",,,6","0",",,,6","",""
"USC00363706","1936-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","9",",6","1",",6","","","0",",6","","","","","19360630","+,,6","19360619",",,6","","","0",",,6,30,+","26.7",",,6,19,","113.7",",,,6","0",",,,6","",""
"USC00363706","1936-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","2",",6","","","0",",6","","","","","19360731","+,,6","19360722",",,6","","","0",",,6,31,+","38.1",",,6,22,","131.1",",,,6","0",",,,6","",""
"USC00363706","1936-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","","","","","","","","","","","19360829",",,6","","","","","22.6",",,6,29,","75.5",",,,6","","","",""
"USC00363706","1936-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","0",",6","","","","","","","","","","","19360903",",,6","","","","","17.8",",,6,03,","33.5",",,,6","","","",""
"USC00363706","1936-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","2",",6","","","0",",6","","","","","19361018",",,6","19361001",",,6","","","0",",T,6,18,","30.5",",,6,01,","79.6",",,,6","0",",T,,6","",""
"USC00363706","1936-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","1",",6","","","","","19361124",",,6","19361105",",,6","","","38",",,6,24,","14.7",",,6,05,","34.3",",,,6","38",",,,6","",""
"USC00363706","1936-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","2",",6","","","","","19361220","+,,6","","","","","66",",,6,20,+","","","","","132",",,,6","",""
"USC00363706","1937-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","1",",6","","","","","19370121",",,6","","","","","43",",,6,21,","","","","","94",",,,6","",""
"USC00363706","1937-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","1",",6","","","2",",6","","","","","19370217",",,6","19370222",",,6","","","51",",,6,17,","41.9",",,6,22,","91.4",",,,6","114",",,,6","",""
"USC00363706","1937-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","4",",6","0",",6","","","3",",6","","","","","19370315",",,6","19370315",",,6","","","132",",,6,15,","15.7",",,6,15,","36.8",",,,6","241",",,,6","",""
"USC00363706","1937-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","0",",6","","","","","19370412","+,,6","","","","","0",",T,6,12,+","","","","","0",",T,,6","",""
"USC00363706","1937-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","0",",6","","","","","","","","","","","19370509",",,6","","","","","25.1",",,6,09,","81.0",",,,6","","","",""
"USC00363706","1937-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","8",",6","3",",6","","","0",",6","","","","","19370630","+,,6","19370610",",,6","","","0",",,6,30,+","44.5",",,6,10,","170.3",",,,6","0",",,,6","",""
"USC00363706","1937-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","1",",6","","","0",",6","","","","","19370731","+,,6","19370715",",,6","","","0",",,6,31,+","35.3",",,6,15,","122.6",",,,6","0",",,,6","",""
"USC00363706","1937-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","10",",6","2",",6","","","","","","","","","","","19370813",",,6","","","","","43.4",",,6,13,","169.8",",,,6","","","",""
"USC00363706","1937-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","0",",6","","","","","19370930","+,,6","19370906",",,6","","","0",",,6,30,+","8.1",",,6,06,","26.0",",,,6","0",",,,6","",""
"USC00363706","1937-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","9",",6","3",",6","","","0",",6","","","","","19371025","+,,6","19371023",",,6","","","0",",T,6,25,+","45.7",",,6,23,","171.7",",,,6","0",",T,,6","",""
"USC00363706","1937-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","0",",6","","","1",",6","","","","","19371206",",,6","19371218",",,6","","","46",",,6,06,","14.2",",,6,18,","37.3",",,,6","59",",,,6","",""
"USC00363706","1938-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","1",",6","","","","","19380112",",,6","19380125",",,6","","","36",",,6,12,","16.3",",,6,25,","53.4",",,,6","64",",,,6","",""
"USC00363706","1938-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","4",",6","0",",6","","","0",",6","","","","","19380228","+,,6","19380220",",,6","","","20",",,6,28,+","23.1",",,6,20,","52.1",",,,6","43",",,,6","",""
"USC00363706","1938-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","1",",6","","","","","19380312",",,6","","","","","33",",,6,12,","","","","","58",",,,6","",""
"USC00363706","1938-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","5",",6","1",",6","","","0",",6","","","","","19380407","+,,6","19380409",",,6","","","0",",T,6,07,+","25.9",",,6,09,","55.4",",,,6","0",",T,,6","",""
"USC00363706","1938-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","9",",6","1",",6","","","0",",6","","","","","19380531","+,,6","19380524",",,6","","","0",",,6,31,+","32.3",",,6,24,","90.5",",,,6","0",",,,6","",""
"USC00363706","1938-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","8",",6","0",",6","","","","","","","","","","","19380612",",,6","","","","","19.6",",,6,12,","74.3",",,,6","","","",""
"USC00363706","1938-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","1",",6","","","","","","","","","","","19380817",",,6","","","","","41.7",",,6,17,","108.8",",,,6","","","",""
"USC00363706","1938-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","9",",6","2",",6","","","0",",6","","","","","19380930","+,,6","19380920",",,6","","","0",",,6,30,+","36.8",",,6,20,","112.1",",,,6","0",",,,6","",""
"USC00363706","1938-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","1",",6","","","0",",6","","","","","19381031","+,,6","19381006",",,6","","","0",",,6,31,+","25.9",",,6,06,","61.5",",,,6","0",",,,6","",""
"USC00363706","1938-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","2",",6","","","2",",6","","","","","19381124",",,6","19381125",",,6","","","173",",,6,24,","32.0",",,6,25,","97.4",",,,6","259",",,,6","",""
"USC00363706","1938-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","5",",6","0",",6","4",",6","1",",6","","","19381226",",,6","19381226",",,6","19381227",",,6","51",",,6,26,","43",",,6,26,","22.6",",,6,27,","92.9",",,,6","81",",,,6","",""
"USC00363706","1939-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","1",",6","","","5",",6","","","","","19390113",",,6","19390131",",,6","","","112",",,6,13,","25.7",",,6,31,","77.8",",,,6","385",",,,6","",""
"USC00363706","1939-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","8",",6","0",",6","","","0",",6","","","","","19390207",",,6","19390204",",,6","","","18",",,6,07,","22.9",",,6,04,","84.6",",,,6","28",",,,6","",""
"USC00363706","1939-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11","2,6","9","2,6","0","2,6","","","2",",6","","","","","19390322","+,,6","19390301",",2,6","","","25",",,6,22,+","17.0","2,,6,01,","81.7","2,,,6","55",",,,6","",""
"USC00363706","1939-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","","","0",",6","","","","","19390412","+,,6","19390407",",,6","","","0",",T,6,12,+","16.0",",,6,07,","70.8",",,,6","0",",T,,6","",""
"USC00363706","1939-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","19390531","+,,6","19390523",",,6","","","0",",,6,31,+","5.1",",,6,23,","14.1",",,,6","0",",,,6","",""
"USC00363706","1939-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","0",",6","","","0",",6","","","","","19390630","+,,6","19390614",",,6","","","0",",,6,30,+","18.3",",,6,14,","57.2",",,,6","0",",,,6","",""
"USC00363706","1939-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","8",",6","0",",6","","","0",",6","","","","","19390731","+,,6","19390714",",,6","","","0",",,6,31,+","16.3",",,6,14,","46.3",",,,6","0",",,,6","",""
"USC00363706","1939-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","0",",6","","","","","19390831","+,,6","","","","","0",",,6,31,+","","","","","0",",,,6","",""
"USC00363706","1939-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","","","","","","","","","0",",6","","","","","19390930","+,,6","","","","","0",",,6,30,+","","","","","0",",,,6","",""
"USC00363706","1939-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","1",",6","","","0",",6","","","","","19391028",",,6","19391003",",,6","","","0",",T,6,28,","27.2",",,6,03,","88.0",",,,6","0",",T,,6","",""
"USC00363706","1939-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","3",",6","0",",6","","","0",",6","","","","","19391122","+,,6","19391101",",,6","","","0",",T,6,22,+","19.3",",,6,01,","32.9",",,,6","0",",T,,6","",""
"USC00363706","1939-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","7",",6","0",",6","","","2",",6","","","","","19391227",",,6","19391221",",,6","","","89",",,6,27,","10.7",",,6,21,","48.3",",,,6","135",",,,6","",""
"USC00363706","1940-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","1",",6","1",",6","18",",6","2",",6","","","19400109","+,,6","19400119",",,6","19400114",",,6","76",",,6,09,+","64",",,6,19,","25.7",",,6,14,","30.9",",,,6","129",",,,6","",""
"USC00363706","1940-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","11",",6","3",",6","","","19400214",",,6","19400214",",,6","19400214",",,6","254",",,6,14,","254",",,6,14,","20.6",",,6,14,","78.7",",,,6","348",",,,6","",""
"USC00363706","1940-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","6",",6","3",",6","2",",6","2",",6","","","19400316","+,,6","19400316",",,6","19400330",",,6","25",",,6,16,+","30",",,6,16,","41.7",",,6,30,","126.9",",,,6","73",",,,6","",""
"USC00363706","1940-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","3",",6","","","","","","","","","","","19400420",",,6","","","","","32.8",",,6,20,","119.6",",,,6","","","",""
"USC00363706","1940-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","17",",6","10",",6","0",",6","","","","","","","","","","","19400521",",,6","","","","","18.8",",,6,21,","90.5",",,,6","","","",""
"USC00363706","1940-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","1",",6","","","","","","","","","","","19400602",",,6","","","","","26.2",",,6,02,","69.3",",,,6","","","",""
"USC00363706","1940-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","1",",6","","","","","","","","","","","19400728",",,6","","","","","43.9",",,6,28,","85.8",",,,6","","","",""
"USC00363706","1940-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","6",",6","2",",6","","","","","","","","","","","19400831",",,6","","","","","29.5",",,6,31,","115.7",",,,6","","","",""
"USC00363706","1940-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","6",",6","2",",6","","","","","","","","","","","19400901",",,6","","","","","42.7",",,6,01,","130.5",",,,6","","","",""
"USC00363706","1940-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","0",",6","","","0","1,6","","","","","19401031","+,1,6","19401008",",,6","","","0","1,,6,31,+","23.1",",,6,08,","66.8",",,,6","0","1,,,6","",""
"USC00363706","1940-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","12",",6","6",",6","2",",6","","","1",",6","","","","","19401127",",,6","19401115",",,6","","","51",",,6,27,","37.8",",,6,15,","107.1",",,,6","51",",,,6","",""
"USC00363706","1940-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","14",",6","7",",6","0",",6","2",",6","1",",6","","","19401207","+,,6","19401206",",,6","19401217",",,6","25",",,6,07,+","30",",,6,06,","16.3",",,6,17,","72.8",",,,6","38",",,,6","",""
"USC00363706","1941-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","6",",6","0",",6","13","2,6","3","1,6","","","19410129","+,2,6","19410127",",1,6","19410125",",,6","203","2,,6,29,+","119","1,,6,27,","16.0",",,6,25,","60.5",",,,6","241","1,,,6","",""
"USC00363706","1941-02","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","5",",6","3",",6","0",",6","13",",6","0",",6","","","19410201",",,6","19410218",",,6","19410208",",,6","127",",,6,01,","23",",,6,18,","6.4",",,6,08,","17.4",",,,6","38",",,,6","",""
"USC00363706","1941-03","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","10",",6","7",",6","0",",6","7","2,6","3","1,6","","","19410309",",2,6","19410308",",1,6","19410308",",,6","279","2,,6,09,","229","1,,6,08,","20.3",",,6,08,","57.1",",,,6","397","1,,,6","",""
"USC00363706","1941-04","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","19410406",",,6","","","","","21.6",",,6,06,","44.7",",,,6","","","",""
"USC00363706","1941-05","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","6",",6","4",",6","0",",6","","","","","","","","","","","19410530",",,6","","","","","19.6",",,6,30,","47.8",",,,6","","","",""
"USC00363706","1941-06","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","13",",6","7",",6","1",",6","","","","","","","","","","","19410605",",,6","","","","","29.2",",,6,05,","89.5",",,,6","","","",""
"USC00363706","1941-07","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","5",",6","1",",6","","","","","","","","","","","19410704",",,6","","","","","34.8",",,6,04,","71.1",",,,6","","","",""
"USC00363706","1941-08","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","8",",6","7",",6","0",",6","","","","","","","","","","","19410816",",,6","","","","","23.9",",,6,16,","66.9",",,,6","","","",""
"USC00363706","1941-09","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","4",",6","3",",6","0",",6","","","","","","","","","","","19410905",",,6","","","","","7.4",",,6,05,","18.3",",,,6","","","",""
"USC00363706","1941-10","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","11",",6","4",",6","0",",6","","","0",",6","","","","","19411031","+,,6","19411016",",,6","","","0",",,6,31,+","7.1",",,6,16,","26.3",",,,6","0",",,,6","",""
"USC00363706","1941-11","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","5",",6","0",",6","","","0",",6","","","","","19411123","+,,6","19411101",",,6","","","0",",T,6,23,+","16.0",",,6,01,","60.4",",,,6","0",",T,,6","",""
"USC00363706","1941-12","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","9",",6","5",",6","1",",6","","","0",",6","","","","","19411213",",,6","19411214",",,6","","","10",",,6,13,","37.1",",,6,14,","88.7",",,,6","10",",,,6","",""
"USC00363706","1942-01","40.2548","-76.8861","88.4","HARRISBURG RIVER GAGE, PA US","7",",6","3",",6","0",",6","","","1",",6","","","","","19420104",",,6","19420104",",,6","","","185",",,6,04,","23.4",",,6,04,","44.1",",,,6","195",",,,6","",""
