"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013779","1877-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","8",",Z","0",",Z","","","","","0",",Z","15",",Z","3",",Z","0",",Z","0",",Z","18770320","+,,Z","","","","","18770326",",,Z","18770324",",,Z","-9.4",",Z,20,+","","","","","21.3",",,Z,26,","19.4",",Z,24,","2848.9","Z","465.8",",Z","86.4",",,,Z","","","3.31",",Z","7.35",",,,Z","-0.73",",,,Z","","","",""
"USW00013779","1877-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.9","Z","0.9",",Z","10",",Z","6",",Z","0",",Z","","","","","0",",Z","2",",Z","0",",Z","3",",Z","0",",Z","18770403",",,Z","","","","","18770419",",,Z","18770424",",,Z","-1.1",",Z,03,","","","","","21.1",",,Z,19,","26.7",",Z,24,","3102.5","Z","253.6",",Z","67.8",",,,Z","","","9.91",",Z","14.54",",,,Z","5.28",",,,Z","","","",""
"USW00013779","1877-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","52.3","Z","51.4",",Z","9",",Z","5",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","15",",Z","2",",Z","18770503","+,,Z","","","","","18770521",",,Z","18770520","+,,Z","5.0",",Z,03,+","","","","","8.1",",,Z,21,","32.2",",Z,20,+","3218.3","Z","115.8",",Z","27.9",",,,Z","","","16.25",",Z","21.31",",,,Z","11.20",",,,Z","","","",""
"USW00013779","1877-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","169.4","Z","117.1",",Z","10",",Z","8",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","28",",Z","2",",Z","18770623",",,Z","","","","","18770606",",,Z","18770626",",,Z","12.2",",Z,23,","","","","","49.5",",,Z,06,","33.9",",Z,26,","3221.1","Z","2.8",",Z","132.5",",,,Z","","","22.14",",Z","26.60",",,,Z","17.68",",,,Z","","","",""
"USW00013779","1877-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","367.3","Z","197.9",",Z","13",",Z","11",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","3",",Z","18770714","+,,Z","","","","","18770719",",,Z","18770727",",,Z","16.1",",Z,14,+","","","","","49.0",",,Z,19,","35.0",",Z,27,","0.0","Z","0.0",",Z","140.5",",,,Z","","","24.72",",Z","29.04",",,,Z","20.40",",,,Z","","","",""
"USW00013779","1877-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","556.9","Z","189.6",",Z","7",",Z","4",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","2",",Z","18770806","+,,Z","","","","","18770809",",,Z","18770829",",,Z","17.2",",Z,06,+","","","","","5.6",",,Z,09,","33.9",",Z,29,","0.0","Z","0.0",",Z","16.8",",,,Z","","","24.45",",Z","28.62",",,,Z","20.27",",,,Z","","","",""
"USW00013779","1877-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","609.0","Z","52.1",",Z","8",",Z","5",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","25",",Z","0",",Z","18770922",",,Z","","","","","18770908",",,Z","18770916","+,,Z","8.9",",Z,22,","","","","","29.0",",,Z,08,","28.9",",Z,16,+","19.5","Z","19.5",",Z","69.7",",,,Z","","","19.42",",Z","23.89",",,,Z","14.94",",,,Z","","","",""
"USW00013779","1877-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","617.1","Z","8.1",",Z","12",",Z","8",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","11",",Z","0",",Z","18771027","+,,Z","","","","","18771004",",,Z","18771016","+,,Z","5.0",",Z,27,+","","","","","69.3",",,Z,04,","26.1",",Z,16,+","149.0","Z","129.5",",Z","165.5",",,,Z","","","14.42",",Z","18.75",",,,Z","10.08",",,,Z","","","",""
"USW00013779","1877-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","617.1","Z","0.0",",Z","11",",Z","8",",Z","2",",Z","","","","","0",",Z","5",",Z","1",",Z","0",",Z","0",",Z","18771130",",,Z","","","","","18771105",",,Z","18771109",",,Z","-5.6",",Z,30,","","","","","37.6",",,Z,05,","20.0",",Z,09,","440.1","Z","291.1",",Z","130.7",",,,Z","","","8.63",",Z","12.63",",,,Z","4.63",",,,Z","","","",""
"USW00013779","1877-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","617.1","Z","0.0",",Z","4",",Z","2",",Z","0",",Z","","","","","0",",Z","13",",Z","0",",Z","0",",Z","0",",Z","18771201",",,Z","","","","","18771205",",,Z","18771220",",,Z","-5.6",",Z,01,","","","","","10.7",",,Z,05,","17.2",",Z,20,","857.5","Z","417.4",",Z","21.1",",,,Z","","","4.87",",Z","8.75",",,,Z","0.99",",,,Z","","","",""
"USW00013779","1878-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","8",",Z","1",",Z","","","","","0",",Z","21",",Z","5",",Z","0",",Z","0",",Z","18780108","+,,Z","","","","","18780131",",,Z","18780126",",,Z","-11.1",",Z,08,+","","","","","33.0",",,Z,31,","11.1",",Z,26,","1410.7","Z","553.2",",Z","100.0",",,,Z","","","0.49",",Z","4.37",",,,Z","-3.40",",,,Z","","","",""
"USW00013779","1878-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","8",",Z","3",",Z","1",",Z","","","","","0",",Z","17",",Z","1",",Z","0",",Z","0",",Z","18780204",",,Z","","","","","18780222",",,Z","18780228",",,Z","-11.1",",Z,04,","","","","","30.5",",,Z,22,","14.4",",Z,28,","1847.2","Z","436.5",",Z","41.7",",,,Z","","","2.74",",Z","6.80",",,,Z","-1.31",",,,Z","","","",""
"USW00013779","1878-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","6",",Z","0",",Z","","","","","0",",Z","6",",Z","0",",Z","0",",Z","0",",Z","18780325",",,Z","","","","","18780312",",,Z","18780309","+,,Z","-8.9",",Z,25,","","","","","22.1",",,Z,12,","20.6",",Z,09,+","2165.5","Z","318.3",",Z","73.5",",,,Z","","","8.07",",Z","12.87",",,,Z","3.26",",,,Z","","","",""
"USW00013779","1878-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","1.7","Z","1.7",",Z","12",",Z","9",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","18780418",",,Z","","","","","18780410",",,Z","18780424",",,Z","5.0",",Z,18,","","","","","15.0",",,Z,10,","25.6",",Z,24,","2310.7","Z","145.2",",Z","64.8",",,,Z","","","13.55",",Z","17.95",",,,Z","9.15",",,,Z","","","",""
"USW00013779","1878-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","19.4","Z","17.7",",Z","10",",Z","9",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","16",",Z","0",",Z","18780512",",,Z","","","","","18780505",",,Z","18780503","+,,Z","5.0",",Z,12,","","","","","17.5",",,Z,05,","27.8",",Z,03,+","2403.5","Z","92.8",",Z","83.6",",,,Z","","","15.91",",Z","20.23",",,,Z","11.59",",,,Z","","","",""
"USW00013779","1878-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","84.5","Z","65.1",",Z","10",",Z","6",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","24",",Z","1",",Z","18780606",",,Z","","","","","18780618",",,Z","18780627",",,Z","9.4",",Z,06,","","","","","27.7",",,Z,18,","32.2",",Z,27,","2428.2","Z","24.7",",Z","93.1",",,,Z","","","19.68",",Z","24.06",",,,Z","15.30",",,,Z","","","",""
"USW00013779","1878-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","301.3","Z","216.8",",Z","9",",Z","7",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","9",",Z","18780731",",,Z","","","","","18780712",",,Z","18780718",",,Z","17.8",",Z,31,","","","","","32.3",",,Z,12,","36.1",",Z,18,","0.0","Z","0.0",",Z","110.6",",,,Z","","","25.33",",Z","29.85",",,,Z","20.80",",,,Z","","","",""
"USW00013779","1878-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","454.3","Z","153.0",",Z","11",",Z","5",",Z","2",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","0",",Z","18780826",",,Z","","","","","18780801",",,Z","18780809",",,Z","14.4",",Z,26,","","","","","49.0",",,Z,01,","31.7",",Z,09,","0.0","Z","0.0",",Z","97.3",",,,Z","","","23.27",",Z","27.10",",,,Z","19.44",",,,Z","","","",""
"USW00013779","1878-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","532.9","Z","78.6",",Z","7",",Z","4",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","24",",Z","0",",Z","18780928",",,Z","","","","","18780904",",,Z","18780901",",,Z","6.7",",Z,28,","","","","","7.4",",,Z,04,","31.1",",Z,01,","23.6","Z","23.6",",Z","24.4",",,,Z","","","20.17",",Z","24.25",",,,Z","16.09",",,,Z","","","",""
"USW00013779","1878-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","545.4","Z","12.5",",Z","9",",Z","3",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","10",",Z","0",",Z","18781029",",,Z","","","","","18781023",",,Z","18781003",",,Z","3.3",",Z,29,","","","","","24.6",",,Z,23,","26.7",",Z,03,","148.5","Z","124.9",",Z","51.8",",,,Z","","","14.71",",Z","19.76",",,,Z","9.65",",,,Z","","","",""
"USW00013779","1878-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","545.4","Z","0.0",",Z","9",",Z","6",",Z","0",",Z","","","","","0",",Z","3",",Z","0",",Z","0",",Z","0",",Z","18781105",",,Z","","","","","18781127",",,Z","18781127","+,,Z","-2.2",",Z,05,","","","","","22.6",",,Z,27,","16.7",",Z,27,+","472.4","Z","323.9",",Z","55.7",",,,Z","","","7.54",",Z","11.39",",,,Z","3.69",",,,Z","","","",""
"USW00013779","1878-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","545.4","Z","0.0",",Z","10",",Z","6",",Z","1",",Z","","","","","0",",Z","23",",Z","5",",Z","0",",Z","0",",Z","18781226","+,,Z","","","","","18781210",",,Z","18781210","+,,Z","-10.6",",Z,26,+","","","","","30.5",",,Z,10,","16.7",",Z,10,+","1002.1","Z","529.7",",Z","81.1",",,,Z","","","1.25",",Z","5.09",",,,Z","-2.60",",,,Z","","","",""
"USW00013779","1879-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","7",",Z","3",",Z","1",",Z","","","","","1",",Z","29",",Z","7",",Z","0",",Z","0",",Z","18790103",",,Z","","","","","18790109",",,Z","18790128",",,Z","-19.4",",Z,03,","","","","","37.6",",,Z,09,","13.3",",Z,28,","1617.6","Z","615.5",",Z","69.3",",,,Z","","","-1.52",",Z","3.08",",,,Z","-6.13",",,,Z","","","",""
"USW00013779","1879-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","4",",Z","0",",Z","","","","","0",",Z","27",",Z","9",",Z","0",",Z","0",",Z","18790215",",,Z","","","","","18790211",",,Z","18790226",",,Z","-13.3",",Z,15,","","","","","9.4",",,Z,11,","15.6",",Z,26,","2162.6","Z","545.0",",Z","30.5",",,,Z","","","-1.13",",Z","2.80",",,,Z","-5.06",",,,Z","","","",""
"USW00013779","1879-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","15",",Z","7",",Z","0",",Z","","","","","0",",Z","17",",Z","0",",Z","0",",Z","0",",Z","18790301",",,Z","","","","","18790323",",,Z","18790310",",,Z","-7.2",",Z,01,","","","","","13.2",",,Z,23,","20.6",",Z,10,","2574.9","Z","412.3",",Z","58.0",",,,Z","","","5.03",",Z","9.64",",,,Z","0.43",",,,Z","","","",""
"USW00013779","1879-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","5",",Z","2",",Z","","","","","0",",Z","4",",Z","0",",Z","5",",Z","0",",Z","18790405",",,Z","","","","","18790410",",,Z","18790426",",,Z","-3.9",",Z,05,","","","","","36.8",",,Z,10,","26.7",",Z,26,","2843.0","Z","268.1",",Z","107.1",",,,Z","","","9.40",",Z","14.23",",,,Z","4.57",",,,Z","","","",""
"USW00013779","1879-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","38.6","Z","38.6",",Z","7",",Z","5",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","17",",Z","1",",Z","18790503",",,Z","","","","","18790517",",,Z","18790531",",,Z","5.6",",Z,03,","","","","","11.2",",,Z,17,","32.8",",Z,31,","2911.4","Z","68.4",",Z","31.1",",,,Z","","","17.37",",Z","22.37",",,,Z","12.38",",,,Z","","","",""
"USW00013779","1879-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","155.5","Z","116.9",",Z","14",",Z","9",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","29",",Z","3",",Z","18790607",",,Z","","","","","18790603",",,Z","18790601",",,Z","9.4",",Z,07,","","","","","40.6",",,Z,03,","33.9",",Z,01,","2918.9","Z","7.5",",Z","171.9",",,,Z","","","21.98",",Z","26.67",",,,Z","17.28",",,,Z","","","",""
"USW00013779","1879-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","341.7","Z","186.2",",Z","9",",Z","5",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","18790720","+,,Z","","","","","18790726",",,Z","18790716",",,Z","16.1",",Z,20,+","","","","","41.1",",,Z,26,","35.6",",Z,16,","0.0","Z","0.0",",Z","92.0",",,,Z","","","24.34",",Z","28.90",",,,Z","19.78",",,,Z","","","",""
"USW00013779","1879-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","479.7","Z","138.0",",Z","12",",Z","7",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","30",",Z","2",",Z","18790821","+,,Z","","","","","18790818",",,Z","18790803",",,Z","12.2",",Z,21,+","","","","","58.9",",,Z,18,","33.9",",Z,03,","2.0","Z","2.0",",Z","181.0",",,,Z","","","22.72",",Z","27.16",",,,Z","18.28",",,,Z","","","",""
"USW00013779","1879-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","520.6","Z","40.9",",Z","9",",Z","5",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","22",",Z","0",",Z","18790926",",,Z","","","","","18790907",",,Z","18790901",",,Z","6.1",",Z,26,","","","","","8.1",",,Z,07,","30.0",",Z,01,","43.0","Z","41.0",",Z","28.3",",,,Z","","","18.33",",Z","22.54",",,,Z","14.12",",,,Z","","","",""
"USW00013779","1879-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","576.4","Z","55.8",",Z","6",",Z","1",",Z","0",",Z","","","","","0",",Z","1",",Z","0",",Z","19",",Z","0",",Z","18791025",",,Z","","","","","18791019",",,Z","18791003",",,Z","0.0",",Z,25,","","","","","5.8",",,Z,19,","30.6",",Z,03,","141.2","Z","98.2",",Z","10.5",",,,Z","","","16.97",",Z","21.58",",,,Z","12.35",",,,Z","","","",""
"USW00013779","1879-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","577.3","Z","0.9",",Z","10",",Z","4",",Z","0",",Z","","","","","0",",Z","15",",Z","1",",Z","3",",Z","0",",Z","18791121",",,Z","","","","","18791106",",,Z","18791112",",,Z","-7.2",",Z,21,","","","","","12.2",",,Z,06,","23.9",",Z,12,","481.2","Z","340.0",",Z","35.2",",,,Z","","","7.03",",Z","11.34",",,,Z","2.72",",,,Z","","","",""
"USW00013779","1879-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","577.3","Z","0.0",",Z","13",",Z","9",",Z","1",",Z","","","","","0",",Z","18",",Z","2",",Z","0",",Z","0",",Z","18791227",",,Z","","","","","18791214",",,Z","18791211","+,,Z","-11.7",",Z,27,","","","","","27.4",",,Z,14,","16.1",",Z,11,+","936.3","Z","455.1",",Z","119.1",",,,Z","","","3.65",",Z","7.86",",,,Z","-0.56",",,,Z","","","",""
"USW00013779","1880-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","5",",Z","0",",Z","","","","","0",",Z","11",",Z","0",",Z","0",",Z","0",",Z","18800114",",,Z","","","","","18800122",",,Z","18800128",",,Z","-7.2",",Z,14,","","","","","11.4",",,Z,22,","17.2",",Z,28,","1348.3","Z","412.0",",Z","38.3",",,,Z","","","5.04",",Z","9.24",",,,Z","0.85",",,,Z","","","",""
"USW00013779","1880-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","6",",Z","1",",Z","","","","","0",",Z","17",",Z","2",",Z","0",",Z","0",",Z","18800202",",,Z","","","","","18800213",",,Z","18800227",",,Z","-11.1",",Z,02,","","","","","29.7",",,Z,13,","19.4",",Z,27,","1761.9","Z","413.6",",Z","61.7",",,,Z","","","4.07",",Z","8.86",",,,Z","-0.72",",,,Z","","","",""
"USW00013779","1880-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.3","Z","0.3",",Z","14",",Z","7",",Z","0",",Z","","","","","0",",Z","14",",Z","2",",Z","2",",Z","0",",Z","18800325",",,Z","","","","","18800316",",,Z","18800305",",,Z","-6.7",",Z,25,","","","","","21.8",",,Z,16,","23.9",",Z,05,","2194.5","Z","432.6",",Z","89.7",",,,Z","","","4.39",",Z","8.20",",,,Z","0.57",",,,Z","","","",""
"USW00013779","1880-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","1.4","Z","1.1",",Z","10",",Z","8",",Z","0",",Z","","","","","0",",Z","3",",Z","0",",Z","6",",Z","0",",Z","18800412",",,Z","","","","","18800430",",,Z","18800415","+,,Z","-1.7",",Z,12,","","","","","12.4",",,Z,30,","27.2",",Z,15,+","2398.6","Z","204.1",",Z","61.8",",,,Z","","","11.57",",Z","16.80",",,,Z","6.33",",,,Z","","","",""
"USW00013779","1880-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","98.1","Z","96.7",",Z","6",",Z","3",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","4",",Z","18800501",",,Z","","","","","18800530","+,,Z","18800526",",,Z","2.2",",Z,01,","","","","","4.1",",,Z,30,+","35.6",",Z,26,","2433.3","Z","34.7",",Z","13.9",",,,Z","","","20.33",",Z","26.31",",,,Z","14.35",",,,Z","","","",""
"USW00013779","1880-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","247.2","Z","149.1",",Z","8",",Z","5",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","27",",Z","6",",Z","18800602",",,Z","","","","","18800621",",,Z","18800625","+,,Z","10.6",",Z,02,","","","","","12.7",",,Z,21,","34.4",",Z,25,+","2440.5","Z","7.2",",Z","42.5",",,,Z","","","23.07",",Z","27.97",",,,Z","18.16",",,,Z","","","",""
"USW00013779","1880-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","435.9","Z","188.7",",Z","15",",Z","7",",Z","3",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","5",",Z","18800729","+,,Z","","","","","18800720",",,Z","18800713",",,Z","15.6",",Z,29,+","","","","","49.0",",,Z,20,","35.0",",Z,13,","0.0","Z","0.0",",Z","196.6",",,,Z","","","24.42",",Z","28.94",",,,Z","19.90",",,,Z","","","",""
"USW00013779","1880-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","585.4","Z","149.5",",Z","13",",Z","9",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","2",",Z","18800816",",,Z","","","","","18800825",",,Z","18800829","+,,Z","13.3",",Z,16,","","","","","45.0",",,Z,25,","32.2",",Z,29,+","0.3","Z","0.3",",Z","129.4",",,,Z","","","23.15",",Z","27.58",",,,Z","18.72",",,,Z","","","",""
"USW00013779","1880-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","667.3","Z","81.9",",Z","6",",Z","4",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","24",",Z","2",",Z","18800930",",,Z","","","","","18800913",",,Z","18800904",",,Z","10.0",",Z,30,","","","","","11.9",",,Z,13,","32.8",",Z,04,","24.4","Z","24.1",",Z","27.9",",,,Z","","","20.26",",Z","24.97",",,,Z","15.55",",,,Z","","","",""
"USW00013779","1880-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","673.4","Z","6.1",",Z","11",",Z","5",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","11",",Z","0",",Z","18801028",",,Z","","","","","18801030",",,Z","18801016",",,Z","1.7",",Z,28,","","","","","9.7",",,Z,30,","27.8",",Z,16,","197.0","Z","172.6",",Z","44.3",",,,Z","","","12.96",",Z","18.01",",,,Z","7.91",",,,Z","","","",""
"USW00013779","1880-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","673.4","Z","0.0",",Z","12",",Z","6",",Z","0",",Z","","","","","0",",Z","14",",Z","4",",Z","0",",Z","0",",Z","18801123",",,Z","","","","","18801111",",,Z","18801106",",,Z","-12.2",",Z,23,","","","","","9.9",",,Z,11,","20.6",",Z,06,","599.1","Z","402.1",",Z","44.4",",,,Z","","","4.93",",Z","9.00",",,,Z","0.85",",,,Z","","","",""
"USW00013779","1880-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","673.4","Z","0.0",",Z","10",",Z","7",",Z","1",",Z","","","","","2",",Z","25",",Z","9",",Z","0",",Z","0",",Z","18801230",",,Z","","","","","18801226",",,Z","18801205",",,Z","-20.6",",Z,30,","","","","","37.8",",,Z,26,","11.1",",Z,05,","1228.7","Z","629.6",",Z","102.9",",,,Z","","","-1.98",",Z","1.45",",,,Z","-5.41",",,,Z","","","",""
"USW00013779","1881-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","8",",Z","1",",Z","","","","","0",",Z","30",",Z","12",",Z","0",",Z","0",",Z","18810101",",,Z","","","","","18810110",",,Z","18810113",",,Z","-15.6",",Z,01,","","","","","32.5",",,Z,10,","6.7",",Z,13,","1885.8","Z","657.1",",Z","93.1",",,,Z","","","-2.86",",Z","0.83",",,,Z","-6.56",",,,Z","","","",""
"USW00013779","1881-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","11",",Z","9",",Z","1",",Z","","","","","1",",Z","24",",Z","8",",Z","0",",Z","0",",Z","18810202",",,Z","","","","","18810219",",,Z","18810212",",,Z","-18.3",",Z,02,","","","","","41.7",",,Z,19,","16.1",",Z,12,","2414.3","Z","528.5",",Z","121.0",",,,Z","","","-0.54",",Z","3.86",",,,Z","-4.95",",,,Z","","","",""
"USW00013779","1881-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","8",",Z","0",",Z","","","","","0",",Z","13",",Z","1",",Z","0",",Z","0",",Z","18810302",",,Z","","","","","18810309",",,Z","18810316",",,Z","-5.6",",Z,02,","","","","","19.1",",,Z,09,","16.1",",Z,16,","2860.6","Z","446.3",",Z","97.5",",,,Z","","","3.94",",Z","7.43",",,,Z","0.45",",,,Z","","","",""
"USW00013779","1881-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.9","Z","0.9",",Z","8",",Z","2",",Z","0",",Z","","","","","0",",Z","6",",Z","0",",Z","7",",Z","0",",Z","18810405",",,Z","","","","","18810412",",,Z","18810425",",,Z","-5.6",",Z,05,","","","","","6.1",",,Z,12,","27.8",",Z,25,","3132.2","Z","271.6",",Z","15.5",",,,Z","","","9.31",",Z","13.98",",,,Z","4.64",",,,Z","","","",""
"USW00013779","1881-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","54.7","Z","53.8",",Z","12",",Z","7",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","19",",Z","3",",Z","18810501",",,Z","","","","","18810518",",,Z","18810513",",,Z","5.6",",Z,01,","","","","","24.9",",,Z,18,","33.3",",Z,13,","3201.1","Z","68.9",",Z","68.8",",,,Z","","","17.85",",Z","23.35",",,,Z","12.34",",,,Z","","","",""
"USW00013779","1881-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","120.3","Z","65.6",",Z","16",",Z","8",",Z","1",",Z","","","","","0",",Z","0",",Z","0",",Z","22",",Z","1",",Z","18810611","+,,Z","","","","","18810601",",,Z","18810629",",,Z","10.6",",Z,11,+","","","","","40.1",",,Z,01,","32.2",",Z,29,","3228.5","Z","27.4",",Z","90.8",",,,Z","","","19.60",",Z","24.01",",,,Z","15.20",",,,Z","","","",""
"USW00013779","1881-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","304.4","Z","184.1",",Z","8",",Z","3",",Z","0",",Z","","","","","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","18810718",",,Z","","","","","18810716",",,Z","18810713",",,Z","15.6",",Z,18,","","","","","11.7",",,Z,16,","34.4",",Z,13,","0.0","Z","0.0",",Z","24.5",",,,Z","","","24.27",",Z","29.04",",,,Z","19.50",",,,Z","","","",""
