"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00364672","1966-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19660930","+,,0","19660930","+,,0","19660915",",,0","","","","","0",",,0,30,+","0",",,0,30,+","36.1",",,0,15,","","","119.7",",,,0","0",",,,0","","","",""
"USC00364672","1966-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19661031","+,,0","19661031","+,,0","19661002",",,0","","","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,02,","","","85.0",",,,0","0",",,,0","","","",""
"USC00364672","1966-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19661225",",,0","","","","","","","","","27.9",",,0,25,","","","96.5",",,,0","","","","","",""
"USC00364672","1967-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19670128",",,0","","","","","","","","","23.4",",,0,28,","","","33.1",",,,0","","","","","",""
"USC00364672","1967-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19670208",",,0","","","","","","","","","7.6",",,0,08,","","","29.1",",,,0","","","","","",""
"USC00364672","1967-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","3",",0","","","","","","","","","","","","","","","","","","","","","","","19670307",",,0","","","","","","","","","71.1",",,0,07,","","","209.5",",,,0","","","","","",""
"USC00364672","1967-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","7",",0","0",",0","0",",","","","","","","","","","","","","","","","","","19670430","+,,0","","","19670427",",,0","","","","","0",",,0,30,+","","","15.2",",,0,27,","","","62.5",",,,0","","","","","",""
"USC00364672","1967-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670531","+,,0","19670531","+,,0","19670512",",,0","","","","","0",",,0,31,+","0",",,0,31,+","27.2",",,0,12,","","","107.6",",,,0","0",",,,0","","","",""
"USC00364672","1967-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670630","+,,0","19670630","+,,0","19670619",",,0","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,19,","","","57.1",",,,0","0",",,,0","","","",""
"USC00364672","1967-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670731","+,,0","19670731","+,,0","19670722",",,0","","","","","0",",,0,31,+","0",",,0,31,+","31.5",",,0,22,","","","143.4",",,,0","0",",,,0","","","",""
"USC00364672","1967-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","0","1,0","0","1,0","0","1,0","","","","","19670831","+,,0","19670831","+,,0","19670825",",,0","19670807","+,1,0","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,25,","20.0","1,0,07,+","121.4",",,,0","0",",,,0","16.21","1,,,0","",""
"USC00364672","1967-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19670930","+,,0","19670930","+,,0","19670922",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,22,","","","64.4",",,,0","0",",,,0","","","",""
"USC00364672","1967-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19671031","+,,0","19671031","+,,0","19671026",",,0","","","","","0",",,0,31,+","0",",,0,31,+","32.3",",,0,26,","","","67.2",",,,0","0",",,,0","","","",""
"USC00364672","1967-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19671130","+,,0","19671122","+,,0","19671103",",,0","","","","","0",",,0,30,+","0",",T,0,22,+","35.6",",,0,03,","","","81.4",",,,0","0",",T,,0","","","",""
"USC00364672","1967-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","10",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19671203",",,0","","","","","","","","","22.6",",,0,03,","","","103.6",",,,0","","","","","",""
"USC00364672","1968-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19680115",",,0","","","","","","","","","36.3",",,0,15,","","","69.1",",,,0","","","","","",""
"USC00364672","1968-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680229","+,,0","19680210",",,0","19680203",",,0","","","","","0",",,0,29,+","3",",,0,10,","12.7",",,0,03,","","","14.3",",,,0","3",",,,0","","","",""
"USC00364672","1968-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19680313",",,0","","","","","","","","","22.6",",,0,13,","","","90.6",",,,0","","","","","",""
"USC00364672","1968-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680430","+,,0","19680430","+,,0","19680425",",,0","","","","","0",",,0,30,+","0",",,0,30,+","56.1",",,0,25,","","","76.8",",,,0","0",",,,0","","","",""
"USC00364672","1968-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","18",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680531","+,,0","19680531","+,,0","19680529",",,0","","","","","0",",,0,31,+","0",",,0,31,+","46.0",",,0,29,","","","165.3",",,,0","0",",,,0","","","",""
"USC00364672","1968-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680630","+,,0","19680630","+,,0","19680628",",,0","","","","","0",",,0,30,+","0",",,0,30,+","24.1",",,0,28,","","","127.3",",,,0","0",",,,0","","","",""
"USC00364672","1968-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","0",",0","4",",0","0",",0","","","","","19680731","+,,0","19680731","+,,0","19680725",",,0","19680719",",,0","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,25,","22.8",",0,19,","66.3",",,,0","0",",,,0","16.02",",,,0","",""
"USC00364672","1968-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680831","+,,0","19680831","+,,0","19680802",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.6",",,0,02,","","","67.3",",,,0","0",",,,0","","","",""
"USC00364672","1968-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19680930","+,,0","19680930","+,,0","19680911",",,0","","","","","0",",,0,30,+","0",",,0,30,+","68.6",",,0,11,","","","144.2",",,,0","0",",,,0","","","",""
"USC00364672","1968-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19681031","+,,0","19681031","+,,0","19681007",",,0","","","","","0",",,0,31,+","0",",,0,31,+","23.4",",,0,07,","","","77.1",",,,0","0",",,,0","","","",""
"USC00364672","1968-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","10",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19681119",",,0","","","","","","","","","16.8",",,0,19,","","","101.7",",,,0","","","","","",""
"USC00364672","1968-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19681204",",,0","","","","","","","","","16.8",",,0,04,","","","104.7",",,,0","","","","","",""
"USC00364672","1969-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19690131",",,0","","","","","","","","","11.2",",,0,31,","","","39.7",",,,0","","","","","",""
"USC00364672","1969-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19690204",",,0","","","","","","","","","6.4",",,0,04,","","","25.2",",,,0","","","","","",""
"USC00364672","1969-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","5",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19690325",",,0","","","","","","","","","47.5",",,0,25,","","","56.0",",,,0","","","","","",""
"USC00364672","1969-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19690430","+,,0","19690430","+,,0","19690423",",,0","","","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,23,","","","116.8",",,,0","0",",,,0","","","",""
"USC00364672","1969-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19690531","+,,0","19690531","+,,0","19690520",",,0","","","","","0",",,0,31,+","0",",,0,31,+","24.1",",,0,20,","","","68.2",",,,0","0",",,,0","","","",""
"USC00364672","1969-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19690630","+,,0","19690630","+,,0","19690616",",,0","","","","","0",",,0,30,+","0",",,0,30,+","66.5",",,0,16,","","","131.6",",,,0","0",",,,0","","","",""
"USC00364672","1969-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","13",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19690731","+,,0","19690731","+,,0","19690729",",,0","","","","","0",",,0,31,+","0",",,0,31,+","105.7",",,0,29,","","","274.6",",,,0","0",",,,0","","","",""
"USC00364672","1969-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19690831","+,,0","19690831","+,,0","19690802",",,0","","","","","0",",,0,31,+","0",",,0,31,+","117.3",",,0,02,","","","195.3",",,,0","0",",,,0","","","",""
"USC00364672","1969-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","6",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19691031","+,,0","19691031","+,,0","19691003",",,0","","","","","0",",,0,31,+","0",",,0,31,+","28.2",",,0,03,","","","49.1",",,,0","0",",,,0","","","",""
"USC00364672","1969-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19691130","+,,0","19691122",",,0","19691106",",,0","","","","","0",",,0,30,+","0",",T,0,22,","34.3",",,0,06,","","","108.6",",,,0","0",",T,,0","","","",""
"USC00364672","1969-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19691211",",,0","","","","","","","","","39.1",",,0,11,","","","150.8",",,,0","","","","","",""
"USC00364672","1970-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","2",",0","0",",0","","","","","","","","","29",",0","0",",0","0",",0","","","","","","","","","19700104",",,0","19700129",",,0","","","","","","","3.0",",,0,04,","3.3",",0,29,","17.1",",,,0","","","-10.94",",,,0","",""
"USC00364672","1970-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","6",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19700211",",,0","","","","","","","","","23.6",",,0,11,","","","67.8",",,,0","","","","","",""
"USC00364672","1970-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19700330",",,0","","","","","","","","","18.3",",,0,30,","","","86.5",",,,0","","","","","",""
"USC00364672","1970-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700430","+,,0","19700430","+,,0","19700402",",,0","","","","","0",",,0,30,+","0",",,0,30,+","37.6",",,0,02,","","","122.2",",,,0","0",",,,0","","","",""
"USC00364672","1970-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700531","+,,0","19700531","+,,0","19700503",",,0","","","","","0",",,0,31,+","0",",,0,31,+","26.7",",,0,03,","","","66.7",",,,0","0",",,,0","","","",""
"USC00364672","1970-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700630","+,,0","19700630","+,,0","19700619",",,0","","","","","0",",,0,30,+","0",",,0,30,+","17.5",",,0,19,","","","97.6",",,,0","0",",,,0","","","",""
"USC00364672","1970-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700731","+,,0","19700731","+,,0","19700721",",,0","","","","","0",",,0,31,+","0",",,0,31,+","46.5",",,0,21,","","","117.3",",,,0","0",",,,0","","","",""
"USC00364672","1970-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700831","+,,0","19700831","+,,0","19700823",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.5",",,0,23,","","","67.8",",,,0","0",",,,0","","","",""
"USC00364672","1970-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19700930","+,,0","19700930","+,,0","19700911",",,0","","","","","0",",,0,30,+","0",",,0,30,+","13.5",",,0,11,","","","60.1",",,,0","0",",,,0","","","",""
"USC00364672","1970-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","3",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19701031","+,,0","19701031","+,,0","19701022",",,0","","","","","0",",,0,31,+","0",",,0,31,+","55.4",",,0,22,","","","153.1",",,,0","0",",,,0","","","",""
"USC00364672","1970-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","9",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19701130","+,,0","19701130","+,,0","19701112",",,0","","","","","0",",,0,30,+","0",",,0,30,+","39.6",",,0,12,","","","195.7",",,,0","0",",,,0","","","",""
"USC00364672","1970-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","7",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19701217",",,0","","","","","","","","","22.9",",,0,17,","","","91.0",",,,0","","","","","",""
"USC00364672","1971-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","","","","","19710105",",,0","","","","","","","","","31.2",",,0,05,","","","72.9",",,,0","","","","","",""
"USC00364672","1971-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","10",",0","2",",0","3",",","","","","","","","","","","","","","","","","","19710208",",,0","","","19710214",",,0","","","","","102",",,0,08,","","","49.8",",,0,14,","","","147.7",",,,0","","","","","",""
"USC00364672","1971-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","11",",0","4",",0","2",",0","3",",","","","","","","","","","","","","","","","","","19710304",",,0","","","19710304",",,0","","","","","102",",,0,04,","","","32.3",",,0,04,","","","82.1",",,,0","","","","","",""
"USC00364672","1971-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","19710407",",,0","","","","","","","","","10.2",",,0,07,","","","29.2",",,,0","","","","","",""
"USC00364672","1971-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710531","+,,0","19710531","+,,0","19710531",",,0","","","","","0",",,0,31,+","0",",,0,31,+","40.6",",,0,31,","","","158.0",",,,0","0",",,,0","","","",""
"USC00364672","1971-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710630","+,,0","19710630","+,,0","19710615",",,0","","","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,15,","","","36.1",",,,0","0",",,,0","","","",""
"USC00364672","1971-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710731","+,,0","19710731","+,,0","19710727",",,0","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,27,","","","73.9",",,,0","0",",,,0","","","",""
"USC00364672","1971-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710831","+,,0","19710831","+,,0","19710828",",,0","","","","","0",",,0,31,+","0",",,0,31,+","73.4",",,0,28,","","","217.6",",,,0","0",",,,0","","","",""
"USC00364672","1971-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19710930","+,,0","19710930","+,,0","19710914",",,0","","","","","0",",,0,30,+","0",",,0,30,+","49.8",",,0,14,","","","137.8",",,,0","0",",,,0","","","",""
"USC00364672","1971-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19711031","+,,0","19711031","+,,0","19711011",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.8",",,0,11,","","","64.5",",,,0","0",",,,0","","","",""
"USC00364672","1971-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","6",",0","3",",0","2","4,0","1",",0","","","","","","","","","","","","","","","19711125",",4,0","19711125",",,0","19711125",",,0","","","","","279","4,,0,25,","279",",,0,25,","43.2",",,0,25,","","","143.3",",,,0","292",",,,0","","","",""
"USC00364672","1971-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","4",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","19711206",",,0","19711206",",,0","19711207",",,0","","","","","25",",,0,06,","25",",,0,06,","30.5",",,0,07,","","","61.4",",,,0","25",",,,0","","","",""
"USC00364672","1972-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","8",",0","0",",0","4",",0","1",",0","","","","","","","","","","","","","","","19720129","+,,0","19720128",",,0","19720114",",,0","","","","","51",",,0,29,+","51",",,0,28,","18.3",",,0,14,","","","89.1",",,,0","51",",,,0","","","",""
"USC00364672","1972-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","5",",0","2",",0","","","4",",0","","","","","","","","","","","","","","","","","19720219",",,0","19720214",",,0","","","","","","","127",",,0,19,","35.1",",,0,14,","","","97.4",",,,0","228",",,,0","","","",""
"USC00364672","1972-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","6",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","19720315",",,0","19720315",",,0","19720317",",,0","","","","","102",",,0,15,","102",",,0,15,","26.9",",,0,17,","","","113.2",",,,0","102",",,,0","","","",""
"USC00364672","1972-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720430","+,,0","19720430","+,,0","19720417",",,0","","","","","0",",,0,30,+","0",",,0,30,+","19.8",",,0,17,","","","79.0",",,,0","0",",,,0","","","",""
"USC00364672","1972-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720531","+,,0","19720531","+,,0","19720531",",,0","","","","","0",",,0,31,+","0",",,0,31,+","29.0",",,0,31,","","","140.4",",,,0","0",",,,0","","","",""
"USC00364672","1972-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","17",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720630","+,,0","19720630","+,,0","19720623",",,0","","","","","0",",,0,30,+","0",",,0,30,+","57.4",",,0,23,","","","209.2",",,,0","0",",,,0","","","",""
"USC00364672","1972-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","4",",0","0",",0","0",",0","0",",0","","","","","0",",0","6",",0","0",",0","","","","","19720731","+,,0","19720731","+,,0","19720714",",,0","19720723",",,0","","","0",",,0,31,+","0",",,0,31,+","10.7",",,0,14,","23.3",",0,23,","45.9",",,,0","0",",,,0","16.85",",,,0","",""
"USC00364672","1972-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720831","+,,0","19720831","+,,0","19720825",",,0","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,25,","","","71.6",",,,0","0",",,,0","","","",""
"USC00364672","1972-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19720930","+,,0","19720930","+,,0","19720919",",,0","","","","","0",",,0,30,+","0",",,0,30,+","30.7",",,0,19,","","","50.2",",,,0","0",",,,0","","","",""
"USC00364672","1972-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","12",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19721031","+,,0","19721031","+,,0","19721029",",,0","","","","","0",",,0,31,+","0",",,0,31,+","49.8",",,0,29,","","","96.9",",,,0","0",",,,0","","","",""
"USC00364672","1972-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","13",",0","10",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","19721130","+,,0","19721130","+,,0","19721109",",,0","","","","","0",",,0,30,+","0",",,0,30,+","83.1",",,0,09,","","","254.3",",,,0","0",",,,0","","","",""
"USC00364672","1972-12","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","11",",0","2",",0","","","","","","","","","","","","","","","","","","","","","","","19721207",",,0","","","","","","","","","27.9",",,0,07,","","","170.1",",,,0","","","","","",""
"USC00364672","1973-01","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","7",",0","3",",0","1",",0","1",",0","","","","","","","","","","","","","","","19730129",",,0","19730129",",,0","19730101",",,0","","","","","178",",,0,29,","178",",,0,29,","30.2",",,0,01,","","","128.8",",,,0","178",",,,0","","","",""
"USC00364672","1973-02","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","4",",0","4",",0","1",",0","1",",0","1",",0","","","","","","","","","","","","","","","19730215",",,0","19730215",",,0","19730203",",,0","","","","","51",",,0,15,","51",",,0,15,","32.0",",,0,03,","","","68.0",",,,0","51",",,,0","","","",""
"USC00364672","1973-03","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","15",",0","8",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","19730318",",,0","19730318",",,0","19730326",",,0","","","","","25",",,0,18,","25",",,0,18,","18.3",",,0,26,","","","92.2",",,,0","25",",,,0","","","",""
"USC00364672","1973-04","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730430","+,,0","19730430","+,,0","19730402",",,0","","","","","0",",,0,30,+","0",",,0,30,+","33.8",",,0,02,","","","145.2",",,,0","0",",,,0","","","",""
"USC00364672","1973-05","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","16",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730531","+,,0","19730531","+,,0","19730511",",,0","","","","","0",",,0,31,+","0",",,0,31,+","33.0",",,0,11,","","","116.8",",,,0","0",",,,0","","","",""
"USC00364672","1973-06","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","14",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730630","+,,0","19730630","+,,0","19730630",",,0","","","","","0",",,0,30,+","0",",,0,30,+","51.3",",,0,30,","","","154.6",",,,0","0",",,,0","","","",""
"USC00364672","1973-07","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730731","+,,0","19730731","+,,0","19730704",",,0","","","","","0",",,0,31,+","0",",,0,31,+","19.3",",,0,04,","","","67.2",",,,0","0",",,,0","","","",""
"USC00364672","1973-08","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730831","+,,0","19730831","+,,0","19730802",",,0","","","","","0",",,0,31,+","0",",,0,31,+","57.4",",,0,02,","","","126.8",",,,0","0",",,,0","","","",""
"USC00364672","1973-09","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","8",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","19730930","+,,0","19730930","+,,0","19730915",",,0","","","","","0",",,0,30,+","0",",,0,30,+","57.2",",,0,15,","","","156.3",",,,0","0",",,,0","","","",""
"USC00364672","1973-10","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19731031","+,,0","19731031","+,,0","19731030",",,0","","","","","0",",,0,31,+","0",",,0,31,+","73.2",",,0,30,","","","105.0",",,,0","0",",,,0","","","",""
"USC00364672","1973-11","40.9","-75.53333","253.0","KRESGEVILLE 2 W, PA US","10",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19731130","+,,0","19731130","+,,0","19731128","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","7.1",",,0,28,+","","","32.2",",,,0","0",",,,0","","","",""
