"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013959","1953-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1573.6","0","0.0",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","3",",0","0",",0","7","","","","19531224","+,,0","19531223",",,0","19531223",",,0","4","","19531219",",,0","19531202",",,0","-6.1",",0,24,+","0",",T,0,23,","0",",T,0,23,","27.7",",,0,19,","24.4",",0,02,","496.9","0","","","313.8",",0","","","","","","","","","","","80.9",",,,0","","","","","","","0",",T,,0","8.21",",0","13.69",",,,0","2.74",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","0.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","9",",0","1",",0","9",",0","0",",0","16","","","","19540122",",,0","19540123","+,,0","19540121",",,0","2","","19540113","+,,0","19540120",",,0","-7.2",",0,22,","0",",T,0,23,+","0",",T,0,21,","5.8",",,0,13,+","26.1",",0,20,","780.5","0","","","283.6",",0","","","","","","","","","","","20.0",",,,0","","","","","","","0",",T,,0","9.19",",0","15.13",",,,0","3.24",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","2.9","0","2.9",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","1",",0","3","","","","19540208",",,0","19540228","+,,0","19540228","+,,0","1","","19540202",",,0","19540226",",,0","-3.9",",0,08,","0",",,0,28,+","0",",,0,28,+","8.6",",,0,02,","32.2",",0,26,","912.6","0","","","132.1",",0","","","","","","","","","","","11.1",",,,0","","","","","","","0",",,,0","13.72",",0","21.92",",,,0","5.52",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","31.6","0","28.7",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","17",",0","1",",0","8","","","","19540314","+,,0","19540305",",,0","19540324","+,,0","4","","19540324",",,0","19540310",",,0","-2.2",",0,14,+","0",",T,0,05,","0",",T,0,24,+","7.9",",,0,24,","34.4",",0,10,","1078.2","0","","","165.6",",0","","","","","","","","","","","21.9",",,,0","","","","","","","0",",T,,0","13.92",",0","20.59",",,,0","7.25",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","160.8","0","129.2",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","4","","","","19540401",",,0","19540430","+,,0","19540430","+,,0","6","","19540430",",,0","19540415","+,,0","2.8",",0,01,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,30,","32.2",",0,15,+","1090.4","0","","","12.2",",0","","","","","","","","","","","63.6",",,,0","","","","","","","0",",,,0","22.23",",0","28.38",",,,0","16.08",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","286.2","0","125.4",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","7","","","","19540504",",,0","19540531","+,,0","19540531","+,,0","5","","19540510",",,0","19540528",",,0","6.1",",0,04,","0",",,0,31,+","0",",,0,31,+","47.8",",,0,10,","33.9",",0,28,","1107.5","0","","","17.1",",0","","","","","","","","","","","98.4",",,,0","","","","","","","0",",,,0","21.82",",0","27.21",",,,0","16.44",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","587.0","0","300.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","27",",0","","","","","19540604",",,0","19540630","+,,0","19540630","+,,0","3","","19540615",",,0","19540630",",,0","13.9",",0,04,","0",",,0,30,+","0",",,0,30,+","14.2",",,0,15,","37.2",",0,30,","1107.5","0","","","0.0",",0","","","","","","","","","","","20.0",",,,0","","","","","","","0",",,,0","28.36",",0","34.64",",,,0","22.08",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","996.8","0","409.8",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","1","","","","19540730",",,0","19540731","+,,0","19540731","+,,0","1","","19540730",",,0","19540725",",,0","22.8",",0,30,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,30,","42.2",",0,25,","0.0","0","","","0.0",",0","","","","","","","","","","","9.4",",,,0","","","","","","","0",",,,0","31.55",",0","37.90",",,,0","25.21",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1386.4","0","389.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","19540824","+,,0","19540831","+,,0","19540831","+,,0","4","","19540831",",,0","19540830",",,0","22.2",",0,24,+","0",",,0,31,+","0",",,0,31,+","3.8",",,0,31,","41.1",",0,30,","0.0","0","","","0.0",",0","","","","","","","","","","","4.3",",,,0","","","","","","","0",",,,0","30.90",",0","37.33",",,,0","24.48",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1672.8","0","286.4",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","","","19540924",",,0","19540930","+,,0","19540930","+,,0","4","","19540930",",,0","19540902",",,0","12.8",",0,24,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,30,","38.3",",0,02,","0.0","0","","","0.0",",0","","","","","","","","","","","14.2",",,,0","","","","","","","0",",,,0","27.88",",0","34.78",",,,0","20.98",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1818.6","0","145.8",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","8",",0","5","","","","19541030",",,0","19541031","+,,0","19541031","+,,0","5","","19541001",",,0","19541013","+,,0","3.3",",0,30,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,01,","35.0",",0,13,+","34.8","0","","","34.8",",0","","","","","","","","","","","63.0",",,,0","","","","","","","0",",,,0","21.91",",0","27.83",",,,0","16.00",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1820.5","0","1.9",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","4","","","","19541129","+,,0","19541130","+,,0","19541130","+,,0","2","","19541114",",,0","19541117",",,0","0.6",",0,29,+","0",",,0,30,+","0",",,0,30,+","38.1",",,0,14,","27.8",",0,17,","166.0","0","","","131.2",",0","","","","","","","","","","","51.3",",,,0","","","","","","","0",",,,0","14.03",",0","20.92",",,,0","7.13",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1954-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1821.3","0","0.8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","4","","","","19541230",",,0","19541231","+,,0","19541228",",,0","","","19541211",",,0","19541204",",,0","-2.2",",0,30,","0",",,0,31,+","0",",T,0,28,","1.5",",,0,11,","29.4",",0,04,","387.3","0","","","221.3",",0","","","","","","","","","","","1.8",",,,0","","","","","","","0",",T,,0","11.22",",0","18.48",",,,0","3.96",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","3.6","0","3.6",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","6",",0","0",",0","12","","","","19550129",",,0","19550131","+,,0","19550131","+,,0","2","","19550109",",,0","19550103",",,0","-3.9",",0,29,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,09,","25.0",",0,03,","674.5","0","","","287.2",",0","","","","","","","","","","","40.2",",,,0","","","","","","","0",",,,0","9.19",",0","14.39",",,,0","3.98",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","7.8","0","4.2",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","8",",0","0",",0","7","","","","19550211",",,0","19550220",",,0","19550221","+,,0","2","","19550219",",,0","19550228",",,0","-6.1",",0,11,","0",",T,0,20,","0",",T,0,21,+","42.2",",,0,19,","23.9",",0,28,","893.6","0","","","219.1",",0","","","","","","","","","","","91.2",",,,0","","","","","","","0",",T,,0","10.66",",0","16.26",",,,0","5.06",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","52.5","0","44.7",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","20",",0","2",",0","6","","","","19550326",",,0","19550331","+,,0","19550331","+,,0","6","","19550320",",,0","19550311",",,0","-3.9",",0,26,","0",",,0,31,+","0",",T,0,31,+","46.5",",,0,20,","33.9",",0,11,","1024.6","0","","","131.0",",0","","","","","","","","","","","81.3",",,,0","","","","","","","0",",T,,0","15.55",",0","22.08",",,,0","9.01",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","160.8","0","108.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","13","","","","19550408","+,,0","19550430","+,,0","19550430","+,,0","5","","19550409",",,0","19550426","+,,0","7.8",",0,08,+","0",",,0,30,+","0",",,0,30,+","24.1",",,0,09,","32.8",",0,26,+","1042.7","0","","","18.1",",0","","","","","","","","","","","33.0",",,,0","","","","","","","0",",,,0","21.34",",0","27.39",",,,0","15.29",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","353.1","0","192.3",",0","10",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","11","","","","19550530","+,,0","19550531","+,,0","19550506",",,0","10","","19550518",",,0","19550525","+,,0","15.6",",0,30,+","0",",,0,31,+","0",",T,0,06,","41.1",",,0,18,","33.9",",0,25,+","1042.7","0","","","0.0",",0","","","","","","","","","","","193.2",",,,0","","","","","","","0",",T,,0","24.54",",0","30.79",",,,0","18.28",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","581.6","0","228.5",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","1","","","","19550612","+,,0","19550630","+,,0","19550630","+,,0","9","","19550608",",,0","19550627",",,0","14.4",",0,12,+","0",",,0,30,+","0",",,0,30,+","22.1",",,0,08,","35.6",",0,27,","1042.7","0","","","0.0",",0","","","","","","","","","","","51.2",",,,0","","","","","","","0",",,,0","25.95",",0","31.97",",,,0","19.92",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","923.0","0","341.4",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","1","","","","19550720","+,,0","19550731","+,,0","19550731","+,,0","5","","19550717",",,0","19550731","+,,0","21.7",",0,20,+","0",",,0,31,+","0",",,0,31,+","4.8",",,0,17,","37.2",",0,31,+","0.0","0","","","0.0",",0","","","","","","","","","","","9.9",",,,0","","","","","","","0",",,,0","29.35",",0","35.25",",,,0","23.44",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1232.0","0","309.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","1","","","","19550816",",,0","19550831","+,,0","19550831","+,,0","7","","19550820",",,0","19550809",",,0","18.3",",0,16,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,20,","39.4",",0,09,","0.0","0","","","0.0",",0","","","","","","","","","","","79.9",",,,0","","","","","","","0",",,,0","28.30",",0","33.99",",,,0","22.62",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-09","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1496.3","0","264.3",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","8","","","","19550904","+,,0","19550930","+,,0","19550930","+,,0","5","","19550910",",,0","19550922","+,,0","18.3",",0,04,+","0",",,0,30,+","0",",,0,30,+","24.6",",,0,10,","35.6",",0,22,+","0.0","0","","","0.0",",0","","","","","","","","","","","61.4",",,,0","","","","","","","0",",,,0","27.14",",0","32.91",",,,0","21.37",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-10","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1592.1","0","95.8",",0","2",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","2","","","","19551025",",,0","19551031","+,,0","19551031","+,,0","4","","19551003",",,0","19551005",",,0","1.7",",0,25,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,03,","33.3",",0,05,","31.9","0","","","31.9",",0","","","","","","","","","","","60.4",",,,0","","","","","","","0",",,,0","20.39",",0","28.17",",,,0","12.61",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-11","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1634.0","0","41.9",",0","3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","16",",0","1",",0","3","","","","19551129","+,,0","19551130","+,,0","19551108",",,0","","","19551130",",,0","19551101",",,0","-3.3",",0,29,+","0",",,0,30,+","0",",T,0,08,","25.9",",,0,30,","32.8",",0,01,","204.4","0","","","172.5",",0","","","","","","","","","","","28.7",",,,0","","","","","","","0",",T,,0","13.98",",0","20.92",",,,0","7.04",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1955-12","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1639.0","0","5.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","8",",0","1",",0","7","","","","19551216",",,0","19551231","+,,0","19551231","+,,0","","","19551201",",,0","19551224",",,0","-6.7",",0,16,","0",",,0,31,+","0",",,0,31,+","10.9",",,0,01,","32.8",",0,24,","473.8","0","","","269.4",",0","","","","","","","","","","","10.9",",,,0","","","","","","","0",",,,0","9.80",",0","16.10",",,,0","3.50",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-01","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","3.6","0","3.6",",0","5",",0","3",",0","2",",0","1",",0","0",",0","0",",0","15",",0","0",",0","9",",0","0",",0","8","","","","19560119",",,0","19560119",",,0","19560118",",,0","2","","19560118",",,0","19560106",",,0","-6.1",",0,19,","25",",,0,19,","23",",,0,18,","31.2",",,0,18,","28.9",",0,06,","780.6","0","","","306.8",",0","","","","","","","","","","","69.8",",,,0","","","","","","","23",",,,0","8.55",",0","14.89",",,,0","2.22",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-02","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","15.3","0","11.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","1",",0","12",",0","0",",0","9","","","","19560205",",,0","19560205","+,,0","19560202",",,0","4","","19560208",",,0","19560224",",,0","-3.9",",0,05,","0",",T,0,05,+","10",",,0,02,","16.0",",,0,08,","28.9",",0,24,","993.5","0","","","212.9",",0","","","","","","","","","","","31.7",",,,0","","","","","","","10",",,,0","11.40",",0","17.42",",,,0","5.38",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-03","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","47.2","0","31.9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","21",",0","1",",0","4","","","","19560308",",,0","19560331","+,,0","19560331","+,,0","","","19560313",",,0","19560327",",,0","-3.3",",0,08,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,13,","33.9",",0,27,","1115.1","0","","","121.6",",0","","","","","","","","","","","1.1",",,,0","","","","","","","0",",,,0","15.44",",0","23.04",",,,0","7.83",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-04","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","106.4","0","59.2",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","1","","","","19560411",",,0","19560430","+,,0","19560430","+,,0","5","","19560405",",,0","19560416",",,0","3.9",",0,11,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,05,","31.7",",0,16,","1151.2","0","","","36.1",",0","","","","","","","","","","","16.7",",,,0","","","","","","","0",",,,0","19.11",",0","25.63",",,,0","12.58",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-05","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","333.5","0","227.1",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","1","","","","19560516",",,0","19560531","+,,0","19560531","+,,0","5","","19560501",",,0","19560530","+,,0","11.7",",0,16,","0",",,0,31,+","0",",,0,31,+","84.8",",,0,01,","35.0",",0,30,+","1151.2","0","","","0.0",",0","","","","","","","","","","","107.9",",,,0","","","","","","","0",",,,0","25.66",",0","31.99",",,,0","19.33",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-06","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","645.5","0","312.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","26",",0","","","","","19560602",",,0","19560630","+,,0","19560630","+,,0","6","","19560628",",,0","19560630","+,,0","17.2",",0,02,","0",",,0,30,+","0",",,0,30,+","8.9",",,0,28,","37.8",",0,30,+","1151.2","0","","","0.0",",0","","","","","","","","","","","9.5",",,,0","","","","","","","0",",,,0","28.73",",0","35.09",",,,0","22.38",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-07","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1033.1","0","387.6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","19560721","+,,0","19560731","+,,0","19560731","+,,0","2","","19560720",",,0","19560717","+,,0","21.7",",0,21,+","0",",,0,31,+","0",",,0,31,+","8.6",",,0,20,","40.0",",0,17,+","0.0","0","","","0.0",",0","","","","","","","","","","","8.6",",,,0","","","","","","","0",",,,0","30.84",",0","37.53",",,,0","24.15",",,,0","","","","","","","","","","","","","","","","","",""
"USW00013959","1956-08","31.61796","-97.2283","151.9","WACO REGIONAL AIRPORT, TX US","","","","","","","","","","","1411.5","0","378.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","1","","","","19560823",",,0","19560831","+,,0","19560831","+,,0","3","","19560819",",,0","19560815",",,0","17.8",",0,23,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,19,","40.6",",0,15,","0.0","0","","","0.0",",0","","","","","","","","","","","3.6",",,,0","","","","","","","0",",,,0","30.54",",0","37.29",",,,0","23.78",",,,0","","","","","","","","","","","","","","","","","",""
