"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES"
"USW00014861","1959-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","16",",0","9",",0","1",",0","","","4",",0","1",",0","27",",0","14",",0","0",",0","0",",0","19590105",",,0","","","19590116",",,0","","","19590121",",,0","19590121",",,0","-17.8",",0,05,","","","64",",,0,16,","27.9",",,0,21,","20.6",",0,21,","1804.2","0","623.6",",0","96.4",",,,0","","","224",",,,0","-1.78",",0","3.15",",,,0","-6.72",",,,0","",""
"USW00014861","1959-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","12",",0","5",",0","0",",0","","","0",",0","0",",0","21",",0","5",",0","0",",0","0",",0","19590220",",,0","","","19590218",",,0","","","19590210",",,0","19590210",",,0","-13.9",",0,20,","","","10",",,0,18,","15.7",",,0,10,","19.4",",0,10,","2271.6","0","467.4",",0","55.3",",,,0","","","26",",,,0","1.64",",0","6.63",",,,0","-3.35",",,,0","",""
"USW00014861","1959-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","19",",0","7",",0","0",",0","","","3",",0","0",",0","22",",0","2",",0","3",",0","0",",0","19590322",",,0","","","19590311",",,0","","","19590311",",,0","19590325",",,0","-7.8",",0,22,","","","112",",,0,11,","11.2",",,0,11,","24.4",",0,25,","2710.2","0","438.6",",0","53.2",",,,0","","","255",",,,0","4.18",",0","9.73",",,,0","-1.36",",,,0","",""
"USW00014861","1959-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","2.2","0","2.2",",0","16",",0","8",",0","1",",0","0","1,0","1",",0","0",",0","3",",0","0",",0","11",",0","0",",0","19590413",",,0","19590430","+,1,0","19590412",",,0","","","19590427",",,0","19590408",",,0","-1.1",",0,13,","0","1,,0,30,+","94",",,0,12,","31.2",",,0,27,","26.7",",0,08,","2900.1","0","189.9",",0","116.3",",,,0","","","94",",,,0","12.08",",0","17.75",",,,0","6.40",",,,0","",""
"USW00014861","1959-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","82.3","0","80.1",",0","16",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","19590516","+,,0","19590531","+,,0","19590531","+,,0","","","19590528",",,0","19590506",",,0","4.4",",0,16,+","0",",,0,31,+","0",",,0,31,+","16.8",",,0,28,","32.2",",0,06,","2954.6","0","54.5",",0","62.5",",,,0","","","0",",,,0","19.16",",0","25.00",",,,0","13.31",",,,0","",""
"USW00014861","1959-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","205.5","0","123.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","19590618","+,,0","19590630","+,,0","19590630","+,,0","","","19590622",",,0","19590629",",,0","9.4",",0,18,+","0",",,0,30,+","0",",,0,30,+","15.7",",,0,22,","35.0",",0,29,","2972.7","0","18.1",",0","59.4",",,,0","","","0",",,,0","21.84",",0","27.51",",,,0","16.16",",,,0","",""
"USW00014861","1959-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","389.6","0","184.1",",0","12",",0","5",",0","2",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","19590708","+,,0","","","19590731","+,,0","","","19590706",",,0","19590701",",,0","14.4",",0,08,+","","","0",",,0,31,+","44.2",",,0,06,","33.9",",0,01,","0.0","0","0.0",",0","105.1",",,,0","","","0",",,,0","24.27",",0","29.46",",,,0","19.08",",,,0","",""
"USW00014861","1959-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","605.7","0","216.1",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","19590803",",,0","19590831","+,,0","19590831","+,,0","","","19590804",",,0","19590826","+,,0","12.8",",0,03,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,04,","35.0",",0,26,+","0.0","0","0.0",",0","76.9",",,,0","","","0",",,,0","25.30",",0","30.59",",,,0","20.01",",,,0","",""
"USW00014861","1959-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","732.1","0","126.4",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","4",",0","19590917",",,0","19590930","+,,0","19590930","+,,0","","","19590930",",,0","19590909",",,0","3.9",",0,17,","0",",,0,30,+","0",",,0,30,+","42.7",",,0,30,","33.9",",0,09,","31.9","0","31.9",",0","45.8",",,,0","","","0",",,,0","21.48",",0","27.41",",,,0","15.56",",,,0","",""
"USW00014861","1959-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","761.7","0","29.6",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","19591029",",,0","19591031","+,,0","19591031","+,,0","","","19591008",",,0","19591006","+,,0","0.6",",0,29,","0",",,0,31,+","0",",,0,31,+","36.6",",,0,08,","30.6",",0,06,+","193.3","0","161.4",",0","114.8",",,,0","","","0",",,,0","14.08",",0","18.91",",,,0","9.25",",,,0","",""
"USW00014861","1959-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","763.6","0","1.9",",0","17",",0","9",",0","0",",0","0",",0","1",",0","0",",0","13",",0","2",",0","2",",0","0",",0","19591118",",,0","19591130","+,,0","19591128",",,0","","","19591127",",,0","19591105",",,0","-10.6",",0,18,","0",",,0,30,+","30",",,0,28,","19.1",",,0,27,","24.4",",0,05,","564.1","0","370.8",",0","68.2",",,,0","","","55",",,,0","6.04",",0","10.76",",,,0","1.32",",,,0","",""
"USW00014861","1959-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","763.6","0","0.0",",0","12",",0","6",",0","0",",0","","","2",",0","0",",0","14",",0","3",",0","0",",0","0",",0","19591223",",,0","","","19591221",",,0","","","19591206",",,0","19591227",",,0","-11.1",",0,23,","","","132",",,0,21,","15.7",",,0,06,","16.1",",0,27,","1017.1","0","453.0",",0","64.9",",,,0","","","251",",,,0","3.72",",0","7.01",",,,0","0.43",",,,0","",""
"USW00014861","1960-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","12",",0","7",",0","0",",0","0","2,0","0",",0","0",",0","22",",0","5",",0","0",",0","0",",0","19600122",",,0","19600131","+,2,0","19600123",",,0","","","19600112",",,0","19600113",",,0","-8.3",",0,22,","0","2,,0,31,+","23",",,0,23,","22.6",",,0,12,","16.1",",0,13,","1526.8","0","509.7",",0","72.5",",,,0","","","44",",,,0","1.89",",0","5.55",",,,0","-1.77",",,,0","",""
"USW00014861","1960-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","18",",0","9",",0","0",",0","0",",0","4",",0","0",",0","24",",0","10",",0","0",",0","0",",0","19600203",",,0","19600229","+,,0","19600214",",,0","","","19600214",",,0","19600210",",,0","-10.6",",0,03,","0",",,0,29,+","165",",,0,14,","15.0",",,0,14,","19.4",",0,10,","2050.5","0","523.7",",0","68.0",",,,0","","","410",",,,0","0.28",",0","3.74",",,,0","-3.19",",,,0","",""
"USW00014861","1960-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","16",",0","6",",0","0",",0","","","4",",0","0",",0","27",",0","14",",0","2",",0","0",",0","19600309",",,0","","","19600303",",,0","","","19600303",",,0","19600330","+,,0","-12.8",",0,09,","","","224",",,0,03,","20.3",",,0,03,","23.9",",0,30,+","2646.8","0","596.3",",0","51.4",",,,0","","","418",",,,0","-0.90",",0","3.15",",,,0","-4.96",",,,0","",""
"USW00014861","1960-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","40.3","0","40.3",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","16",",0","0",",0","19600410","+,,0","19600430","+,,0","19600409","+,,0","","","19600426",",,0","19600424","+,,0","-1.7",",0,10,+","0",",,0,30,+","5",",,0,09,+","15.0",",,0,26,","31.1",",0,24,+","2809.0","0","162.2",",0","36.4",",,,0","","","10",",,,0","14.27",",0","20.17",",,,0","8.37",",,,0","",""
"USW00014861","1960-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","67.9","0","27.6",",0","15",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","19600511","+,,0","19600531","+,,0","19600531","+,,0","","","19600508",",,0","19600520",",,0","3.9",",0,11,+","0",",,0,31,+","0",",,0,31,+","38.4",",,0,08,","30.6",",0,20,","2907.6","0","98.6",",0","124.0",",,,0","","","0",",,,0","16.04",",0","20.75",",,,0","11.34",",,,0","",""
"USW00014861","1960-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","157.2","0","89.3",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","19600610",",,0","19600630","+,,0","19600630","+,,0","","","19600629",",,0","19600605","+,,0","10.0",",0,10,","0",",,0,30,+","0",",,0,30,+","42.4",",,0,29,","31.7",",0,05,+","2910.9","0","3.3",",0","97.0",",,,0","","","0",",,,0","21.20",",0","26.83",",,,0","15.57",",,,0","",""
"USW00014861","1960-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","278.5","0","121.3",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","19600707",",,0","19600731","+,,0","19600731","+,,0","","","19600719",",,0","19600726",",,0","12.2",",0,07,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,19,","32.2",",0,26,","0.0","0","0.0",",0","73.9",",,,0","","","0",",,,0","22.25",",0","27.66",",,,0","16.83",",,,0","",""
"USW00014861","1960-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","448.7","0","170.2",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","19600825",",,0","19600831","+,,0","19600831","+,,0","","","19600808",",,0","19600829","+,,0","12.8",",0,25,","0",",,0,31,+","0",",,0,31,+","23.9",",,0,08,","32.8",",0,29,+","0.0","0","0.0",",0","74.3",",,,0","","","0",",,,0","23.82",",0","28.92",",,,0","18.72",",,,0","",""
"USW00014861","1960-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","531.2","0","82.5",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","19600930","+,,0","19600930","+,,0","19600930","+,,0","","","19600911",",,0","19600901",",,0","10.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,11,","32.2",",0,01,","10.8","0","10.8",",0","64.6",",,,0","","","0",",,,0","20.72",",0","25.68",",,,0","15.76",",,,0","",""
"USW00014861","1960-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","535.7","0","4.5",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","10",",0","0",",0","19601026",",,0","19601031","+,,0","19601024",",,0","","","19601019",",,0","19601015","+,,0","0.0",",0,26,","0",",,0,31,+","0",",T,0,24,","16.8",",,0,19,","26.7",",0,15,+","173.3","0","162.5",",0","52.5",",,,0","","","0",",T,,0","13.24",",0","18.35",",,,0","8.12",",,,0","",""
"USW00014861","1960-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","535.7","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","7",",0","1",",0","1",",0","0",",0","19601130",",,0","19601130","+,,0","19601130",",,0","","","19601105",",,0","19601115",",,0","-6.1",",0,30,","0",",,0,30,+","10",",,0,30,","10.4",",,0,05,","21.1",",0,15,","476.7","0","303.4",",0","35.5",",,,0","","","15",",,,0","8.22",",0","12.74",",,,0","3.70",",,,0","",""
"USW00014861","1960-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","535.7","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","5",",0","0",",0","29",",0","12",",0","0",",0","0",",0","19601222",",,0","19601231","+,,0","19601221",",,0","","","19601221",",,0","19601205",",,0","-16.1",",0,22,","0",",,0,31,+","104",",,0,21,","10.4",",,0,21,","17.8",",0,05,","1111.7","0","635.0",",0","40.3",",,,0","","","416",",,,0","-2.15",",0","2.05",",,,0","-6.35",",,,0","",""
"USW00014861","1961-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","17",",0","5",",0","0",",0","0",",0","5",",0","1",",0","25",",0","15",",0","0",",0","0",",0","19610125",",,0","19610131","+,,0","19610101",",,0","","","19610101",",,0","19610113",",,0","-17.8",",0,25,","0",",,0,31,+","102",",,0,01,","16.3",",,0,01,","12.2",",0,13,","1768.2","0","656.5",",0","52.1",",,,0","","","429",",,,0","-2.85",",0","0.65",",,,0","-6.34",",,,0","",""
"USW00014861","1961-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","","","5",",0","1",",0","17",",0","5",",0","1",",0","0",",0","19610202",",,0","","","19610203",",,0","","","19610203",",,0","19610224",",,0","-19.4",",0,02,","","","221",",,0,03,","21.8",",,0,03,","21.1",",0,24,","2208.0","0","439.8",",0","85.1",",,,0","","","497",",,,0","2.63",",0","6.83",",,,0","-1.58",",,,0","",""
"USW00014861","1961-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.6","0","0.6",",0","19",",0","10",",0","1",",0","0",",0","0",",0","0",",0","9",",0","1",",0","2",",0","0",",0","19610317",",,0","19610331","+,,0","19610309",",,0","","","19610304",",,0","19610327",",,0","-8.3",",0,17,","0",",,0,31,+","15",",,0,09,","26.2",",,0,04,","23.3",",0,27,","2567.3","0","359.3",",0","93.8",",,,0","","","23",",,,0","6.76",",0","11.12",",,,0","2.40",",,,0","",""
"USW00014861","1961-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","3.2","0","2.6",",0","21",",0","9",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","3",",0","0",",0","19610402",",,0","19610430","+,,0","19610402",",,0","","","19610425",",,0","19610424",",,0","-2.2",",0,02,","0",",,0,30,+","20",",,0,02,","35.8",",,0,25,","25.6",",0,24,","2876.4","0","309.1",",0","139.9",",,,0","","","71",",,,0","8.12",",0","12.16",",,,0","4.08",",,,0","",""
"USW00014861","1961-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","19.1","0","15.9",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","19610504",",,0","19610531","+,,0","19610531","+,,0","","","19610506",",,0","19610514",",,0","2.8",",0,04,","0",",,0,31,+","0",",,0,31,+","15.7",",,0,06,","28.9",",0,14,","3016.0","0","139.6",",0","67.8",",,,0","","","0",",,,0","14.34",",0","19.95",",,,0","8.73",",,,0","",""
"USW00014861","1961-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","99.0","0","79.9",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","19610616",",,0","19610630","+,,0","19610630","+,,0","","","19610602",",,0","19610612",",,0","7.8",",0,16,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,02,","33.3",",0,12,","3030.6","0","14.6",",0","107.4",",,,0","","","0",",,,0","20.51",",0","26.13",",,,0","14.89",",,,0","",""
"USW00014861","1961-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","261.4","0","162.4",",0","12",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","19610708",",,0","19610731","+,,0","19610731","+,,0","","","19610719",",,0","19610722",",,0","12.2",",0,08,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,19,","33.3",",0,22,","3.6","0","3.6",",0","118.0",",,,0","","","0",",,,0","23.46",",0","28.35",",,,0","18.56",",,,0","",""
"USW00014861","1961-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","425.7","0","164.3",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","19610814",",,0","19610831","+,,0","19610831","+,,0","","","19610802",",,0","19610831",",,0","13.9",",0,14,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,02,","33.3",",0,31,","3.6","0","0.0",",0","66.6",",,,0","","","0",",,,0","23.63",",0","28.56",",,,0","18.71",",,,0","",""
"USW00014861","1961-09","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","559.9","0","134.2",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","5",",0","19610929",",,0","19610930","+,,0","19610930","+,,0","","","19610920",",,0","19610912",",,0","5.6",",0,29,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,20,","33.3",",0,12,","29.9","0","26.3",",0","45.2",",,,0","","","0",",,,0","21.93",",0","27.54",",,,0","16.31",",,,0","",""
"USW00014861","1961-10","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","568.6","0","8.7",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","19611028","+,,0","19611031","+,,0","19611031","+,,0","","","19611013","+,,0","19611013",",,0","3.9",",0,28,+","0",",,0,31,+","0",",,0,31,+","15.7",",,0,13,+","27.2",",0,13,","158.9","0","129.0",",0","64.6",",,,0","","","0",",,,0","14.45",",0","20.11",",,,0","8.79",",,,0","",""
"USW00014861","1961-11","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","571.6","0","3.0",",0","14",",0","6",",0","1",",0","0",",0","2",",0","0",",0","10",",0","0",",0","2",",0","0",",0","19611122",",,0","19611130","+,,0","19611128",",,0","","","19611123",",,0","19611103",",,0","-3.3",",0,22,","0",",,0,30,+","28",",,0,28,","32.3",",,0,23,","28.3",",0,03,","489.9","0","331.0",",0","84.6",",,,0","","","71",",,,0","7.40",",0","11.37",",,,0","3.43",",,,0","",""
"USW00014861","1961-12","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","571.6","0","0.0",",0","17",",0","7",",0","0",",0","","","2",",0","0",",0","22",",0","8",",0","0",",0","0",",0","19611229",",,0","","","19611224",",,0","","","19611210",",,0","19611204",",,0","-13.9",",0,29,","","","76",",,0,24,","8.1",",,0,10,","18.3",",0,04,","1021.4","0","531.5",",0","42.5",",,,0","","","141",",,,0","1.19",",0","4.93",",,,0","-2.55",",,,0","",""
"USW00014861","1962-01","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","11",",0","5",",0","0",",0","0",",0","2",",0","2",",0","27",",0","14",",0","0",",0","0",",0","19620110",",,0","19620131","+,,0","19620119",",,0","","","19620126",",,0","19620126",",,0","-18.3",",0,10,","0",",,0,31,+","48",",,0,19,","22.6",",,0,26,","17.2",",0,26,","1636.7","0","615.3",",0","66.5",",,,0","","","96",",,,0","-1.51",",0","3.03",",,,0","-6.05",",,,0","",""
"USW00014861","1962-02","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","14",",0","11",",0","1",",0","","","5",",0","0",",0","23",",0","5",",0","0",",0","0",",0","19620211","+,,0","","","19620209",",,0","","","19620223",",,0","19620226",",,0","-15.0",",0,11,+","","","76",",,0,09,","38.1",",,0,23,","17.8",",0,26,","2132.8","0","496.1",",0","94.3",",,,0","","","223",",,,0","0.61",",0","5.29",",,,0","-4.06",",,,0","",""
"USW00014861","1962-03","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","0.0","0","0.0",",0","12",",0","9",",0","0",",0","0",",0","2",",0","0",",0","16",",0","2",",0","1",",0","0",",0","19620302",",,0","19620331","+,,0","19620305",",,0","","","19620331",",,0","19620329",",,0","-13.3",",0,02,","0",",,0,31,+","180",",,0,05,","22.6",",,0,31,","24.4",",0,29,","2576.2","0","443.4",",0","99.0",",,,0","","","289",",,,0","4.03",",0","8.35",",,,0","-0.29",",,,0","",""
"USW00014861","1962-04","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","23.7","0","23.7",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","7",",0","0",",0","19620417","+,,0","19620430","+,,0","19620415",",,0","","","19620407",",,0","19620427","+,,0","-1.7",",0,17,+","0",",,0,30,+","3",",,0,15,","18.0",",,0,07,","30.6",",0,27,+","2824.9","0","248.7",",0","86.2",",,,0","","","3",",,,0","10.83",",0","15.71",",,,0","5.96",",,,0","",""
"USW00014861","1962-05","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","108.4","0","84.7",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","6",",0","19620509",",,0","19620531","+,,0","19620531","+,,0","","","19620519",",,0","19620518",",,0","6.1",",0,09,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,19,","33.3",",0,18,","2861.1","0","36.2",",0","58.0",",,,0","","","0",",,,0","19.90",",0","25.82",",,,0","13.97",",,,0","",""
"USW00014861","1962-06","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","232.3","0","123.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","19620603",",,0","19620630","+,,0","19620630","+,,0","","","19620613",",,0","19620623",",,0","11.7",",0,03,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,13,","32.8",",0,23,","2862.5","0","1.4",",0","57.1",",,,0","","","0",",,,0","22.42",",0","27.74",",,,0","17.09",",,,0","",""
"USW00014861","1962-07","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","368.0","0","135.7",",0","10",",0","5",",0","1",",0","","","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","19620728","+,,0","","","19620731","+,,0","","","19620703",",,0","19620708","+,,0","12.8",",0,28,+","","","0",",,0,31,+","53.6",",,0,03,","32.8",",0,08,+","0.3","0","0.3",",0","79.6",",,,0","","","0",",,,0","22.70",",0","27.72",",,,0","17.68",",,,0","",""
"USW00014861","1962-08","40.45","-80.0","310.0","PITTSBURGH WEATHER SERVICE OFFICE CITY, PA US","520.0","0","152.0",",0","9",",0","7",",0","0",",0","","","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","19620818",",,0","","","19620831","+,,0","","","19620809",",,0","19620820",",,0","11.1",",0,18,","","","0",",,0,31,+","22.6",",,0,09,","35.6",",0,20,","0.3","0","0.0",",0","80.3",",,,0","","","0",",,,0","23.23",",0","29.21",",,,0","17.26",",,,0","",""
