"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00294719","1944-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","2.2","6","2.2",",6","4",",6","3",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","22",",6","0",",6","","","19440504",",,6","","","19440531","+,,6","","","19440510",",,6","19440514","+,,6","-4.4",",6,04,","","","0",",,6,31,+","17.0",",,6,10,","27.2",",6,14,+","","","3081.1","6","115.5",",6","","","29.8",",,,6","0",",,,6","14.68",",6","21.99",",,,6","7.36",",,,6","",""
"USC00294719","1944-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","57.2","6","55.0","2,6","2",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0","2,6","27","2,6","0","2,6","","","19440610",",,6","","","19440630","+,,6","","","19440630",",,6","19440628","+,2,6","7.2",",6,10,","","","0",",,6,30,+","19.6",",,6,30,","31.1","2,6,28,+","","","3087.2","6","6.1","2,6","","","25.2",",,,6","0",",,,6","20.11","2,6","28.42","2,,,6","11.81",",,,6","",""
"USC00294719","1944-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","182.7","6","125.5",",6","5",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","1",",6","","","19440716",",,6","","","19440731","+,,6","","","19440720",",,6","19440706",",,6","12.2",",6,16,","","","0",",,6,31,+","35.6",",,6,20,","32.2",",6,06,","","","1.9","6","1.9",",6","","","82.6",",,,6","0",",,,6","22.32",",6","28.69",",,,6","15.95",",,,6","",""
"USC00294719","1944-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","297.6","6","114.9",",6","9",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","2",",6","","","19440830",",,6","","","19440831","+,,6","","","19440811",",,6","19440804",",,6","7.8",",6,30,","","","0",",,6,31,+","45.7",",,6,11,","32.8",",6,04,","","","3.0","6","1.1",",6","","","89.7",",,,6","0",",,,6","22.00",",6","29.00",",,,6","15.01",",,,6","",""
"USC00294719","1944-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","325.6","6","28.0","1,6","4",",6","3",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","26",",6","0",",6","","","19440912","+,1,6","","","19440930","+,,6","","","19440925",",,6","19440922","+,,6","5.6","1,6,12,+","","","0",",,6,30,+","8.1",",,6,25,","31.1",",6,22,+","","","30.4","6","27.4",",6","","","18.3",",,,6","0",",,,6","18.44","1,6","26.18",",,,6","10.69","1,,,6","",""
"USC00294719","1944-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","325.6","6","0.0",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","8",",6","0",",6","","","19441004",",,6","","","19441031","+,,6","","","19441015",",,6","19441006",",,6","1.1",",6,04,","","","0",",,6,31,+","7.6",",,6,15,","26.1",",6,06,","","","235.4","6","205.0",",6","","","17.8",",,,6","0",",,,6","11.72",",6","17.95",",,,6","5.49",",,,6","",""
"USC00294719","1944-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","325.6","6","0.0",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","22",",6","0",",6","0",",6","0",",6","","","19441130","+,,6","","","19441116",",,6","","","19441124","+,,6","19441103","+,,6","-7.2",",6,30,+","","","20",",,6,16,","2.5",",,6,24,+","18.3",",6,03,+","","","671.8","6","436.4",",6","","","9.0",",,,6","20",",,,6","3.79",",6","9.36",",,,6","-1.79",",,,6","",""
"USC00294719","1944-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","325.6","6","0.0","1,6","3",",6","0",",6","0",",6","","","0",",6","0",",6","31",",6","0","1,6","0","1,6","0","1,6","","","19441212",",,6","","","19441228","+,,6","","","19441228",",,6","19441220",",1,6","-11.1",",6,12,","","","0",",T,6,28,+","2.0",",,6,28,","12.2","1,6,20,","","","1214.5","6","542.7","1,6","","","5.6",",,,6","0",",T,,6","0.27","1,6","6.17","1,,,6","-5.63",",,,6","",""
"USC00294719","1945-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","6","0.0",",6","3",",6","2",",6","0",",6","","","1",",6","0",",6","30",",6","0",",6","0",",6","0",",6","","","19450122",",,6","","","19450127",",,6","","","19450127","+,,6","19450110",",,6","-9.4",",6,22,","","","51",",,6,27,","5.1",",,6,27,+","14.4",",6,10,","","","1751.9","6","537.4",",6","","","11.2",",,,6","51",",,,6","1.00",",6","6.82",",,,6","-4.83",",,,6","",""
"USC00294719","1945-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","6","0.0",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","22",",6","0",",6","0",",6","0",",6","","","19450227",",,6","","","19450227",",,6","","","19450227",",,6","19450215",",,6","-10.6",",6,27,","","","0",",T,6,27,","1.3",",,6,27,","16.7",",6,15,","","","2171.9","6","420.0",",6","","","1.3",",,,6","0",",T,,6","3.33",",6","10.82",",,,6","-4.16",",,,6","",""
"USC00294719","1945-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","6","0.0","1,6","3",",6","1",",6","0",",6","","","0",",6","0","1,6","22","1,6","0",",6","0",",6","0",",6","","","19450308",",1,6","","","19450323",",,6","","","19450314",",,6","19450310",",,6","-8.9","1,6,08,","","","0",",T,6,23,","3.0",",,6,14,","18.9",",6,10,","","","2611.4","6","439.5",",6","","","5.0",",,,6","0",",T,,6","3.72","1,6","10.36",",,,6","-2.91","1,,,6","",""
"USC00294719","1945-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","6","0.0","2,6","2",",6","0",",6","0",",6","","","0",",6","0",",6","10",",6","0","2,6","5","2,6","0","2,6","","","19450405",",,6","","","19450416",",,6","","","19450425",",,6","19450430",",2,6","-10.6",",6,05,","","","0",",T,6,16,","2.0",",,6,25,","23.9","2,6,30,","","","2884.3","6","272.9","2,6","","","3.5",",,,6","0",",T,,6","8.55","2,6","16.75","2,,,6","0.36",",,,6","",""
"USC00294719","1945-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","2.2","6","2.2","1,6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","21","1,6","0","1,6","","","19450521",",,6","","","19450531","+,,6","","","19450531","+,,6","19450529","+,1,6","1.7",",6,21,","","","0",",,6,31,+","0.0",",,6,31,+","28.3","1,6,29,+","","","2979.2","6","94.9","1,6","","","0.0",",,,6","0",",,,6","15.27","1,6","22.94","1,,,6","7.59",",,,6","",""
"USC00294719","1945-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","42.5","6","40.3",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","19450617","+,,6","","","19450630","+,,6","","","19450630","+,,6","19450630",",,6","6.7",",6,17,+","","","0",",,6,30,+","0.0",",,6,30,+","31.1",",6,30,","","","3003.1","6","23.9",",6","","","0.0",",,,6","0",",,,6","18.88",",6","26.89",",,,6","10.86",",,,6","",""
"USC00294719","1945-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","154.3","6","111.8","1,6","6",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","2","1,6","","","19450703",",,6","","","19450731","+,,6","","","19450726",",,6","19450722","+,1,6","10.6",",6,03,","","","0",",,6,31,+","16.8",",,6,26,","32.2","1,6,22,+","","","0.0","6","0.0","1,6","","","32.0",",,,6","0",",,,6","22.01","1,6","28.83","1,,,6","15.19",",,,6","",""
"USC00294719","1945-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","5",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","","","","","","","","","19450821",",,6","","","19450831","+,,6","","","19450808",",,6","","","11.1",",6,21,","","","0",",,6,31,+","13.0",",,6,08,","","","","","","","","","","","32.3",",,,6","0",",,,6","","","","","16.52",",,,6","",""
"USC00294719","1945-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","69.3","1,6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","27","1,6","1","1,6","","","19450929",",,6","","","19450930","+,,6","","","19450929",",,6","19450906",",1,6","1.1",",6,29,","","","0",",,6,30,+","11.4",",,6,29,","32.2","1,6,06,","","","","","33.4","1,6","","","11.4",",,,6","0",",,,6","19.44","1,6","26.43","1,,,6","12.46",",,,6","",""
"USC00294719","1945-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","4,6","2",",6","1",",6","0",",6","","","0",",6","0",",6","1",",6","0","4,6","10","4,6","0","4,6","","","19451024",",,6","","","19451031","+,,6","","","19451009",",,6","19451006",",4,6","-5.0",",6,24,","","","0",",,6,31,+","8.9",",,6,09,","23.9","4,6,06,","","","","","146.1","4,6","","","10.2",",,,6","0",",,,6","12.86","4,6","19.81","4,,,6","5.90",",,,6","",""
"USC00294719","1945-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","5,6","0",",6","0",",6","0",",6","","","0",",6","0",",6","23",",6","0","5,6","0","5,6","0","5,6","","","19451121","+,,6","","","19451130","+,,6","","","19451130","+,,6","19451103",",5,6","-9.4",",6,21,+","","","0",",,6,30,+","0.0",",,6,30,+","20.6","5,6,03,","","","","","335.7","5,6","","","0.0",",,,6","0",",,,6","5.08","5,6","12.60","5,,,6","-2.44",",,,6","",""
"USC00294719","1945-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","3,6","2",",6","2",",6","0",",6","","","1",",6","0","1,6","28","1,6","6","2,6","0","2,6","0","2,6","","","19451215","+,1,6","","","19451212",",,6","","","19451212",",,6","19451229",",2,6","-15.6","1,6,15,+","","","38",",,6,12,","3.0",",,6,12,","13.9","2,6,29,","","","","","542.9","2,6","","","5.5",",,,6","38",",,,6","-0.84","3,6","5.08","2,,,6","-6.75","1,,,6","",""
"USC00294719","1946-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0",",6","6",",6","2",",6","0",",6","","","3",",6","1",",6","31",",6","3",",6","0",",6","0",",6","","","19460113",",,6","","","19460109",",,6","","","19460118","+,,6","19460124",",,6","-17.8",",6,13,","","","102",",,6,09,","2.5",",,6,18,+","11.1",",6,24,","","","","","622.4",",6","","","7.9",",,,6","178",",,,6","-1.74",",6","4.29",",,,6","-7.78",",,,6","",""
"USC00294719","1946-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0","4,6","3",",6","0",",6","0",",6","","","0",",6","0",",6","24",",6","0","4,6","0","4,6","0","4,6","","","19460210",",,6","","","19460212",",,6","","","19460212",",,6","19460224",",4,6","-13.3",",6,10,","","","20",",,6,12,","1.0",",,6,12,","15.6","4,6,24,","","","","","373.9","4,6","","","2.3",",,,6","51",",,,6","2.66","4,6","10.71","4,,,6","-5.40",",,,6","",""
"USC00294719","1946-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0",",6","1",",6","1",",6","0",",6","","","1",",6","0",",6","25",",6","0",",6","2",",6","0",",6","","","19460316",",,6","","","19460304",",,6","","","19460304",",,6","19460331",",,6","-10.6",",6,16,","","","38",",,6,04,","5.6",",,6,04,","24.4",",6,31,","","","","","377.3",",6","","","5.6",",,,6","38",",,,6","6.16",",6","14.10",",,,6","-1.78",",,,6","",""
"USC00294719","1946-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","","0.0","1,6","1",",6","0",",6","0",",6","","","0",",6","0",",6","3",",6","0","1,6","16","1,6","0","1,6","","","19460404",",,6","","","19460430","+,,6","","","19460429",",,6","19460421",",1,6","-1.7",",6,04,","","","0",",,6,30,+","1.3",",,6,29,","26.7","1,6,21,","","","","","161.0","1,6","","","1.3",",,,6","0",",,,6","12.82","1,6","20.95","1,,,6","4.70",",,,6","",""
"USC00294719","1946-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","1.4","","1.4","3,6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0","3,6","25","3,6","0","3,6","","","19460513","+,,6","","","19460531","+,,6","","","19460512",",,6","19460527","+,3,6","3.3",",6,13,+","","","0",",,6,31,+","3.6",",,6,12,","26.7","3,6,27,+","","","","","83.8","3,6","","","3.6",",,,6","0",",,,6","15.35","3,6","23.50","3,,,6","7.21",",,,6","",""
"USC00294719","1946-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","132.3","","130.9",",6","1",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","19",",6","","","19460602",",,6","","","19460630","+,,6","","","19460616",",,6","19460617","+,,6","2.2",",6,02,","","","0",",,6,30,+","0.8",",,6,16,","35.0",",6,17,+","","","","","3.9",",6","","","0.8",",,,6","0",",,,6","22.57",",6","32.38",",,,6","12.76",",,,6","",""
"USC00294719","1946-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","329.5","","197.2",",6","6",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","21",",6","","","19460722","+,,6","","","19460731","+,,6","","","19460730",",,6","19460727",",,6","12.8",",6,22,+","","","0",",,6,31,+","7.1",",,6,30,","35.6",",6,27,","","","0.0","","0.0",",6","","","27.4",",,,6","0",",,,6","24.70",",6","32.70",",,,6","16.69",",,,6","",""
"USC00294719","1946-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","480.5","","151.0",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","31",",6","3",",6","","","19460827",",,6","","","19460831","+,,6","","","","","19460801",",,6","11.7",",6,27,","","","0",",,6,31,+","","","35.0",",6,01,","","","0.0","","0.0",",6","","","","","0",",,,6","23.20",",6","30.74",",,,6","15.67",",,,6","",""
"USC00294719","1948-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","0",",0","0",",0","","","19481128",",,0","19481130","+,,0","19481130","+,,0","","","19481104",",,0","19481104","+,,0","-16.1",",0,28,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,04,","20.0",",0,04,+","","","","","465.5",",0","","","3.0",",,,0","0",",,,0","2.82",",0","12.87",",,,0","-7.24",",,,0","",""
"USC00294719","1948-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","0",",0","0",",0","","","19481225","+,,0","19481231","+,,0","19481227",",,0","","","19481223",",,0","19481212",",,0","-13.3",",0,25,+","0",",,0,31,+","10",",,0,27,","2.5",",,0,23,","17.8",",0,12,","","","","","537.6",",0","","","3.5",",,,0","10",",,,0","0.99",",0","10.50",",,,0","-8.51",",,,0","",""
"USC00294719","1949-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","2",",0","3",",0","4",",0","30",",0","4",",0","0",",0","0",",0","","","19490130","+,,0","19490129","+,,0","19490109",",,0","","","19490126",",,0","19490123",",,0","-20.0",",0,30,+","51",",,0,29,+","51",",,0,09,","5.6",",,0,26,","12.2",",0,23,","","","","","636.3",",0","","","15.1",",,,0","134",",,,0","-2.19",",0","4.93",",,,0","-9.32",",,,0","",""
"USC00294719","1949-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","","","4","5,0","2","5,0","0","5,0","0","5,0","0","5,0","","","","","","","","","","","","","","","19490228","+,5,0","19490228","+,5,0","","","19490225",",5,0","","","","","0","5,,0,28,+","0","5,,0,28,+","3.8","5,,0,25,","","","","","","","","","","","9.2","5,,,0","0","5,,,0","","","","","","","",""
"USC00294719","1949-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","3",",0","0",",0","","","19490301",",,0","19490331","+,,0","19490331","+,,0","","","19490301",",,0","19490319",",,0","-11.1",",0,01,","0",",,0,31,+","0",",,0,31,+","6.6",",,0,01,","22.8",",0,19,","","","","","384.0",",0","","","6.6",",,,0","0",",,,0","5.95",",0","16.43",",,,0","-4.54",",,,0","",""
"USC00294719","1949-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","4",",0","2",",0","0",",0","1",",0","2",",0","0",",0","14",",0","0",",0","18",",0","0",",0","","","19490402",",,0","19490401",",,0","19490401",",,0","","","19490401",",,0","19490425",",,0","-10.0",",0,02,","25",",,0,01,","76",",,0,01,","8.4",",,0,01,","29.4",",0,25,","","","","","234.7",",0","","","15.3",",,,0","127",",,,0","10.51",",0","21.13",",,,0","-0.11",",,,0","",""
"USC00294719","1949-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.6",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","28",",0","0",",0","","","19490506",",,0","19490531","+,,0","19490531","+,,0","","","19490511",",,0","19490524",",,0","-1.1",",0,06,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,11,","31.1",",0,24,","","","","","109.1",",0","","","44.6",",,,0","0",",,,0","14.83",",0","25.56",",,,0","4.10",",,,0","",""
"USC00294719","1949-06","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","51.8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","19490603","+,,0","19490630","+,,0","19490630","+,,0","","","19490612",",,0","19490616",",,0","3.9",",0,03,+","0",",,0,30,+","0",",,0,30,+","5.8",",,0,12,","35.0",",0,16,","","","","","17.9",",0","","","11.9",",,,0","0",",,,0","19.46",",0","30.80",",,,0","8.12",",,,0","",""
"USC00294719","1949-07","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","155.2",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","","","19490708","+,,0","19490731","+,,0","19490731","+,,0","","","19490711",",,0","19490729",",,0","10.6",",0,08,+","0",",,0,31,+","0",",,0,31,+","15.2",",,0,11,","35.6",",0,29,","","","0.0","0","0.0",",0","","","50.8",",,,0","0",",,,0","23.34",",0","32.18",",,,0","14.49",",,,0","",""
"USC00294719","1949-08","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","128.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","19490827",",,0","19490831","+,,0","19490831","+,,0","","","19490803",",,0","19490829",",,0","8.9",",0,27,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,03,","35.0",",0,29,","","","0.0","0","0.0",",0","","","14.0",",,,0","0",",,,0","22.47",",0","31.81",",,,0","13.14",",,,0","",""
"USC00294719","1949-09","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","45.4",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","","","19490928","+,,0","19490930","+,,0","19490930","+,,0","","","19490906",",,0","19490902",",,0","6.1",",0,28,+","0",",,0,30,+","0",",,0,30,+","13.5",",,0,06,","33.3",",0,02,","","","7.3","0","7.3",",0","","","37.1",",,,0","0",",,,0","19.60",",0","29.08",",,,0","10.12",",,,0","",""
"USC00294719","1949-10","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","17",",0","0",",0","","","19491021",",,0","19491031","+,,0","19491031","+,,0","","","19491023",",,0","19491003",",,0","-9.4",",0,21,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,23,","31.7",",0,03,","","","241.7","0","234.4",",0","","","2.3",",,,0","0",",,,0","10.79",",0","21.13",",,,0","0.45",",,,0","",""
"USC00294719","1949-11","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","8",",0","0",",0","","","19491112",",,0","19491130","+,,0","19491130","+,,0","","","19491130","+,,0","19491104",",,0","-8.9",",0,12,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","23.9",",0,04,","","","544.1","0","302.4",",0","","","0.0",",,,0","0",",,,0","8.25",",0","20.06",",,,0","-3.56",",,,0","",""
"USC00294719","1949-12","35.0463","-107.3736","1777.0","LAGUNA, NM US","","","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","31",",0","1","1,0","0","1,0","0","1,0","","","19491215","+,,0","19491211",",,0","19491211",",,0","","","19491211",",,0","19491206",",1,0","-17.8",",0,15,+","0",",T,0,11,","0",",T,0,11,","0.0",",T,0,11,","16.7","1,0,06,","","","1118.2","0","574.1","1,0","","","0.0",",T,,0","0",",T,,0","-0.82","1,0","9.60","1,,,0","-11.24",",,,0","",""
"USC00294719","1950-01","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","30",",0","2",",0","2",",0","0",",0","","","19500104",",,0","19500113",",,0","19500113",",,0","","","19500113",",,0","19500122",",,0","-22.2",",0,04,","0",",T,0,13,","0",",T,0,13,","0.0",",T,0,13,","22.2",",0,22,","","","1672.1","0","553.9",",0","","","0.0",",T,,0","0",",T,,0","0.46",",0","10.80",",,,0","-9.87",",,,0","",""
"USC00294719","1950-02","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","0",",0","0",",0","","","19500201",",,0","19500228","+,,0","19500228","+,,0","","","19500212",",,0","19500225",",,0","-15.0",",0,01,","0",",,0,28,+","0",",,0,28,+","5.1",",,0,12,","20.0",",0,25,","","","2061.2","0","389.1",",0","","","7.1",",,,0","0",",,,0","4.44",",0","14.53",",,,0","-5.66",",,,0","",""
"USC00294719","1950-03","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","4",",0","0",",0","","","19500313",",,0","19500331","+,,0","19500327","+,,0","","","19500302",",,0","19500331","+,,0","-13.9",",0,13,","0",",,0,31,+","0",",T,0,27,+","3.0",",,0,02,","23.3",",0,31,+","","","2417.5","0","356.3",",0","","","3.0",",,,0","0",",T,,0","6.84",",0","17.29",",,,0","-3.62",",,,0","",""
"USC00294719","1950-04","35.0463","-107.3736","1777.0","LAGUNA, NM US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","24",",0","0",",0","","","19500411",",,0","19500430","+,,0","19500430","+,,0","","","19500413",",,0","19500421",",,0","-6.1",",0,11,","0",",,0,30,+","0",",,0,30,+","7.6",",,0,13,","28.3",",0,21,","","","2591.2","0","173.7",",0","","","15.8",",,,0","0",",,,0","12.54",",0","23.18",",,,0","1.91",",,,0","",""
"USC00294719","1950-05","35.0463","-107.3736","1777.0","LAGUNA, NM US","5.0","0","5.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","30",",0","2",",0","","","19500509",",,0","19500531","+,,0","19500531","+,,0","","","19500531","+,,0","19500531","+,,0","-3.9",",0,09,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.2",",0,31,+","","","2698.9","0","107.7",",0","","","0.0",",,,0","0",",,,0","15.02",",0","26.27",",,,0","3.76",",,,0","",""
