"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00404946","2013-11","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","679.9","7","0.5",",7","7",",7","6",",7","3",",7","","","","","0",",7","14",",7","0",",7","3",",7","0",",7","20131128",",,7","","","","","20131127",",,7","20131107",",,7","-6.7",",7,28,","","","","","30.7",",,7,27,","23.9",",7,07,","0.0",",,,7","440.1","7","  15.6",",,,7,3,2","","","","","331.9",",7","  21.1",",,,7,3,2","","","","","   2.2",",,,7,3,2","","","","","   3.9",",,,7,3,2","","","","","   6.9",",,,7,3,2","","","","","","","  12.0",",,,7,3,2","","","","","","","114.5",",,,7","","","7.29",",7","13.47",",,,7","1.10",",,,7","548",",,,7"
"USC00404946","2013-12","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","209.1","4,a,,7","","","","","","","","","",""
"USC00404946","2014-01","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","8",",7","7",",7","1",",7","","","","","1",",7","28",",7","8",",7","0",",7","0",",7","20140129",",,7","","","","","20140111",",,7","20140112",",,7","-21.1",",7,29,","","","","","28.7",",,7,11,","15.6",",7,12,","0.0",",,,7","","","   5.0","2,,,7,3,2","","","","","607.1",",7","  10.6","2,,,7,3,2","","","","","  -1.1","2,,,7,3,2","","","","","   1.1","2,,,7,3,2","","","","","   2.4","2,,,7,3,2","","","","","","","   4.9","2,,,7,3,2","","","","","","","71.8",",,,7","","","-1.25",",7","5.26",",,,7","-7.76",",,,7","0",",,,7"
"USC00404946","2014-02","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","9",",7","7",",7","2",",7","","","","","0",",7","21",",7","0",",7","3",",7","0",",7","20140201",",,7","","","","","20140203",",,7","20140221",",,7","-9.4",",7,01,","","","","","55.1",",,7,03,","23.3",",7,21,","","","","","  11.7",",,,7,3,2","","","","","376.9",",7","  18.3",",,,7,3,2","","","","","   0.6",",,,7,3,2","","","","","   2.2",",,,7,3,2","","","","","   4.5",",,,7,3,2","","","","","","","   9.1",",,,7,3,2","","","","","","","131.5",",,,7","","","4.87",",7","11.16",",,,7","-1.41",",,,7","",""
"USC00404946","2014-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",Z","12",",Z","5",",Z","1",",Z","","","","","0",",Z","13",",Z","0",",Z","2",",Z","0",",Z","20140326",",,Z","","","","","20140303",",,Z","20140312",",,Z","-5.6",",Z,26,","","","","","26.7",",,Z,03,","23.9",",Z,12,","0.0","2,,,7","","","  10.6",",,,Z,3,2","","","","","326.6",",Z","  17.8",",,,Z,3,2","","","","","   3.3",",,,Z,3,2","","","","","   7.2",",,,Z,3,2","","","","","   7.2",",,,Z,3,2","","","","","","","  13.5",",,,Z,3,2","","","","","","","69.9",",,,Z","","","7.80",",Z","14.57",",,,Z","1.02",",,,Z","0","2,,,7"
"USC00404946","2014-04","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","","","10",",7","8",",7","2",",7","","","","","","","","","","","","","","","","","","","","","20140407",",,7","","","","","","","","","33.8",",,7,07,","","","1785.0",",,,7","","","  20.6",",,,7,3,2","","","","","","","  28.9",",,,7,3,2","","","","","   7.2",",,,7,3,2","","","","","  16.1",",,,7,3,2","","","","","  13.3",",,,7,3,2","","","","","","","  21.9",",,,7,3,2","","","","","","","125.2",",,,7","","","","","","","","","2048",",,,7"
"USC00404946","2014-05","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","68.5","1,7","9","1,7","5","1,7","0","1,7","","","","","0","1,7","0","1,7","0","1,7","24","1,7","0","1,7","20140517","+,1,7","","","","","20140515",",1,7","20140529","+,1,7","5.0","1,7,17,+","","","","","11.4","1,,7,15,","31.1","1,7,29,+","456.9","1,,,7","","","  24.4",",,,1,3,2","","","","","39.4","1,7","  35.0",",,,1,3,2","","","","","  15.0",",,,1,3,2","","","","","  19.4",",,,1,3,2","","","","","  19.6",",,,1,3,2","","","","","","","  28.1",",,,1,3,2","","","","","","","31.0","1,,,7","","","19.30","1,7","26.22","1,,,7","12.38","1,,,7","1623","1,,,7"
"USC00404946","2014-06","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","175.1",",7","11",",7","8",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","8",",7","20140610",",,7","","","","","20140630",",,7","20140624","+,,7","13.9",",7,10,","","","","","20.6",",,7,30,","33.3",",7,24,+","2129.1","3,,,7","","","  27.2",",,,7,3,2","","","","","0.0",",7","  36.1","1,,,7,3,2","","","","","  22.2",",,,7,3,2","","","","","  27.8","1,,,7,3,2","","","","","  25.1",",,,7,3,2","","","","","","","  33.7","1,,,7,3,2","","","","","","","62.8",",,,7","","","24.17",",7","30.52",",,,7","17.82",",,,7","1385",",,,7"
"USC00404946","2014-07","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","164.7",",7","11",",7","8",",7","2",",7","","","","","0",",7","0",",7","0",",7","31",",7","7",",7","20140730",",,7","","","","","20140719",",,7","20140715",",,7","11.7",",7,30,","","","","","61.5",",,7,19,","32.8",",7,15,","175.6",",,,7","0.0","7","  27.2",",,,7,3,2","","","","","0.0",",7","  36.7",",,,7,3,2","","","","","  20.6",",,,7,3,2","","","","","  26.7",",,,7,3,2","","","","","  24.2",",,,7,3,2","","","","","","","  32.7",",,,7,3,2","","","","","","","183.5",",,,7","","","23.65",",7","29.21",",,,7","18.08",",,,7","1450",",,,7"
"USC00404946","2014-08","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","178.2",",7","13",",7","12",",7","0",",7","","","","","0",",7","0",",7","0",",7","31",",7","6",",7","20140814",",,7","","","","","20140831",",,7","20140831","+,,7","13.3",",7,14,","","","","","23.4",",,7,31,","32.8",",7,31,+","152.1","2,,,7","0.0","7","  27.8",",,,7,3,2","","","","","0.0",",7","  37.2",",,,7,3,2","","","","","  18.9",",,,7,3,2","","","","","  29.4",",,,7,3,2","","","","","  24.0",",,,7,3,2","","","","","","","  33.0",",,,7,3,2","","","","","","","122.1",",,,7","","","24.08",",7","30.00",",,,7","18.17",",,,7","938",",,,7"
"USC00404946","2014-09","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","118.5",",7","8",",7","6",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","1",",7","20140923",",,7","","","","","20140907",",,7","20140902",",,7","8.3",",7,23,","","","","","21.8",",,7,07,","32.2",",7,02,","116.9",",,,7","3.6","7","  26.1",",,,7,3,2","","","","","3.6",",7","  33.3",",,,7,3,2","","","","","  16.7",",,,7,3,2","","","","","  26.7",",,,7,3,2","","","","","  22.5",",,,7,3,2","","","","","","","  30.4",",,,7,3,2","","","","","","","45.8",",,,7","","","22.16",",7","27.78",",,,7","16.55",",,,7","997",",,,7"
"USC00404946","2014-10","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","16.6","2,7","10","4,7","9","4,7","2","4,7","0","2,7","0","2,7","0","2,7","0","2,7","0","2,7","17","2,7","0","2,7","20141005",",2,7","20141031","+,2,7","20141031","+,2,7","20141013",",4,7","20141003",",2,7","1.1","2,7,05,","0","2,,7,31,+","0","2,,7,31,+","35.1","4,,7,13,","29.4","2,7,03,","","","101.8","7","  21.1","2,,,7,3,2","","","","","98.2","2,7","  30.0","2,,,7,3,2","","","","","  10.6","2,,,7,3,2","","","","","  18.9","2,,,7,3,2","","","","","  15.1","2,,,7,3,2","","","","","","","  22.6","2,,,7,3,2","","","","","","","186.0",",a,,7","0","2,,,7","15.52","2,7","22.36","2,,,7","8.68","2,,,7","1621","2,,,7"
"USC00404946","2014-11","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","0.0",",7","6",",7","6",",7","1",",7","0",",7","0",",7","0",",7","16",",7","1",",7","2",",7","0",",7","20141119",",,7","20141130","+,,7","20141130","+,,7","20141117",",,7","20141125",",,7","-9.4",",7,19,","0",",,7,30,+","0",",,7,30,+","29.0",",,7,17,","22.2",",7,25,","0.0",",,,7","488.5","7","  11.7",",,,7,3,2","","","","","386.7",",7","  17.2",",,,7,3,2","","","","","   2.8",",,,7,3,2","","","","","   4.4",",,,7,3,2","","","","","   6.8",",,,7,3,2","","","","","","","  11.6",",,,7,3,2","","","","","","","62.3",",,,7","0",",,,7","5.44",",7","11.57",",,,7","-0.68",",,,7","0",",,,7"
"USC00404946","2014-12","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","","","0.0",",7","7",",7","6",",7","1",",7","0",",7","0",",7","0",",7","18",",7","0",",7","0",",7","0",",7","20141213",",,7","20141231","+,,7","20141231","+,,7","20141207",",,7","20141202",",,7","-7.8",",7,13,","0",",,7,31,+","0",",,7,31,+","29.7",",,7,07,","18.9",",7,02,","","","879.1","7","  11.1",",,,7,3,2","","","","","390.6",",7","  15.0",",,,7,3,2","","","","","   0.0",",,,7,3,2","","","","","   4.4",",,,7,3,2","","","","","   5.8",",,,7,3,2","","","","","","","  10.6",",,,7,3,2","","","","","","","101.6",",,,7","0",",,,7","5.73",",7","11.58",",,,7","-0.11",",,,7","",""
"USC00404946","2015-01","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","11",",7","6",",7","2",",7","0",",7","0",",7","0",",7","25",",7","2",",7","0",",7","0",",7","20150108",",,7","20150131","+,,7","20150131","+,,7","20150104",",,7","20150121","+,,7","-15.0",",7,08,","0",",,7,31,+","0",",,7,31,+","27.9",",,7,04,","17.8",",7,21,+","0.0",",,,7","1377.3","7","   7.8",",,,7,3,2","","","","","498.2",",7","  13.9",",,,7,3,2","","","","","   1.1",",,,7,3,2","","","","","   1.7",",,,7,3,2","","","","","   3.8",",,,7,3,2","","","","","","","   6.7",",,,7,3,2","","","","","","","110.4",",,,7","0",",,,7","2.26",",7","7.58",",,,7","-3.06",",,,7","0",",,,7"
"USC00404946","2015-02","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0","1,7","7",",7","6",",7","2",",7","2",",7","2",",7","1","1,7","24","1,7","6",",7","0",",7","0",",7","20150220",",1,7","20150226",",,7","20150226",",,7","20150223",",,7","20150208",",,7","-18.3","1,7,20,","178",",,7,26,","188",",,7,26,","35.6",",,7,23,","18.9",",7,08,","","","1892.2","7","   9.4","2,,,7,3,2","","","","","514.9",",7","  14.4","2,,,7,3,2","","","","","   1.1","2,,,7,3,2","","","","","   1.7","2,,,7,3,2","","","","","   2.9","2,,,7,3,2","","","","","","","   6.0","2,,,7,3,2","","","","","","","107.5",",,,7","274",",,,7","-0.50","1,7","5.62",",,,7","-6.63","1,,,7","",""
"USC00404946","2015-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","1.4","7","1.4",",7","17",",7","13",",7","0",",7","0",",7","0",",7","0",",7","8",",7","1",",7","7",",7","0",",7","20150306",",,7","20150331","+,,7","20150331","+,,7","20150305",",,7","20150326",",,7","-7.8",",7,06,","0",",,7,31,+","0",",,7,31,+","24.6",",,7,05,","25.6",",7,26,","0.0",",,,7","2165.7","7","  13.3","1,,,7,3,2","","","","","273.5",",7","  21.7","1,,,7,3,2","","","","","   0.0","1,,,7,3,2","","","","","   2.8","1,,,7,3,2","","","","","   8.9","1,,,7,3,2","","","","","","","  14.4","1,,,7,3,2","","","","","","","129.7",",,,7","0",",,,7","9.56",",7","15.83",",,,7","3.29",",,,7","0",",,,7"
"USC00404946","2015-04","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","21.1","7","19.7",",7","10",",7","10",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","20",",7","0",",7","20150405",",,7","20150430","+,,7","20150430","+,,7","20150404",",,7","20150410",",,7","-2.8",",7,05,","0",",,7,30,+","0",",,7,30,+","24.1",",,7,04,","28.9",",7,10,","132.7",",,,7","2255.6","7","  20.0",",,,7,3,2","","","","","89.9",",7","  23.9",",,,7,3,2","","","","","  10.0",",,,7,3,2","","","","","  16.1",",,,7,3,2","","","","","  14.9",",,,7,3,2","","","","","","","  21.5",",,,7,3,2","","","","","","","121.9",",,,7","0",",,,7","16.00",",7","23.09",",,,7","8.90",",,,7","1710",",,,7"
"USC00404946","2015-05","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","118.8","7","97.7",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","20150501",",,7","20150531","+,,7","20150531","+,,7","20150519",",,7","20150512",",,7","2.8",",7,01,","0",",,7,31,+","0",",,7,31,+","22.1",",,7,19,","31.7",",7,12,","156.0","1,,,7","2281.7","7","  23.9",",,,7,3,2","","","","","26.1",",7","  32.8",",,,7,3,2","","","","","  12.8",",,,7,3,2","","","","","  20.6",",,,7,3,2","","","","","  20.8",",,,7,3,2","","","","","","","  29.9",",,,7,3,2","","","","","","","43.8",",,,7","0",",,,7","20.64",",7","27.30",",,,7","13.99",",,,7","1325",",,,7"
"USC00404946","2015-06","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","306.5","7","187.7",",7","6",",7","6",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","15",",7","20150629","+,,7","20150630","+,,7","20150630","+,,7","20150609",",,7","20150626","+,,7","13.3",",7,29,+","0",",,7,30,+","0",",,7,30,+","52.1",",,7,09,","34.4",",7,26,+","185.2",",,,7","2281.7","7","  27.8",",,,7,3,2","","","","","0.0",",7","  37.2",",,,7,3,2","","","","","  21.1",",,,7,3,2","","","","","  30.0",",,,7,3,2","","","","","  24.7",",,,7,3,2","","","","","","","  34.6",",,,7,3,2","","","","","","","144.8",",,,7","0",",,,7","24.59",",7","31.43",",,,7","17.75",",,,7","1341",",,,7"
"USC00404946","2015-07","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","526.2","7","219.7",",7","12",",7","12",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","14",",7","20150716","+,,7","20150731","+,,7","20150731","+,,7","20150715",",,7","20150730","+,,7","18.3",",7,16,+","0",",,7,31,+","0",",,7,31,+","53.6",",,7,15,","33.3",",7,30,+","165.1",",,,7","0.0","7","  30.0",",,,7,3,2","","","","","0.0",",7","  36.1",",,,7,3,2","","","","","  22.2",",,,7,3,2","","","","","  27.2",",,,7,3,2","","","","","  25.1",",,,7,3,2","","","","","","","  33.4",",,,7,3,2","","","","","","","234.8",",,,7","0",",,,7","25.42",",7","30.72",",,,7","20.12",",,,7","1080",",,,7"
"USC00404946","2015-08","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","716.8","7","190.6",",7","5",",7","5",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","10",",7","20150826","+,,7","20150831","+,,7","20150831","+,,7","20150819",",,7","20150804",",,7","16.1",",7,26,+","0",",,7,31,+","0",",,7,31,+","30.7",",,7,19,","33.9",",7,04,","157.3",",,,7","0.0","7","  27.2",",,,7,3,2","","","","","0.0",",7","  37.2",",,,7,3,2","","","","","  20.6",",,,7,3,2","","","","","  28.9",",,,7,3,2","","","","","  24.3",",,,7,3,2","","","","","","","  33.7",",,,7,3,2","","","","","","","88.4",",,,7","0",",,,7","24.48",",7","30.35",",,,7","18.62",",,,7","1011",",,,7"
"USC00404946","2015-09","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","839.7","7","122.9",",7","5",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","4",",7","20150914",",,7","20150930","+,,7","20150930","+,,7","20150911",",,7","20150904","+,,7","6.7",",7,14,","0",",,7,30,+","0",",,7,30,+","35.3",",,7,11,","33.3",",7,04,+","144.9",",,,7","5.6","7","  24.4",",,,7,3,2","","","","","5.6",",7","  35.6",",,,7,3,2","","","","","  16.7",",,,7,3,2","","","","","  27.2",",,,7,3,2","","","","","  20.9",",,,7,3,2","","","","","","","  31.0",",,,7,3,2","","","","","","","82.6",",,,7","0",",,,7","22.24",",7","28.34",",,,7","16.14",",,,7","904",",,,7"
"USC00404946","2015-10","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","856.2","7","16.5",",7","9",",7","9",",7","0",",7","0",",7","0",",7","0",",7","1",",7","0",",7","23",",7","0",",7","20151019",",,7","20151031","+,,7","20151031","+,,7","20151010",",,7","20151009","+,,7","0.0",",7,19,","0",",,7,31,+","0",",,7,31,+","22.9",",,7,10,","27.8",",7,09,+","108.6",",,,7","101.1","7","  22.2","1,,,7,3,2","","","","","95.5",",7","  28.3","1,,,7,3,2","","","","","  10.6","1,,,7,3,2","","","","","  18.9","1,,,7,3,2","","","","","  16.4","1,,,7,3,2","","","","","","","  23.1","1,,,7,3,2","","","","","","","96.2",",,,7","0",",,,7","15.78",",7","23.22",",,,7","8.35",",,,7","1424",",,,7"
"USC00404946","2015-11","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","860.1","7","3.9",",7","8",",7","8",",7","4",",7","0",",7","0",",7","0",",7","9",",7","0",",7","7",",7","0",",7","20151123",",,7","20151130","+,,7","20151130","+,,7","20151130",",,7","20151105",",,7","-4.4",",7,23,","0",",,7,30,+","0",",,7,30,+","59.2",",,7,30,","25.6",",7,05,","","","319.0","7","  16.7","1,,,7,3,2","","","","","217.9",",7","  24.4","1,,,7,3,2","","","","","   1.7","1,,,7,3,2","","","","","   6.7","1,,,7,3,2","","","","","   7.8","1,,,7,3,2","","","","","","","  17.0","1,,,7,3,2","","","","","","","176.8",",,,7","0",",,,7","11.20",",7","17.92",",,,7","4.48",",,,7","",""
"USC00404946","2015-12","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","862.3","7","2.2",",7","8",",7","8",",7","4",",7","0",",7","0",",7","0",",7","11",",7","0",",7","7",",7","0",",7","20151220","+,,7","20151231","+,,7","20151231","+,,7","20151226",",,7","20151228","+,,7","-3.9",",7,20,+","0",",,7,31,+","0",",,7,31,+","59.2",",,7,26,","25.0",",7,28,+","","","555.6","7","  16.1","2,,,7,3,2","","","","","236.6",",7","  20.0","2,,,7,3,2","","","","","   5.0","2,,,7,3,2","","","","","   6.7","2,,,7,3,2","","","","","   9.0","2,,,7,3,2","","","","","","","  15.6","2,,,7,3,2","","","","","","","247.7",",,,7","0",",,,7","10.77",",7","16.51",",,,7","5.03",",,,7","",""
"USC00404946","2016-01","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","5",",7","5",",7","1",",7","2",",7","1",",7","0",",7","30",",7","4",",7","0",",7","0",",7","20160122",",,7","20160122",",,7","20160122",",,7","20160124",",,7","20160131",",,7","-13.9",",7,22,","102",",,7,22,","79",",,7,22,","30.5",",,7,24,","18.9",",7,31,","","","1122.8","7","   7.2","1,,,7,3,2","","","","","567.2",",7","  13.3","1,,,7,3,2","","","","","   0.0","1,,,7,3,2","","","","","   2.8","1,,,7,3,2","","","","","   2.6","1,,,7,3,2","","","","","","","   7.1","1,,,7,3,2","","","","","","","89.9",",,,7","92",",,,7","0.04",",7","6.73",",,,7","-6.66",",,,7","",""
"USC00404946","2016-02","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","0.0","7","0.0",",7","9",",7","9",",7","4",",7","0",",7","1",",7","0",",7","20",",7","3",",7","1",",7","0",",7","20160214","+,,7","20160212",",,7","20160212",",,7","20160203",",,7","20160203",",,7","-7.2",",7,14,+","0",",T,7,12,","36",",,7,12,","50.0",",,7,03,","23.9",",7,03,","","","1519.7","7","  10.6",",,,7,3,2","","","","","396.9",",7","  16.1",",,,7,3,2","","","","","   2.2",",,,7,3,2","","","","","   5.6",",,,7,3,2","","","","","   5.6",",,,7,3,2","","","","","","","  10.1",",,,7,3,2","","","","","","","226.4",",,,7","36",",,,7","4.65",",7","10.34",",,,7","-1.05",",,,7","",""
"USC00404946","2016-03","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","3.3","7","3.3",",7","4",",7","4",",7","1",",7","0",",7","0",",7","0",",7","10",",7","0",",7","13",",7","0",",7","20160303","+,,7","20160331","+,,7","20160331","+,,7","20160314",",,7","20160316","+,,7","-5.0",",7,03,+","0",",,7,31,+","0",",,7,31,+","27.9",",,7,14,","27.8",",7,16,+","","","1731.9","7","  15.6",",,,7,3,2","","","","","212.2",",7","  22.2",",,,7,3,2","","","","","   7.2",",,,7,3,2","","","","","  10.6",",,,7,3,2","","","","","  10.6",",,,7,3,2","","","","","","","  17.1",",,,7,3,2","","","","","","","55.6",",,,7","0",",,,7","11.60",",7","19.45",",,,7","3.75",",,,7","",""
"USC00404946","2016-04","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","18.4","7","15.1",",7","7",",7","7",",7","0",",7","0",",7","0",",7","0",",7","2",",7","0",",7","22",",7","0",",7","20160407","+,,7","20160430","+,,7","20160430","+,,7","20160401",",,7","20160420",",,7","-0.6",",7,07,+","0",",,7,30,+","0",",,7,30,+","24.4",",,7,01,","30.0",",7,20,","","","1851.3","7","  20.0",",,,7,3,2","","","","","119.4",",7","  28.9",",,,7,3,2","","","","","  10.6",",,,7,3,2","","","","","  15.6",",,,7,3,2","","","","","  15.0",",,,7,3,2","","","","","","","  22.4",",,,7,3,2","","","","","","","85.7",",,,7","0",",,,7","14.86",",7","23.06",",,,7","6.65",",,,7","",""
"USC00404946","2016-05","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","77.0","7","58.6",",7","6",",7","6",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","0",",7","20160517","+,,7","20160531","+,,7","20160531","+,,7","20160531",",,7","20160531",",,7","3.3",",7,17,+","0",",,7,31,+","0",",,7,31,+","41.1",",,7,31,","31.7",",7,31,","","","1881.9","7","  24.4",",,,7,3,2","","","","","30.6",",7","  31.1",",,,7,3,2","","","","","  15.6",",,,7,3,2","","","","","  21.1",",,,7,3,2","","","","","  18.8",",,,7,3,2","","","","","","","  27.6",",,,7,3,2","","","","","","","110.6",",,,7","0",",,,7","19.24",",7","25.82",",,,7","12.65",",,,7","",""
"USC00404946","2016-06","35.8984","-83.9569","253.0","KNOXVILLE EXPERIMENTAL STATION, TN US","287.3","7","210.3",",7","5",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","17",",7","20160610","+,,7","20160630","+,,7","20160630","+,,7","20160605",",,7","20160623",",,7","12.8",",7,10,+","0",",,7,30,+","0",",,7,30,+","38.1",",,7,05,","35.0",",7,23,","223.9",",,,7","1881.9","7","  27.8",",,,7,3,2","","","","","0.0",",7","  36.1",",,,7,3,2","","","","","  21.7",",,,7,3,2","","","","","  29.4",",,,7,3,2","","","","","  24.3",",,,7,3,2","","","","","","","  33.3",",,,7,3,2","","","","","","","117.6",",,,7","0",",,,7","25.34",",7","31.81",",,,7","18.87",",,,7","1232",",,,7"
