"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00129430","1990-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","423.4","0","0.0",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","6",",0","0",",0","","","19901108",",,0","19901130","+,,0","19901130","+,,0","","","19901105",",,0","19901101",",,0","-5.6",",0,08,","0",",,0,30,+","0",",,0,30,+","30.5",",,0,05,","23.9",",0,01,","","","639.8","0","  12.2",",,,0,1,2","  12.2",",,,0,3,1","  12.2",",,,0,3,2","  12.8","1,,,0,3,3","318.7",",0","  15.0",",,,0,1,2","  20.0",",,,0,3,1","  17.2",",,,0,3,2","  16.1","1,,,0,3,3","   3.9",",,,0,1,2","   1.7",",,,0,3,1","   2.8",",,,0,3,2","   2.8","1,,,0,3,3","   6.1",",,,0,1,2","   5.6",",,,0,3,1","   5.0",",,,0,3,2","   5.6","1,,,0,3,3","   7.5",",,,0,1,2","   5.6",",,,0,3,1","   6.5",",,,0,3,2","   7.2","1,,,0,3,3","","","  10.1",",,,0,1,2","  11.7",",,,0,3,1","  10.3",",,,0,3,2","   9.5","1,,,0,3,3","","","74.6",",,,0","0",",,,0","7.71",",0","13.24",",,,0","2.17",",,,0","",""
"USC00129430","1990-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","423.4","0","0.0",",0","13",",0","11",",0","1",",0","6","3,0","3","1,0","4",",0","25",",0","8",",0","0",",0","0",",0","","","19901227","+,,0","19901228","+,3,0","19901223",",1,0","","","19901230",",,0","19901230","+,,0","-22.8",",0,27,+","127","3,,0,28,+","76","1,,0,23,","33.0",",,0,30,","13.9",",0,30,+","","","1227.5","0","   5.6",",,,0,1,2","   3.9",",,,0,3,1","   4.4","1,,,0,3,2","   4.4","1,,,0,3,3","587.7",",0","   7.8","1,,,0,1,2","   8.9",",,,0,3,1","   7.2","1,,,0,3,2","   6.7","1,,,0,3,3","  -1.7",",,,0,1,2","  -0.6",",,,0,3,1","   0.0","1,,,0,3,2","   0.6","1,,,0,3,3","   1.1","1,,,0,1,2","   0.0",",,,0,3,1","   0.0","1,,,0,3,2","   1.1","1,,,0,3,3","   2.5",",,,0,1,2","   1.4",",,,0,3,1","   1.7","1,,,0,3,2","   2.3","1,,,0,3,3","","","   4.0","1,,,0,1,2","   4.0",",,,0,3,1","   3.4","1,,,0,3,2","   3.4","1,,,0,3,3","","","128.2",",,,0","152","1,,,0","-0.62",",0","4.73",",,,0","-5.97",",,,0","",""
"USC00129430","1991-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","9",",0","5",",0","0",",0","14","4,0","3","1,0","2",",0","30",",0","20",",0","0",",0","0",",0","","","19910123","+,,0","19910131","+,4,0","19910130",",1,0","","","19910116",",,0","19910116",",,0","-18.9",",0,23,+","51","4,,0,31,+","51","1,,0,30,","11.7",",,0,16,","6.1",",0,16,","","","1950.4","0","   1.1",",,,0,1,2","   0.0",",,,0,3,1","   0.6",",,,0,3,2","   1.1","1,,,0,3,3","722.9",",0","   1.7",",,,0,1,2","   0.0",",,,0,3,1","   1.1",",,,0,3,2","   1.1","1,,,0,3,3","  -0.6",",,,0,1,2","  -6.7",",,,0,3,1","  -4.4",",,,0,3,2","  -1.7","1,,,0,3,3","  -0.6",",,,0,1,2","  -1.7",",,,0,3,1","  -2.8",",,,0,3,2","  -1.7","1,,,0,3,3","  -0.2",",,,0,1,2","  -2.4",",,,0,3,1","  -1.7",",,,0,3,2","  -0.3","1,,,0,3,3","","","  -0.1",",,,0,1,2","  -1.0",",,,0,3,1","  -1.4",",,,0,3,2","  -0.1","1,,,0,3,3","","","34.7",",,,0","116","1,,,0","-4.99",",0","-1.17",",,,0","-8.80",",,,0","",""
"USC00129430","1991-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","7",",0","1",",0","0",",0","5",",0","2",",0","0",",0","23",",0","6",",0","0",",0","0",",0","","","19910216",",,0","19910228","+,,0","19910228","+,,0","","","19910219",",,0","19910222",",,0","-17.2",",0,16,","25",",,0,28,+","25",",,0,28,+","3.3",",,0,19,","13.9",",0,22,","","","2471.6","0","   2.8",",,,0,1,2","   1.7",",,,0,3,1","   1.7",",,,0,3,2","   1.7",",,,0,3,3","521.2",",0","   5.6",",,,0,1,2","   9.4",",,,0,3,1","   6.1",",,,0,3,2","   3.9",",,,0,3,3","  -0.6",",,,0,1,2","  -3.3",",,,0,3,1","  -2.2",",,,0,3,2","  -2.8",",,,0,3,3","  -0.6",",,,0,1,2","  -2.2",",,,0,3,1","  -1.7",",,,0,3,2","  -1.7",",,,0,3,3","   1.2",",,,0,1,2","  -0.2",",,,0,3,1","   0.3",",,,0,3,2","   0.4",",,,0,3,3","","","   2.2",",,,0,1,2","   2.9",",,,0,3,1","   1.6",",,,0,3,2","   1.2",",,,0,3,3","","","9.7",",,,0","50",",,,0","-0.28",",0","4.08",",,,0","-4.65",",,,0","",""
"USC00129430","1991-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","11",",0","8",",0","1",",0","2",",0","1",",0","0",",0","19",",0","3",",0","3",",0","0",",0","","","19910308",",,0","19910315","+,,0","19910314",",,0","","","19910313",",,0","19910322",",,0","-7.2",",0,08,","25",",,0,15,+","25",",,0,14,","54.6",",,0,13,","22.8",",0,22,","","","2886.8","0","  11.1","1,,,0,1,2","   9.4",",,,0,3,1","  10.0",",,,0,3,2","   9.4",",,,0,3,3","415.2",",0","  15.0","1,,,0,1,2","  17.2",",,,0,3,1","  15.0",",,,0,3,2","  13.3",",,,0,3,3","   1.1","1,,,0,1,2","   0.0",",,,0,3,1","   0.6",",,,0,3,2","   0.6",",,,0,3,3","   1.7","1,,,0,1,2","   1.1",",,,0,3,1","   1.7",",,,0,3,2","   1.1",",,,0,3,3","   4.1","1,,,0,1,2","   2.5",",,,0,3,1","   3.4",",,,0,3,2","   3.7",",,,0,3,3","","","   7.2","1,,,0,1,2","   9.2",",,,0,3,1","   7.6",",,,0,3,2","   6.0",",,,0,3,3","","","127.0",",,,0","25",",,,0","4.94",",0","10.08",",,,0","-0.20",",,,0","",""
"USC00129430","1991-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","7.9","0","7.9",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","8",",0","0",",0","","","19910402",",,0","19910430","+,,0","19910430","+,,0","","","19910414",",,0","19910407",",,0","-2.8",",0,02,","0",",,0,30,+","0",",,0,30,+","17.3",",,0,14,","26.7",",0,07,","122.0","2,,,0","3081.4","0","  15.0",",,,0,1,2","  15.0",",,,0,3,1","  15.6",",,,0,3,2","  14.4",",,,0,3,3","194.6",",0","  17.8",",,,0,1,2","  25.0",",,,0,3,1","  20.6",",,,0,3,2","  16.7",",,,0,3,3","   3.9",",,,0,1,2","   1.7",",,,0,3,1","   3.3",",,,0,3,2","   3.3",",,,0,3,3","   7.2",",,,0,1,2","  10.6",",,,0,3,1","   8.3",",,,0,3,2","   5.6",",,,0,3,3","  10.1",",,,0,1,2","   8.4",",,,0,3,1","   9.2",",,,0,3,2","   9.6",",,,0,3,3","7.21","1,,,0","  13.3",",,,0,1,2","  17.2",",,,0,3,1","  14.5",",,,0,3,2","  12.4",",,,0,3,3","19.74",",,,0","68.0",",,,0","0",",,,0","12.11",",0","17.56",",,,0","6.66",",,,0","6635",",,,0"
"USC00129430","1991-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","114.0","0","106.1",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","2",",0","","","19910507",",,0","19910531","+,,0","19910531","+,,0","","","19910518",",,0","19910529",",,0","2.8",",0,07,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,18,","33.3",",0,29,","162.7","1,,,0","3136.1","0","  23.9",",,,0,1,2","  26.1",",,,0,3,1","  23.9",",,,0,3,2","  22.2",",,,0,3,3","54.7",",0","  26.7",",,,0,1,2","  37.8",",,,0,3,1","  32.8",",,,0,3,2","  27.2",",,,0,3,3","  10.0",",,,0,1,2","   7.2",",,,0,3,1","   8.9",",,,0,3,2","   7.8",",,,0,3,3","  12.8",",,,0,1,2","  10.6",",,,0,3,1","  12.2",",,,0,3,2","  11.7",",,,0,3,3","  17.5",",,,0,1,2","  17.1",",,,0,3,1","  17.7",",,,0,3,2","  16.1",",,,0,3,3","15.31",",,,0","  20.7",",,,0,1,2","  26.9",",,,0,3,1","  23.9",",,,0,3,2","  20.1",",,,0,3,3","28.31",",,,0","117.8",",,,0","0",",,,0","19.99",",0","25.48",",,,0","14.50",",,,0","4536",",,,0"
"USC00129430","1991-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","266.9","0","152.9","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","8",",0","","","19910606",",1,0","19910630","+,,0","19910630","+,,0","","","19910603",",,0","19910626","+,,0","11.1","1,0,06,","0",",,0,30,+","0",",,0,30,+","9.4",",,0,03,","33.9",",0,26,+","225.7",",,,0","3136.4","0","  26.7",",,,0,1,2","  26.7",",,,0,3,1","  26.7",",,,0,3,2","  26.1","1,,,0,3,3","0.3",",0","  30.6",",,,0,1,2","  39.4",",,,0,3,1","  35.6",",,,0,3,2","  33.9","1,,,0,3,3","  20.0",",,,0,1,2","  18.9",",,,0,3,1","  20.6",",,,0,3,2","  17.8","1,,,0,3,3","  23.3",",,,0,1,2","  26.7",",,,0,3,1","  27.8",",,,0,3,2","  23.3","1,,,0,3,3","  22.7",",,,0,1,2","  23.1",",,,0,3,1","  23.7",",,,0,3,2","  21.9","1,,,0,3,3","19.13",",,,0","  27.5",",,,0,1,2","  34.5",",,,0,3,1","  31.8",",,,0,3,2","  27.4","1,,,0,3,3","32.63",",,,0","16.5",",,,0","0",",,,0","23.65","1,0","29.87",",,,0","17.42","1,,,0","3735",",,,0"
"USC00129430","1991-07","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","424.6","0","157.7","1,0","5",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","10",",0","","","19910727",",1,0","19910731","+,,0","19910731","+,,0","","","19910712",",,0","19910723","+,,0","10.0","1,0,27,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,12,","35.6",",0,23,+","237.6",",,,0","0.0","0","  27.2",",,,0,1,2","  28.9",",,,0,3,1","  29.4",",,,0,3,2","  26.7","1,,,0,3,3","0.0",",0","  32.2",",,,0,1,2","  40.6",",,,0,3,1","  38.9",",,,0,3,2","  31.7","1,,,0,3,3","  22.2",",,,0,1,2","  21.1",",,,0,3,1","  21.7",",,,0,3,2","  20.6","1,,,0,3,3","  26.7",",,,0,1,2","  27.8",",,,0,3,1","  26.7",",,,0,3,2","  25.0","1,,,0,3,3","  24.6",",,,0,1,2","  24.7",",,,0,3,1","  25.3",",,,0,3,2","  23.9","1,,,0,3,3","19.12","3,,,0","  29.8",",,,0,1,2","  36.0",",,,0,3,1","  33.0",",,,0,3,2","  28.7","1,,,0,3,3","30.98","3,,,0","21.6",",,,0","0",",,,0","23.66","1,0","30.13",",,,0","17.19","1,,,0","3923",",,,0"
"USC00129430","1991-08","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","545.5","0","120.9",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","19910811",",,0","19910831","+,,0","19910831","+,,0","","","19910809",",,0","19910803",",,0","10.0",",0,11,","0",",,0,31,+","0",",,0,31,+","61.0",",,0,09,","36.1",",0,03,","177.9",",,,0","0.6","0","  25.6",",,,0,1,2","  27.2",",,,0,3,1","  26.7",",,,0,3,2","  26.1",",,,0,3,3","0.6",",0","  32.2",",,,0,1,2","  39.4",",,,0,3,1","  35.6",",,,0,3,2","  31.1",",,,0,3,3","  20.0",",,,0,1,2","  17.8",",,,0,3,1","  18.9",",,,0,3,2","  18.3",",,,0,3,3","  22.2",",,,0,1,2","  22.8",",,,0,3,1","  22.2",",,,0,3,2","  21.7",",,,0,3,3","  22.4",",,,0,1,2","  22.2",",,,0,3,1","  22.9",",,,0,3,2","  22.1",",,,0,3,3","17.88",",,,0","  26.8",",,,0,1,2","  33.0",",,,0,3,1","  30.3",",,,0,3,2","  26.1",",,,0,3,3","29.93",",,,0","99.4",",,,0","0",",,,0","22.21",",0","28.48",",,,0","15.95",",,,0","2937",",,,0"
"USC00129430","1991-09","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","622.1","0","76.6",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","6",",0","","","19910920",",,0","19910930","+,,0","19910930","+,,0","","","19910914",",,0","19910916","+,,0","-1.1",",0,20,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,14,","33.3",",0,16,+","154.8",",,,0","87.7","0","  23.9",",,,0,1,2","  23.9",",,,0,3,1","  24.4",",,,0,3,2","  23.9",",,,0,3,3","87.1",",0","  27.8",",,,0,1,2","  36.7",",,,0,3,1","  32.2",",,,0,3,2","  27.8",",,,0,3,3","  11.1",",,,0,1,2","  10.0",",,,0,3,1","  12.2",",,,0,3,2","  11.1",",,,0,3,3","  15.6",",,,0,1,2","  20.0",",,,0,3,1","  18.9",",,,0,3,2","  15.0",",,,0,3,3","  18.5",",,,0,1,2","  17.6",",,,0,3,1","  19.1",",,,0,3,2","  18.7",",,,0,3,3","12.47",",,,0","  23.1",",,,0,1,2","  29.1",",,,0,3,1","  26.6",",,,0,3,2","  22.8",",,,0,3,3","25.27",",,,0","49.6",",,,0","0",",,,0","17.98",",0","25.01",",,,0","10.95",",,,0","3318",",,,0"
"USC00129430","1991-10","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","630.1","0","8.0",",0","14",",0","11",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","19911020","+,,0","19911031","+,,0","19911031","+,,0","","","19911026",",,0","19911003","+,,0","-3.9",",0,20,+","0",",,0,31,+","0",",,0,31,+","34.3",",,0,26,","27.8",",0,03,+","118.3",",,,0","268.3","0","  17.8",",,,0,1,2","  17.8",",,,0,3,1","  18.9",",,,0,3,2","  18.3","1,,,0,3,3","180.6",",0","  21.7",",,,0,1,2","  27.8",",,,0,3,1","  25.0",",,,0,3,2","  20.6","1,,,0,3,3","   7.2",",,,0,1,2","   5.0",",,,0,3,1","   7.2",",,,0,3,2","   7.8","1,,,0,3,3","  11.7",",,,0,1,2","  11.7",",,,0,3,1","  11.7",",,,0,3,2","  11.1","1,,,0,3,3","  12.4",",,,0,1,2","  11.3",",,,0,3,1","  12.8",",,,0,3,2","  12.1","1,,,0,3,3","8.18",",,,0","  15.8",",,,0,1,2","  20.3",",,,0,3,1","  18.5",",,,0,3,2","  15.2","1,,,0,3,3","19.76",",,,0","141.3",",,,0","0",",,,0","12.76",",0","18.60",",,,0","6.93",",,,0","5433","2,,,0"
"USC00129430","1991-11","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","630.1","0","0.0",",0","13",",0","7",",0","1",",0","2",",0","1",",0","0",",0","16",",0","6",",0","0",",0","0",",0","","","19911108",",,0","19911108","+,,0","19911107",",,0","","","19911120",",,0","19911130","+,,0","-13.9",",0,08,","25",",,0,08,+","25",",,0,07,","31.8",",,0,20,","19.4",",0,30,+","","","744.4","0","  13.3",",,,0,1,2","  12.2",",,,0,3,1","  13.3","1,,,0,3,2","  11.7","3,,,0,3,3","476.1",",0","  13.9",",,,0,1,2","  20.0",",,,0,3,1","  15.0","1,,,0,3,2","  12.2","3,,,0,3,3","   1.7",",,,0,1,2","  -2.2",",,,0,3,1","   1.1","1,,,0,3,2","   1.1","3,,,0,3,3","   1.7",",,,0,1,2","   0.6",",,,0,3,1","   2.2","1,,,0,3,2","   1.7","3,,,0,3,3","   5.2",",,,0,1,2","   3.8",",,,0,3,1","   5.2","1,,,0,3,2","   4.6","3,,,0,3,3","","","   7.2",",,,0,1,2","   7.8",",,,0,3,1","   7.5","1,,,0,3,2","   6.7","3,,,0,3,3","","","77.9",",,,0","25",",,,0","2.46",",0","6.85",",,,0","-1.92",",,,0","",""
"USC00129430","1991-12","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","630.1","0","0.0",",0","5",",0","4",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","5",",0","0",",0","0",",0","","","19911205","+,,0","19911231","+,1,0","19911231","+,1,0","","","19911203",",,0","19911213","+,,0","-17.2",",0,05,+","0","1,,0,31,+","0","1,,0,31,+","10.7",",,0,03,","16.7",",0,13,+","","","1311.9","0","   7.2",",,,0,1,2","   6.7",",,,0,3,1","   7.8","1,,,0,3,2","   5.6","3,,,0,3,3","567.5",",0","  10.6",",,,0,1,2","  12.2",",,,0,3,1","  11.1","1,,,0,3,2","   8.9","3,,,0,3,3","   0.6",",,,0,1,2","  -2.8",",,,0,3,1","   0.0","1,,,0,3,2","   0.0","3,,,0,3,3","   1.1",",,,0,1,2","   0.0",",,,0,3,1","   0.6","1,,,0,3,2","   0.0","3,,,0,3,3","   2.6",",,,0,1,2","   1.7",",,,0,3,1","   2.8","1,,,0,3,2","   2.0","3,,,0,3,3","","","   3.9",",,,0,1,2","   4.4",",,,0,3,1","   4.6","1,,,0,3,2","   3.2","3,,,0,3,3","","","31.4",",,,0","0","1,,,0","0.03",",0","4.22",",,,0","-4.16",",,,0","",""
"USC00129430","1992-01","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0","1,0","11",",0","4",",0","0",",0","16",",0","3","2,0","4","1,0","25","1,0","7",",0","0",",0","0",",0","","","19920116",",1,0","19920127","+,,0","19920114",",2,0","","","19920103",",,0","19920123","+,,0","-22.8","1,0,16,","76",",,0,27,+","51","2,,0,14,","8.1",",,0,03,","6.7",",0,23,+","","","1928.7","0","   3.9",",,,0,1,2","   3.9",",,,0,3,1","   3.9",",,,0,3,2","   2.8","2,,,0,3,3","616.8",",0","   5.0",",,,0,1,2","   6.1",",,,0,3,1","   5.6",",,,0,3,2","   5.0","2,,,0,3,3","   0.6",",,,0,1,2","  -3.9",",,,0,3,1","   0.0",",,,0,3,2","   0.0","2,,,0,3,3","   0.6",",,,0,1,2","  -1.1",",,,0,3,1","   0.0",",,,0,3,2","   0.0","2,,,0,3,3","   1.8",",,,0,1,2","   1.2",",,,0,3,1","   1.9",",,,0,3,2","   1.1","2,,,0,3,3","","","   2.3",",,,0,1,2","   2.3",",,,0,3,1","   2.4",",,,0,3,2","   1.6","2,,,0,3,3","","","30.5",",,,0","106","2,,,0","-2.19","1,0","1.84",",,,0","-6.22","1,,,0","",""
"USC00129430","1992-02","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","10",",0","3",",0","0",",0","0","5,0","0","3,0","0",",0","22",",0","4",",0","0",",0","0",",0","","","19920209",",,0","19920229","+,5,0","19920229","+,3,0","","","19920215",",,0","19920223",",,0","-12.2",",0,09,","0","5,,0,29,+","0","3,,0,29,+","20.8",",,0,15,","16.1",",0,23,","","","2413.4","0","   5.6",",,,0,1,2","   4.4","3,,,0,3,1","   6.1",",,,0,3,2","   4.4",",,,0,3,3","484.7",",0","   8.9",",,,0,1,2","  14.4","2,,,0,3,1","  11.7",",,,0,3,2","   6.7",",,,0,3,3","   0.6",",,,0,1,2","  -1.7","3,,,0,3,1","   0.6",",,,0,3,2","  -0.6",",,,0,3,3","   0.6",",,,0,1,2","   0.0","2,,,0,3,1","   0.6",",,,0,3,2","   0.0",",,,0,3,3","   2.3",",,,0,1,2","   1.5","3,,,0,3,1","   2.7",",,,0,3,2","   1.5",",,,0,3,3","","","   3.7",",,,0,1,2","   5.7","2,,,0,3,1","   4.8",",,,0,3,2","   2.6",",,,0,3,3","","","50.0",",,,0","0","3,,,0","1.62",",0","5.77",",,,0","-2.52",",,,0","",""
"USC00129430","1992-03","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.0","0","0.0",",0","14",",0","6",",0","1",",0","4",",0","2","1,0","0",",0","20",",0","3",",0","3",",0","0",",0","","","19920311",",,0","19920312","+,,0","19920311","+,1,0","","","19920310",",,0","19920305",",,0","-11.1",",0,11,","51",",,0,12,+","25","1,,0,11,+","29.5",",,0,10,","22.8",",0,05,","","","2854.3","0","  13.3","2,,,0,1,2","  13.9",",,,0,3,1","  12.8",",,,0,3,2","  11.7","2,,,0,3,3","440.9",",0","  17.2","2,,,0,1,2","  21.1",",,,0,3,1","  17.2",",,,0,3,2","  13.9","2,,,0,3,3","   1.7","2,,,0,1,2","   1.7",",,,0,3,1","   2.8",",,,0,3,2","   1.7","2,,,0,3,3","   6.1","2,,,0,1,2","   3.9",",,,0,3,1","   4.4",",,,0,3,2","   3.3","2,,,0,3,3","   6.9","2,,,0,1,2","   5.4",",,,0,3,1","   5.7",",,,0,3,2","   5.2","2,,,0,3,3","","","   9.7","2,,,0,1,2","  11.6",",,,0,3,1","   9.4",",,,0,3,2","   7.1","2,,,0,3,3","","","74.5",",,,0","50","1,,,0","4.11",",0","8.98",",,,0","-0.76",",,,0","",""
"USC00129430","1992-04","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","0.9","0","0.9",",0","22",",0","10",",0","0",",0","1",",0","1",",0","0",",0","7",",0","0",",0","8",",0","0",",0","","","19920402",",,0","19920402",",,0","19920402",",,0","","","19920417",",,0","19920424",",,0","-6.1",",0,02,","25",",,0,02,","25",",,0,02,","16.5",",,0,17,","23.9",",0,24,","","","3137.3","0","  17.2",",,,0,1,2","  16.1",",,,0,3,1","  15.0",",,,0,3,2","  15.0",",,,0,3,3","283.0",",0","  18.9",",,,0,1,2","  23.3",",,,0,3,1","  18.9",",,,0,3,2","  16.7",",,,0,3,3","   5.0",",,,0,1,2","   2.8",",,,0,3,1","   3.3",",,,0,3,2","   3.3",",,,0,3,3","   7.2",",,,0,1,2","   7.8",",,,0,3,1","   5.6",",,,0,3,2","   4.4",",,,0,3,3","  10.6",",,,0,1,2","   8.6",",,,0,3,1","   8.6",",,,0,3,2","   8.7",",,,0,3,3","","","  13.9",",,,0,1,2","  16.9",",,,0,3,1","  13.6",",,,0,3,2","  11.3",",,,0,3,3","","","98.0",",,,0","25",",,,0","8.93",",0","14.26",",,,0","3.60",",,,0","5981",",,,0"
"USC00129430","1992-05","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","35.1","0","34.2",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","20",",0","0",",0","","","19920506",",,0","19920531","+,,0","19920531","+,,0","","","19920518",",,0","19920517",",,0","0.0",",0,06,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,18,","30.0",",0,17,","192.5",",,,0","3255.3","0","  23.9",",,,0,1,2","  23.9",",,,0,3,1","  22.8",",,,0,3,2","  22.2",",,,0,3,3","118.0",",0","  29.4",",,,0,1,2","  35.6",",,,0,3,1","  31.1",",,,0,3,2","  26.7",",,,0,3,3","  11.1",",,,0,1,2","   8.9",",,,0,3,1","  10.0",",,,0,3,2","  10.0",",,,0,3,3","  15.6",",,,0,1,2","  17.8",",,,0,3,1","  15.0",",,,0,3,2","  13.3",",,,0,3,3","  16.6",",,,0,1,2","  15.8",",,,0,3,1","  15.4",",,,0,3,2","  15.5",",,,0,3,3","9.88",",,,0","  22.3",",,,0,1,2","  27.6",",,,0,3,1","  23.4",",,,0,3,2","  20.0",",,,0,3,3","23.53",",,,0","26.2",",,,0","0",",,,0","15.63",",0","22.45",",,,0","8.80",",,,0","5415",",,,0"
"USC00129430","1992-06","40.475","-86.9919","215.8","WEST LAFAYETTE 6 NW, IN US","91.7","0","56.6",",0","5","1,0","3","1,0","0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","19920622",",,0","19920630","+,,0","19920630","+,,0","","","19920618",",1,0","19920618",",,0","1.7",",0,22,","0",",,0,30,+","0",",,0,30,+","11.2","1,,0,18,","35.6",",0,18,","217.6",",,,0","3289.7","0","  26.1",",,,0,1,2","  24.4",",,,0,3,1","  24.4","1,,,0,3,2","  23.9",",,,0,3,3","34.4",",0","  32.2",",,,0,1,2","  37.2",",,,0,3,1","  32.8",",,,0,3,2","  28.9",",,,0,3,3","  15.0",",,,0,1,2","  12.2",",,,0,3,1","  10.6","1,,,0,3,2","  13.3",",,,0,3,3","  22.8",",,,0,1,2","  25.0",",,,0,3,1","  22.2",",,,0,3,2","  19.4",",,,0,3,3","  21.1",",,,0,1,2","  20.4",",,,0,3,1","  19.7","1,,,0,3,2","  19.9",",,,0,3,3","14.13",",,,0","  27.8",",,,0,1,2","  32.7",",,,0,3,1","  28.2",",,,0,3,2","  24.7",",,,0,3,3","27.86",",,,0","25.9","1,,,0","0",",,,0","19.07",",0","25.78",",,,0","12.37",",,,0","4046",",,,0"
