"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00003841","1987-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","7",",0","0",",0","","","","","19870313",",,0","19870312",",,0","19870331","+,,0","","","19870318",",,0","19870329",",,0","-5.0",",0,13,","0",",T,0,12,","0",",T,0,31,+","21.3",",,0,18,","25.0",",0,29,","1986.2","0","288.4",",0","71.8",",,,0","0",",T,,0","9.03",",0","16.37",",,,0","1.69",",,,0","","","","","","","","","",""
"USW00003841","1987-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","19.3","0","19.3",",0","9",",0","6",",0","1",",0","2",",0","2",",0","0",",0","8",",0","0",",0","19",",0","0",",0","","","","","19870401",",,0","19870403","+,,0","19870403",",,0","","","19870414",",,0","19870422","+,,0","-6.7",",0,01,","76",",,0,03,+","76",",,0,03,","32.3",",,0,14,","31.7",",0,22,+","2144.8","0","158.6",",0","75.5",",,,0","150",",,,0","13.69",",0","20.71",",,,0","6.66",",,,0","","","","","","","","","",""
"USW00003841","1987-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","140.6","0","121.3",",0","12",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","","","19870509",",,0","19870531","+,,0","19870531","+,,0","","","19870503",",,0","19870529","+,,0","5.6",",0,09,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,03,","31.7",",0,29,+","2151.8","0","7.0",",0","51.4",",,,0","0",",,,0","22.02",",0","29.12",",,,0","14.92",",,,0","","","","","","","","","",""
"USW00003841","1987-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","307.3","0","166.7",",0","16",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","","","","","19870628",",,0","19870630","+,,0","19870630","+,,0","","","19870618",",,0","19870603",",,0","11.1",",0,28,","0",",,0,30,+","0",",,0,30,+","25.9",",,0,18,","32.8",",0,03,","2151.8","0","0.0",",0","108.6",",,,0","0",",,,0","23.89",",0","30.28",",,,0","17.50",",,,0","","","","","","","","","",""
"USW00003841","1987-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","532.8","0","225.5",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","","","","","19870716",",,0","19870731","+,,0","19870731","+,,0","","","19870704",",,0","19870726","+,,0","14.4",",0,16,","0",",,0,31,+","0",",,0,31,+","29.2",",,0,04,","35.6",",0,26,+","0.0","0","0.0",",0","100.1",",,,0","0",",,,0","25.61",",0","32.15",",,,0","19.07",",,,0","","","","","","","","","",""
"USW00003841","1987-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","757.4","0","224.6",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","","","19870830","+,,0","19870831","+,,0","19870831","+,,0","","","19870806",",,0","19870822",",,0","14.4",",0,30,+","0",",,0,31,+","0",",,0,31,+","15.2",",,0,06,","36.1",",0,22,","0.0","0","0.0",",0","48.8",",,,0","0",",,,0","25.58",",0","32.45",",,,0","18.71",",,,0","","","","","","","","","",""
"USW00003841","1987-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","82.6",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","19870923","+,,0","19870930","+,,0","19870930","+,,0","","","19870912",",,0","19870903",",,0","8.9",",0,23,+","0",",,0,30,+","0",",,0,30,+","64.0",",,0,12,","32.2",",0,03,","5.4","0","5.4",",0","143.3",",,,0","0",",,,0","20.91",",0","27.44",",,,0","14.38",",,,0","","","","","","","","","",""
"USW00003841","1987-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","18",",0","0",",0","","","","","19871022",",,0","19871031","+,,0","19871031","+,,0","","","19871020",",,0","19871031","+,,0","-3.3",",0,22,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,20,","26.1",",0,31,+","205.5","0","200.1",",0","17.7",",,,0","0",",,,0","11.88",",0","20.71",",,,0","3.04",",,,0","","","","","","","","","",""
"USW00003841","1987-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","0.0",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","12",",0","0",",0","","","","","19871122","+,,0","19871130","+,,0","19871111","+,,0","","","19871110",",,0","19871101",",,0","-6.7",",0,22,+","0",",,0,30,+","0",",T,0,11,+","18.3",",,0,10,","27.2",",0,01,","455.2","0","249.7",",0","53.7",",,,0","0",",T,,0","10.01",",0","17.69",",,,0","2.33",",,,0","","","","","","","","","",""
"USW00003841","1987-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","840.0","0","0.0",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","","","19871230","+,,0","19871229","+,,0","19871229","+,,0","","","19871225",",,0","19871226","+,,0","-7.2",",0,30,+","0",",T,0,29,+","0",",T,0,29,+","16.5",",,0,25,","20.0",",0,26,+","838.1","0","382.9",",0","87.1",",,,0","0",",T,,0","5.98",",0","11.46",",,,0","0.50",",,,0","","","","","","","","","",""
"USW00003841","1988-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","10",",0","6",",0","1",",0","1",",0","1",",0","0",",0","27",",0","8",",0","0",",0","0",",0","","","","","19880111",",,0","19880107",",,0","19880107",",,0","","","19880119",",,0","19880120",",,0","-13.3",",0,11,","178",",,0,07,","175",",,0,07,","78.2",",,0,19,","18.9",",0,20,","1391.3","0","553.2",",0","138.1",",,,0","175",",,,0","0.49",",0","6.40",",,,0","-5.42",",,,0","","","","","","","","","",""
"USW00003841","1988-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","8",",0","7",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","1",",0","0",",0","","","","","19880207",",,0","19880215","+,,0","19880215",",,0","","","19880203",",,0","19880201",",,0","-13.9",",0,07,","0",",T,0,15,+","3",",,0,15,","23.1",",,0,03,","22.2",",0,01,","1818.3","0","427.0",",0","87.2",",,,0","3",",,,0","3.61",",0","10.91",",,,0","-3.69",",,,0","","","","","","","","","",""
"USW00003841","1988-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.5","0","0.5",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","14",",0","0",",0","10",",0","0",",0","","","","","19880317","+,,0","19880315","+,,0","19880315","+,,0","","","19880310",",,0","19880329",",,0","-6.7",",0,17,+","0",",T,0,15,+","0",",T,0,15,+","52.8",",,0,10,","26.7",",0,29,","2086.3","0","268.0",",0","96.5",",,,0","0",",T,,0","9.70",",0","17.28",",,,0","2.12",",,,0","","","","","","","","","",""
"USW00003841","1988-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","12.5","0","12.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","19",",0","0",",0","","","","","19880420",",,0","19880430","+,,0","19880430","+,,0","","","19880418",",,0","19880422",",,0","-0.6",",0,20,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,18,","31.7",",0,22,","2211.0","0","124.7",",0","86.8",",,,0","0",",,,0","14.58",",0","22.28",",,,0","6.87",",,,0","","","","","","","","","",""
"USW00003841","1988-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","63.2","0","50.7",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","","","19880503",",,0","19880531","+,,0","19880531","+,,0","","","19880524",",,0","19880530",",,0","4.4",",0,03,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,24,","33.3",",0,30,","2236.4","0","25.4",",0","67.5",",,,0","0",",,,0","19.15",",0","27.32",",,,0","10.97",",,,0","","","","","","","","","",""
"USW00003841","1988-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","221.1","0","157.9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","","","","","19880611",",,0","19880630","+,,0","19880630","+,,0","","","19880609",",,0","19880624",",,0","7.8",",0,11,","0",",,0,30,+","0",",,0,30,+","5.6",",,0,09,","38.3",",0,24,","2242.5","0","6.1",",0","13.5",",,,0","0",",,,0","23.39",",0","31.69",",,,0","15.10",",,,0","","","","","","","","","",""
"USW00003841","1988-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","438.8","0","217.7",",0","8",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","19880702",",,0","19880731","+,,0","19880731","+,,0","","","19880711",",,0","19880709",",,0","9.4",",0,02,","0",",,0,31,+","0",",,0,31,+","63.2",",,0,11,","38.9",",0,09,","0.0","0","0.0",",0","193.1",",,,0","0",",,,0","25.36",",0","31.52",",,,0","19.19",",,,0","","","","","","","","","",""
"USW00003841","1988-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","675.0","0","236.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","","","","","19880826",",,0","19880831","+,,0","19880831","+,,0","","","19880819",",,0","19880818","+,,0","13.3",",0,26,","0",",,0,31,+","0",",,0,31,+","26.9",",,0,19,","36.7",",0,18,+","0.0","0","0.0",",0","60.7",",,,0","0",",,,0","25.95",",0","32.06",",,,0","19.85",",,,0","","","","","","","","","",""
"USW00003841","1988-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","776.6","0","101.6",",0","10",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","","","","","19880922","+,,0","19880930","+,,0","19880930","+,,0","","","19880904",",,0","19880923",",,0","10.0",",0,22,+","0",",,0,30,+","0",",,0,30,+","57.7",",,0,04,","32.2",",0,23,","3.4","0","3.4",",0","143.3",",,,0","0",",,,0","21.61",",0","27.23",",,,0","15.98",",,,0","","","","","","","","","",""
"USW00003841","1988-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","781.3","0","4.7",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","8",",0","0",",0","","","","","19881027","+,,0","19881031","+,,0","19881031","+,,0","","","19881028","+,,0","19881001",",,0","-2.2",",0,27,+","0",",,0,31,+","0",",,0,31,+","9.7",",,0,28,+","27.2",",0,01,","236.4","0","233.0",",0","50.1",",,,0","0",",,,0","10.97",",0","18.03",",,,0","3.91",",,,0","","","","","","","","","",""
"USW00003841","1988-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","781.3","0","0.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","","","","","19881129",",,0","19881130","+,,0","19881128","+,,0","","","19881104",",,0","19881120","+,,0","-5.6",",0,29,","0",",,0,30,+","0",",T,0,28,+","40.4",",,0,04,","22.2",",0,20,+","516.4","0","280.0",",0","166.6",",,,0","0",",T,,0","9.00",",0","16.19",",,,0","1.81",",,,0","","","","","","","","","",""
"USW00003841","1988-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","781.3","0","0.0",",0","8",",0","7",",0","2",",0","1",",0","1",",0","0",",0","25",",0","0",",0","0",",0","0",",0","","","","","19881218",",,0","19881209",",,0","19881209",",,0","","","19881231",",,0","19881228","+,,0","-8.9",",0,18,","51",",,0,09,","102",",,0,09,","40.9",",,0,31,","17.2",",0,28,+","967.1","0","450.7",",0","140.4",",,,0","107",",,,0","3.80",",0","10.26",",,,0","-2.67",",,,0","","","","","","","","","",""
"USW00003841","1989-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","20",",0","0",",0","0",",0","0",",0","","","","","19890123","+,,0","19890110","+,,0","19890110","+,,0","","","19890112",",,0","19890125","+,,0","-6.7",",0,23,+","0",",T,0,10,+","0",",T,0,10,+","47.8",",,0,12,","18.9",",0,25,+","1358.1","0","391.0",",0","176.3",",,,0","0",",T,,0","5.72",",0","11.84",",,,0","-0.39",",,,0","","","","","","","","","",""
"USW00003841","1989-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.5","0","0.5",",0","10",",0","10",",0","1",",0","2",",0","2",",0","0",",0","15",",0","2",",0","2",",0","0",",0","","","","","19890224","+,,0","19890227",",,0","19890227",",,0","","","19890217",",,0","19890215",",,0","-11.1",",0,24,+","76",",,0,27,","71",",,0,27,","26.2",",,0,17,","24.4",",0,15,","1747.4","0","389.3",",0","128.9",",,,0","104",",,,0","4.45",",0","9.66",",,,0","-0.77",",,,0","","","","","","","","","",""
"USW00003841","1989-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","2.2","0","1.7",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","","","","","19890302",",,0","19890331","+,,0","19890331","+,,0","","","19890305",",,0","19890328",",,0","-3.3",",0,02,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,05,","28.9",",0,28,","1960.2","0","212.8",",0","153.2",",,,0","0",",,,0","11.52",",0","18.37",",,,0","4.68",",,,0","","","","","","","","","",""
"USW00003841","1989-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","29.8","0","27.6",",0","13",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","16",",0","1",",0","","","","","19890411",",,0","19890430","+,,0","19890408","+,,0","","","19890404",",,0","19890427",",,0","-3.9",",0,11,","0",",,0,30,+","0",",T,0,08,+","25.1",",,0,04,","32.2",",0,27,","2105.7","0","145.5",",0","70.1",",,,0","0",",T,,0","14.40",",0","21.58",",,,0","7.22",",,,0","","","","","","","","","",""
"USW00003841","1989-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","67.7","0","37.9",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","","","","","19890508",",,0","19890531","+,,0","19890531","+,,0","","","19890505",",,0","19890531","+,,0","0.0",",0,08,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,05,","31.1",",0,31,+","2192.9","0","87.2",",0","155.9",",,,0","0",",,,0","16.74",",0","23.49",",,,0","9.99",",,,0","","","","","","","","","",""
"USW00003841","1989-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","203.6","0","135.9",",0","17",",0","16",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","19890611",",,0","19890630","+,,0","19890630","+,,0","","","19890615",",,0","19890626","+,,0","13.3",",0,11,","0",",,0,30,+","0",",,0,30,+","34.5",",,0,15,","33.3",",0,26,+","2193.2","0","0.3",",0","283.0",",,,0","0",",,,0","22.86",",0","27.88",",,,0","17.83",",,,0","","","","","","","","","",""
"USW00003841","1989-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","410.5","0","206.9",",0","18",",0","11",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","","","19890717",",,0","19890731","+,,0","19890731","+,,0","","","19890706",",,0","19890726",",,0","15.6",",0,17,","0",",,0,31,+","0",",,0,31,+","19.3",",,0,06,","34.4",",0,26,","0.0","0","0.0",",0","92.2",",,,0","0",",,,0","25.01",",0","29.86",",,,0","20.15",",,,0","","","","","","","","","",""
"USW00003841","1989-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","597.7","0","187.2",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","19890808",",,0","19890831","+,,0","19890831","+,,0","","","19890801",",,0","19890805",",,0","10.0",",0,08,","0",",,0,31,+","0",",,0,31,+","46.7",",,0,01,","34.4",",0,05,","0.5","0","0.5",",0","99.1",",,,0","0",",,,0","24.35",",0","30.02",",,,0","18.69",",,,0","","","","","","","","","",""
"USW00003841","1989-09","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","711.7","0","114.0","1,0","12",",0","9",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","27",",0","1",",0","","","","","19890924",",1,0","19890930","+,,0","19890930","+,,0","","","19890930",",,0","19890909",",,0","5.6","1,0,24,","0",",,0,30,+","0",",,0,30,+","45.2",",,0,30,","32.2",",0,09,","23.5","0","23.0",",0","225.2",",,,0","0",",,,0","21.44","1,0","26.39",",,,0","16.48","1,,,0","","","","","","","","","",""
"USW00003841","1989-10","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","727.3","0","15.6","1,0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0","1,0","22","1,0","0","1,0","","","","","19891021",",,0","19891020",",,0","19891020",",,0","","","19891016",",,0","19891014","+,1,0","-2.2",",0,21,","0",",T,0,20,","0",",T,0,20,","21.3",",,0,16,","28.9","1,0,14,+","147.0","0","123.5","1,0","62.5",",,,0","0",",T,,0","14.91","1,0","22.60","1,,,0","7.22",",,,0","","","","","","","","","",""
"USW00003841","1989-11","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","727.3","0","0.0",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","15",",0","0",",0","4",",0","0",",0","","","","","19891130","+,,0","19891116","+,,0","19891123","+,,0","","","19891115",",,0","19891112",",,0","-6.7",",0,30,+","0",",T,0,16,+","0",",T,0,23,+","61.0",",,0,15,","25.6",",0,12,","450.2","0","303.2",",0","154.1",",,,0","0",",T,,0","8.23",",0","14.65",",,,0","1.80",",,,0","","","","","","","","","",""
"USW00003841","1989-12","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","727.3","0","0.0",",0","12",",0","7",",0","1",",0","1",",0","5",",0","2",",0","25",",0","7",",0","0",",0","0",",0","","","","","19891222",",,0","19891226",",,0","19891226",",,0","","","19891231",",,0","19891206",",,0","-18.9",",0,22,","25",",,0,26,","74",",,0,26,","27.7",",,0,31,","18.9",",0,06,","1045.2","0","595.0",",0","76.9",",,,0","241",",,,0","-0.86",",0","4.28",",,,0","-6.00",",,,0","","","","","","","","","",""
"USW00003841","1990-01","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","13",",0","9",",0","2",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","","","","","19900113",",,0","19900131","+,,0","19900112",",,0","","","19900129",",,0","19900117",",,0","-7.8",",0,13,","0",",,0,31,+","0",",T,0,12,","35.6",",,0,29,","19.4",",0,17,","1427.8","0","382.6",",0","134.5",",,,0","0",",T,,0","5.99",",0","11.61",",,,0","0.37",",,,0","","","","","","","","","",""
"USW00003841","1990-02","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","0.0","0","0.0",",0","13",",0","9",",0","3",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","","","","","19900225",",,0","19900226","+,,0","19900226","+,,0","","","19900203",",,0","19900215","+,,0","-7.2",",0,25,","0",",T,0,26,+","0",",T,0,26,+","58.2",",,0,03,","22.2",",0,15,+","1697.8","0","270.0",",0","203.7",",,,0","0",",T,,0","8.69",",0","15.23",",,,0","2.16",",,,0","","","","","","","","","",""
"USW00003841","1990-03","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","5.5","0","5.5",",0","15",",0","10",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","8",",0","0",",0","","","","","19900321",",,0","19900319",",,0","19900319",",,0","","","19900316",",,0","19900314",",,0","-4.4",",0,21,","0",",T,0,19,","0",",T,0,19,","50.8",",,0,16,","28.9",",0,14,","1913.6","0","215.8",",0","129.3",",,,0","0",",T,,0","11.55",",0","17.74",",,,0","5.36",",,,0","","","","","","","","","",""
"USW00003841","1990-04","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","18.9","0","13.4",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","19",",0","0",",0","","","","","19900408",",,0","19900430","+,,0","19900430","+,,0","","","19900428",",,0","19900427","+,,0","-4.4",",0,08,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,28,","30.6",",0,27,+","2073.1","0","159.5",",0","65.4",",,,0","0",",,,0","13.46",",0","21.25",",,,0","5.68",",,,0","","","","","","","","","",""
"USW00003841","1990-05","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","60.1","0","41.2",",0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","","","19900511",",,0","19900531","+,,0","19900503",",,0","","","19900517",",,0","19900516","+,,0","2.8",",0,11,","0",",,0,31,+","0",",T,0,03,","37.8",",,0,17,","29.4",",0,16,+","2121.4","0","48.3",",0","167.2",",,,0","0",",T,,0","18.10",",0","24.72",",,,0","11.49",",,,0","","","","","","","","","",""
"USW00003841","1990-06","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","225.7","0","165.6",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","","","19900605",",,0","19900630","+,,0","19900630","+,,0","","","19900609",",,0","19900630",",,0","10.0",",0,05,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,09,","35.0",",0,30,","2121.4","0","0.0",",0","38.9",",,,0","0",",,,0","23.85",",0","30.54",",,,0","17.17",",,,0","","","","","","","","","",""
"USW00003841","1990-07","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","442.0","0","216.3",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","","","","","19900716",",,0","19900731","+,,0","19900731","+,,0","","","19900701",",,0","19900708",",,0","15.0",",0,16,","0",",,0,31,+","0",",,0,31,+","39.6",",,0,01,","36.1",",0,08,","0.0","0","0.0",",0","128.5",",,,0","0",",,,0","25.31",",0","31.57",",,,0","19.05",",,,0","","","","","","","","","",""
"USW00003841","1990-08","35.998","-84.2192","310.6","OAK RIDGE ATDD, TN US","","","659.2","0","217.2",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","","","19900807",",,0","19900831","+,,0","19900809",",,0","","","19900809",",,0","19900828","+,,0","14.4",",0,07,","0",",,0,31,+","0",",T,0,09,","35.8",",,0,09,","35.0",",0,28,+","0.0","0","0.0",",0","129.3",",,,0","0",",T,,0","25.34",",0","31.35",",,,0","19.34",",,,0","","","","","","","","","",""
