"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023034","1999-05","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.5",",X","257.9","0","171.0",",0","6",",0","5",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","10",",0","8","","","","19990506",",,0","19990531","+,,Z","19990531","+,,Z","9","","19990528",",,0","19990531",",,0","7.2",",0,06,","0",",,Z,31,+","0",",,Z,31,+","17.3",",,0,28,","36.1",",0,31,","1066.6","0","  26.1",",,,0,0,2","1.7",",0","  35.0",",,,0,0,2","  18.9",",,,0,0,2","  20.0",",,,0,0,2","  22.7",",,,0,0,2","  30.4",",,,0,0,2","39.5",",,,0","","","","","","","0",",,,Z","23.80",",0","30.51",",,,0","17.08",",,,0","","","","","250",",X","240",",X","","","","","16.1",",X","20.1",",X","",""
"USW00023034","1999-06","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.3",",X","500.7","0","242.8",",0","7",",0","5",",0","2",",0","0","1,Z","0",",Z","0",",0","0",",0","0",",0","30",",0","17",",0","9","","","","19990618",",,0","19990630","+,1,Z","19990630","+,,Z","7","","19990606",",,0","19990601",",,0","16.7",",0,18,","0","1,,Z,30,+","0",",,Z,30,+","71.6",",,0,06,","37.8",",0,01,","1066.6","0","  29.4",",,,0,0,2","0.0",",0","  37.8",",,,0,0,2","  15.6",",,,0,0,2","  26.7",",,,0,0,2","  25.2",",,,0,0,2","  32.3",",,,0,0,2","119.4",",,,0","","","","","","","0",",,,Z","26.43",",0","31.67",",,,0","21.18",",,,0","","","","","350",",X","340",",X","","","","","13.9",",X","17.0",",X","",""
"USW00023034","1999-07","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.0",",X","804.3","0","303.6",",0","5",",0","3",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","26",",0","3","","","","19990711","+,,0","19990731","+,,Z","19990731","+,,Z","3","","19990710",",,0","19990730",",,0","18.3",",0,11,+","0",",,Z,31,+","0",",,Z,31,+","7.6",",,0,10,","39.4",",0,30,","0.0","0","  31.7","1,,,0,0,2","0.0",",0","  40.6",",,,0,0,2","  25.6","1,,,0,0,2","  29.4",",,,0,0,2","  28.9","1,,,0,0,2","  37.0",",,,0,0,2","16.7",",,,0","","","","","","","0",",,,Z","28.13",",0","34.50",",,,0","21.76",",,,0","","","","","270",",X","240",",X","","","","","11.2",",X","14.8",",X","",""
"USW00023034","1999-08","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","2.8",",X","1151.2","0","346.9",",0","2",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","19990803",",,0","19990831","+,,Z","19990831","+,,Z","5","","19990802",",,0","19990813",",,0","18.3",",0,03,","0",",,Z,31,+","0",",,Z,31,+","0.5",",,0,02,","40.6",",0,13,","0.0","0","  32.8",",,,0,0,2","0.0",",0","  41.1",",,,0,0,2","  23.9",",,,0,0,2","  35.6",",,,0,0,2","  30.8",",,,0,0,2","  39.0",",,,0,0,2","0.8",",,,0","","","","","","","0",",,,Z","29.52",",0","37.38",",,,0","21.67",",,,0","","","","","10",",X","10",",X","","","","","14.8",",X","16.5",",X","",""
"USW00023034","1999-09","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.9",",X","1360.1","0","208.9",",0","6",",0","3",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","18",",0","","","","","19990930",",,0","19990930","+,,Z","19990930","+,,Z","1","","19990915",",,0","19990905",",,0","5.6",",0,30,","0",",,Z,30,+","0",",,Z,30,+","8.1",",,0,15,","36.7",",0,05,","3.3","0","  31.1",",,,0,0,2","3.3",",0","  38.3",",,,0,0,2","  14.4",",,,0,0,2","  29.4",",,,0,0,2","  24.5",",,,0,0,2","  34.1",",,,0,0,2","19.4",",,,0","","","","","","","0",",,,Z","25.19",",0","32.62",",,,0","17.75",",,,0","","","","","10",",X","10",",X","","","","","13.9",",X","16.5",",X","",""
"USW00023034","1999-10","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.7",",X","1429.2","0","69.1",",0","6",",0","3",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","27",",0","4",",0","1","","","","19991020","+,,0","19991031","+,,Z","19991031","+,,Z","2","","19991030",",,0","19991003",",,0","1.1",",0,20,+","0",",,Z,31,+","0",",,Z,31,+","14.2",",,0,30,","33.3",",0,03,","51.7","0","  23.3",",,,0,0,2","48.4",",0","  31.7",",,,0,0,2","  12.2",",,,0,0,2","  18.9",",,,0,0,2","  18.0",",,,0,0,2","  26.3",",,,0,0,2","24.0",",,,0","","","","","","","0",",,,Z","19.00",",0","27.24",",,,0","10.76",",,,0","","","","","330",",X","330",",X","","","","","14.3",",X","16.5",",X","",""
"USW00023034","1999-11","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.5",",X","1436.4","0","7.2",",0","0",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","1",",0","0",",0","24",",0","0",",0","1","","","","19991125",",,0","19991130","+,,Z","19991130","+,,Z","","","19991124",",,0","19991121",",,0","-2.8",",0,25,","0",",,Z,30,+","0",",,Z,30,+","0.0",",T,0,24,","28.3",",0,21,","157.2","0","  17.8",",,,0,0,2","105.5",",0","  26.1",",,,0,0,2","   5.0",",,,0,0,2","  13.3",",,,0,0,2","  12.8",",,,0,0,2","  19.7",",,,0,0,2","0.0",",T,,0","","","","","","","0",",,,Z","15.06",",0","23.37",",,,0","6.74",",,,0","","","","","10",",X","10",",X","","","","","14.8",",X","16.5",",X","",""
"USW00023034","1999-12","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.4",",X","1436.9","0","0.5",",0","1",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","14",",0","0",",0","8",",0","0",",0","2","","","","19991216",",,0","19991231","+,,Z","19991231","+,,Z","","","19991212",",,0","19991203",",,0","-6.7",",0,16,","0",",,Z,31,+","0",",,Z,31,+","2.3",",,0,12,","27.8",",0,03,","431.3","0","  12.8",",,,0,0,2","274.1",",0","  18.3",",,,0,0,2","   3.3",",,,0,0,2","   9.4",",,,0,0,2","   7.5",",,,0,0,2","  12.9",",,,0,0,2","2.3",",,,0","","","","","","","0",",,,Z","9.51",",0","17.42",",,,0","1.60",",,,0","","","","","300",",X","290",",X","","","","","15.6",",X","19.7",",X","",""
"USW00023034","2000-01","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.6",",X","1.4","0","1.4",",0","2",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","14",",0","1",",0","11",",0","0",",0","3","","","","20000130","+,,0","20000131","+,,Z","20000131","+,,Z","","","20000107",",,0","20000119",",,0","-8.3",",0,30,+","0",",,Z,31,+","0",",,Z,31,+","1.8",",,0,07,","30.6",",0,19,","678.0","0","  12.8",",,,0,0,2","246.7",",0","  18.3",",,,0,0,2","   2.8",",,,0,0,2","   7.2",",,,0,0,2","   8.1",",,,0,0,2","  14.2",",,,0,0,2","2.1",",,,0","","","","","","","0",",,,Z","10.42",",0","18.53",",,,0","2.31",",,,0","","","","","280",",X","280",",X","","","","","17.0",",X","21.0",",X","",""
"USW00023034","2000-02","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.8",",X","9.0","0","7.6",",0","3",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","5",",0","0",",0","22",",0","0",",0","5","","","","20000205",",,0","20000229","+,,Z","20000229","+,,Z","2","","20000225",",,0","20000215",",,0","-6.1",",0,05,","0",",,Z,29,+","0",",,Z,29,+","2.8",",,0,25,","30.6",",0,15,","805.8","0","  17.2",",,,0,0,2","127.8",",0","  22.2",",,,0,0,2","   3.9",",,,0,0,2","  10.6",",,,0,0,2","  11.1",",,,0,0,2","  18.0",",,,0,0,2","5.9",",,,0","","","","","","","0",",,,Z","14.19",",0","22.32",",,,0","6.06",",,,0","","","","","280",",X","170",",X","","","","","14.3",",X","18.3",",X","",""
"USW00023034","2000-03","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.9",",X","49.3","0","40.3",",0","3",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","2",",0","0",",0","26",",0","2",",0","3","","1","","20000317",",,0","20000331","+,,Z","20000331","+,,Z","1","","20000323",",,0","20000328","+,,0","-1.1",",0,17,","0",",,Z,31,+","0",",,Z,31,+","18.0",",,0,23,","32.8",",0,28,+","880.6","0","  18.9",",,,0,0,2","74.8",",0","  28.3",",,,0,0,2","   7.2",",,,0,0,2","  18.9",",,,0,0,2","  13.6",",,,0,0,2","  23.2",",,,0,0,2","19.5",",,,0","","","","","","","0",",,,Z","17.22",",0","25.45",",,,0","8.99",",,,0","","","","","20",",X","240",",X","","","","","17.4",",X","21.9",",X","",""
"USW00023034","2000-04","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","5.1",",X","169.2","0","119.9",",0","4",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","1",",0","0",",0","25",",0","10",",0","7","","","","20000404",",,0","20000430","+,,Z","20000430","+,,Z","4","","20000411",",,0","20000406",",,0","0.0",",0,04,","0",",,Z,30,+","0",",,Z,30,+","9.1",",,0,11,","36.7",",0,06,","917.5","0","","","36.9",",0","  33.3","3,,,0,0,2","","","  16.1","3,,,0,0,2","","","  27.1","3,,,0,0,2","14.5",",,,0","","","","","","","0",",,,Z","21.10",",0","28.89",",,,0","13.30",",,,0","","","","","20",",X","20",",X","","","","","19.7",",X","24.1",",X","",""
"USW00023034","2000-05","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","5.5",",X","448.1","0","278.9",",0","2",",0","2",",0","2",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","24",",0","4","","","","20000502",",,0","20000531","+,,Z","20000531","+,,Z","3","","20000519",",,0","20000524",",,0","11.7",",0,02,","0",",,Z,31,+","0",",,Z,31,+","30.5",",,0,19,","42.8",",0,24,","918.6","0","  26.7",",,,0,0,2","1.1",",0","  35.6",",,,0,0,2","  18.9",",,,0,0,2","  22.2",",,,0,0,2","  23.8",",,,0,0,2","  30.1",",,,0,0,2","56.2",",,,0","","","","","","","0",",,,Z","27.30",",0","34.41",",,,0","20.18",",,,0","","","","","230",",X","220",",X","","","","","16.1",",X","22.8",",X","",""
"USW00023034","2000-06","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.5",",X","699.8","0","251.7",",0","9",",0","6",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","14",",0","7","","1","","20000607","+,,0","20000630","+,,Z","20000630","+,,Z","7","","20000618",",,0","20000630",",,0","16.7",",0,07,+","0",",,Z,30,+","0",",,Z,30,+","27.7",",,0,18,","36.1",",0,30,","918.6","0","  26.7",",,,0,0,2","0.0",",0","  32.8",",,,0,0,2","  22.2",",,,0,0,2","  25.6",",,,0,0,2","  23.9",",,,0,0,2","  28.7",",,,0,0,2","87.6",",,,0","","","","","","","0",",,,Z","26.72",",0","31.76",",,,0","21.68",",,,0","","","","","330",",X","10",",X","","","","","13.9",",X","19.2",",X","",""
"USW00023034","2000-07","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.2",",X","1081.1","0","381.3",",0","1",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","20000724",",,0","20000731","+,,Z","20000731","+,,Z","2","","20000725",",,0","20000716",",,0","20.6",",0,24,","0",",,Z,31,+","0",",,Z,31,+","0.5",",,0,25,","41.1",",0,16,","0.0","0","  30.0",",,,0,0,2","0.0",",0","  36.1",",,,0,0,2","  21.7",",,,0,0,2","  28.9",",,,0,0,2","  26.8",",,,0,0,2","  33.7",",,,0,0,2","0.5",",,,0","","","","","","","0",",,,Z","30.63",",0","37.55",",,,0","23.72",",,,0","","","","","150",",X","150",",X","","","","","12.5",",X","14.8",",X","",""
"USW00023034","2000-08","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.8",",X","1439.1","0","358.0",",0","0",",0","0",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","31",",0","","","","","20000817","+,,0","20000831","+,,Z","20000831","+,,Z","","","20000831","+,,0","20000813","+,,0","18.9",",0,17,+","0",",,Z,31,+","0",",,Z,31,+","0.0",",,0,31,+","38.9",",0,13,+","0.0","0","  28.9",",,,0,0,2","0.0",",0","  35.0",",,,0,0,2","  22.8",",,,0,0,2","  30.0",",,,0,0,2","  26.7",",,,0,0,2","  33.1",",,,0,0,2","0.0",",,,0","","","","","","","0",",,,Z","29.88",",0","36.94",",,,0","22.82",",,,0","","","","","120",",X","130",",X","","","","","10.7",",X","14.3",",X","",""
"USW00023034","2000-09","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.5",",X","1673.1","0","234.0",",0","2",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","22",",0","2","","","","20000926",",,0","20000930","+,,Z","20000930","+,,Z","3","","20000923",",,0","20000905",",,0","3.3",",0,26,","0",",,Z,30,+","0",",,Z,30,+","11.7",",,0,23,","41.1",",0,05,","10.3","0","  28.9",",,,0,0,2","10.3",",0","  35.0",",,,0,0,2","  14.4",",,,0,0,2","  21.7",",,,0,0,2","  23.4",",,,0,0,2","  30.2",",,,0,0,2","14.7",",,,0","","","","","","","0",",,,Z","25.79",",0","33.79",",,,0","17.78",",,,0","","","","","20",",X","20",",X","","","","","13.9",",X","17.0",",X","",""
"USW00023034","2000-10","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.3",",X","1752.0","0","78.9",",0","9",",0","6",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","23",",0","5",",0","14","","1","","20001010",",,0","20001031","+,,Z","20001031","+,,Z","5","","20001028",",,0","20001002",",,0","3.3",",0,10,","0",",,Z,31,+","0",",,Z,31,+","27.7",",,0,28,","37.2",",0,02,","63.1","0","  21.7",",,,0,0,2","52.8",",0","  28.3",",,,0,0,2","  12.8",",,,0,0,2","  15.0",",,,0,0,2","  17.8",",,,0,0,2","  21.2",",,,0,0,2","91.7",",,,0","","","","","","","0",",,,Z","19.17",",0","23.75",",,,0","14.60",",,,0","","","","","100",",X","10",",X","","","","","13.9",",X","17.0",",X","",""
"USW00023034","2000-11","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.6",",X","1752.0","0","0.0",",0","11",",0","4",",0","1",",0","0",",0","1",",0","0",",0","8",",0","0",",0","2",",0","0",",0","14","","4","","20001114",",,0","20001130","+,,0","20001108",",,0","5","","20001103",",,0","20001128","+,,0","-2.8",",0,14,","0",",,0,30,+","76",",,0,08,","29.5",",,0,03,","22.8",",0,28,+","328.6","0","","","265.5",",0","","","","","","","","","","","78.4",",,,0","","","","","","","76",",,,0","9.48",",0","14.87",",,,0","4.09",",,,0","","","","","280",",X","280",",X","","","","","13.9",",X","16.1",",X","",""
"USW00023034","2000-12","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.5",",X","1752.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",Z","0","2,Z","0",",0","17",",0","1",",0","2",",0","0",",0","11","","2","","20001212",",,0","20001226","+,,Z","20001212","+,2,Z","1","","20001226",",,0","20001210",",,0","-5.6",",0,12,","0",",T,Z,26,+","0","2,T,Z,12,+","6.4",",,0,26,","24.4",",0,10,","714.7","0","  10.0",",,,0,0,2","386.1",",0","  14.4",",,,0,0,2","   2.8",",,,0,0,2","   4.4",",,,0,0,2","   5.9",",,,0,0,2","  10.1",",,,0,0,2","15.3",",,,0","","","","","","","0","2,T,,Z","5.88",",0","11.74",",,,0","0.02",",,,0","","","","","20",",X","20",",X","","","","","14.3",",X","17.0",",X","",""
"USW00023034","2001-01","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.1",",X","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",Z","0","2,Z","0",",0","18",",0","1",",0","1",",0","0",",0","13","","2","","20010120",",,0","20010131","+,,Z","20010131","+,2,Z","1","","20010128",",,0","20010106",",,0","-5.0",",0,20,","0",",,Z,31,+","0","2,,Z,31,+","17.5",",,0,28,","24.4",",0,06,","1089.4","0","   7.8",",,,0,0,2","374.7",",0","  11.1",",,,0,0,2","   2.8",",,,0,0,2","   3.3",",,,0,0,2","   4.7",",,,0,0,2","   8.7",",,,0,0,2","32.8",",,,0","","","","","","","0","2,,,Z","6.25",",0","12.65",",,,0","-0.16",",,,0","","","","","260",",X","250",",X","","","","","20.1",",X","23.7",",X","",""
"USW00023034","2001-02","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.4",",X","0.0","0","0.0",",0","8",",0","3",",0","1",",0","0",",Z","0",",Z","0",",0","8",",0","0",",0","7",",0","0",",0","10","","2","","20010210",",,0","20010228","+,,Z","20010228","+,,Z","6","","20010223",",,0","20010220",",,0","-4.4",",0,10,","0",",,Z,28,+","0",",,Z,28,+","30.7",",,0,23,","24.4",",0,20,","1314.9","0","  12.8",",,,0,0,2","225.5",",0","  17.8",",,,0,0,2","   4.4",",,,0,0,2","   9.4",",,,0,0,2","   8.4",",,,0,0,2","  13.1",",,,0,0,2","55.1",",,,0","","","","","","","0",",,,Z","10.28",",0","16.67",",,,0","3.89",",,,0","","","","","290",",X","290",",X","","","","","19.7",",X","25.0",",X","",""
"USW00023034","2001-03","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.9",",X","1.7","0","1.7",",0","11",",0","5",",0","0",",0","0",",Z","0",",Z","0",",0","3",",0","0",",0","7",",0","0",",0","9","","1","","20010316",",,0","20010331","+,,Z","20010331","+,,Z","6","","20010308",",,0","20010322",",,0","-1.1",",0,16,","0",",,Z,31,+","0",",,Z,31,+","9.4",",,0,08,","28.3",",0,22,","1534.7","0","  13.9",",,,0,0,2","219.8",",0","  21.7",",,,0,0,2","   6.7",",,,0,0,2","  10.0",",,,0,0,2","  10.1",",,,0,0,2","  15.2",",,,0,0,2","32.1",",,,0","","","","","","","0",",,,Z","11.30",",0","17.18",",,,0","5.41",",,,0","","","","","170",",X","170",",X","","","","","20.6",",X","25.9",",X","",""
"USW00023034","2001-04","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.9",",X","68.9","0","67.2",",0","3",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","29",",0","0",",0","7","","","","20010425","+,,0","20010430","+,,Z","20010430","+,,Z","4","","20010410",",,0","20010404","+,,0","3.3",",0,25,+","0",",,Z,30,+","0",",,Z,30,+","20.3",",,0,10,","30.0",",0,04,+","1565.0","0","  20.6",",,,0,0,2","30.3",",0","  27.2",",,,0,0,2","  12.8",",,,0,0,2","  18.9",",,,0,0,2","  17.8",",,,0,0,2","  24.0",",,,0,0,2","20.9",",,,0","","","","","","","0",",,,Z","19.56",",0","26.24",",,,0","12.89",",,,0","0","2,W","","","180",",X","280",",X","","","","","16.5",",X","21.5",",X","",""
"USW00023034","2001-05","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.8",",X","253.5","0","184.6",",0","7",",0","4",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","13",",0","7","","","","20010522",",,0","20010531","+,,Z","20010531","+,,Z","8","","20010504",",,0","20010527","+,,0","6.7",",0,22,","0",",,Z,31,+","0",",,Z,31,+","39.4",",,0,04,","37.8",",0,27,+","1566.7","0","  26.1",",,,0,0,2","1.7",",0","  32.8",",,,0,0,2","  17.8",",,,0,0,2","  21.7",",,,0,0,2","  21.1",",,,0,0,2","  27.5",",,,0,0,2","63.9",",,,0","","","","","","","0",",,,Z","24.24",",0","31.19",",,,0","17.28",",,,0","0","3,W","","","360",",X","10",",X","","","","","18.3",",X","21.9",",X","",""
"USW00023034","2001-06","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.8",",X","563.3","0","309.8",",0","2",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","29",",0","","","","","20010610",",,0","20010630","+,,Z","20010630","+,,Z","4","","20010613",",,0","20010612",",,0","17.8",",0,10,","0",",,Z,30,+","0",",,Z,30,+","5.8",",,0,13,","39.4",",0,12,","1566.7","0","  27.8",",,,0,0,2","0.0",",0","  35.0",",,,0,0,2","  22.8",",,,0,0,2","  26.7",",,,0,0,2","  25.9",",,,0,0,2","  32.6",",,,0,0,2","6.6",",,,0","","","","","","","0",",,,Z","28.66",",0","35.82",",,,0","21.50",",,,0","","","","","260",",X","360",",X","","","","","20.6",",X","24.1",",X","",""
"USW00023034","2001-07","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.2",",X","948.2","0","384.9",",0","1",",0","1",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","30",",0","1","","","","20010703",",,0","20010731","+,,Z","20010731","+,,Z","1","","20010702",",,0","20010715",",,0","17.2",",0,03,","0",",,Z,31,+","0",",,Z,31,+","14.5",",,0,02,","40.6",",0,15,","0.0","0","  30.6",",,,0,0,2","0.0",",0","  37.2",",,,0,0,2","  23.9",",,,0,0,2","  28.9",",,,0,0,2","  27.7",",,,0,0,2","  34.5",",,,0,0,2","14.5",",,,0","","","","","","","0",",,,Z","30.75",",0","37.59",",,,0","23.91",",,,0","","","","","130",",X","110",",X","","","","","13.0",",X","15.6",",X","",""
"USW00023034","2001-08","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.4",",X","1259.8","0","311.6",",0","8",",0","6",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","31",",0","23",",0","7","","","","20010819",",,0","20010831","+,,Z","20010831","+,,Z","7","","20010826",",,0","20010815",",,0","18.9",",0,19,","0",",,Z,31,+","0",",,Z,31,+","23.9",",,0,26,","39.4",",0,15,","0.0","0","  29.4",",,,0,0,2","0.0",",0","  36.7",",,,0,0,2","  23.9",",,,0,0,2","  26.7",",,,0,0,2","  26.6",",,,0,0,2","  32.7",",,,0,0,2","93.1",",,,0","","","","","","","0",",,,Z","28.38",",0","34.62",",,,0","22.15",",,,0","","","","","40",",X","300",",X","","","","","16.1",",X","19.7",",X","",""
"USW00023034","2001-09","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","3.4",",X","1423.2","0","163.4",",0","6",",0","2",",0","0",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","30",",0","8",",0","4","","","","20010925",",,0","20010930","+,,Z","20010930","+,,Z","7","","20010904",",,0","20010908",",,0","6.1",",0,25,","0",",,Z,30,+","0",",,Z,30,+","10.7",",,0,04,","37.2",",0,08,","6.6","0","  25.0",",,,0,0,2","6.6",",0","  32.2",",,,0,0,2","  17.8",",,,0,0,2","  23.9",",,,0,0,2","  22.6",",,,0,0,2","  28.5",",,,0,0,2","22.7",",,,0","","","","","","","0",",,,Z","23.56",",0","30.17",",,,0","16.94",",,,0","","","","","280",",X","290",",X","","","","","15.6",",X","18.3",",X","",""
"USW00023034","2001-10","31.35172","-100.4948","582.4","SAN ANGELO MATHIS FIELD AIRPORT, TX US","","","","","","","","","4.2",",X","1467.1","0","43.9",",0","5",",0","3",",0","1",",0","0",",Z","0",",Z","0",",0","0",",0","0",",0","29",",0","0",",0","2","","1","","20011017","+,,0","20011031","+,,Z","20011031","+,,Z","5","","20011010",",,0","20011023","+,,0","5.0",",0,17,+","0",",,Z,31,+","0",",,Z,31,+","25.9",",,0,10,","31.7",",0,23,+","37.5","0","  21.1",",,,0,0,2","30.9",",0","  25.6",",,,0,0,2","  13.3",",,,0,0,2","  17.8",",,,0,0,2","  16.4",",,,0,0,2","  22.2",",,,0,0,2","37.7",",,,0","","","","","","","0",",,,Z","18.75",",0","26.21",",,,0","11.30",",,,0","0","2,","","","350",",X","340",",X","","","","","19.2",",X","21.5",",X","",""
