"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013782","2002-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","247.8","0","125.9",",0","6",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","0",",0","","","20020519",",,0","","","","","","","20020518",",,0","20020503",",,0","11.7",",0,19,","","","","","13.7",",,0,18,","30.6",",0,03,","703.5","0","8.9",",0","42.0",",,,0","","","22.11",",0","25.02",",,,0","19.20",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","470.8","0","223.0",",0","9",",0","7",",0","2",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","20020608",",,0","","","","","","","20020622",",,0","20020602",",,0","19.4",",0,08,","","","","","65.8",",,0,22,","34.4",",0,02,","703.5","0","0.0",",0","184.1",",,,0","","","25.77",",0","28.22",",,,0","23.31",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","775.6","0","304.8",",0","11",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","20020713",",,0","","","","","","","20020723",",,0","20020730","+,,0","22.2",",0,13,","","","","","18.3",",,0,23,","35.6",",0,30,+","0.0","0","0.0",",0","47.0",",,,0","","","28.16",",0","31.12",",,,0","25.21",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1041.4","0","265.8",",0","11",",0","9",",0","4",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","","","20020808",",,0","","","","","","","20020830",",,0","20020823",",,0","21.7",",0,08,","","","","","82.8",",,0,30,","33.9",",0,23,","0.0","0","0.0",",0","249.9",",,,0","","","26.91",",0","29.37",",,,0","24.44",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1282.5","0","241.1",",0","9",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","20020930","+,,0","","","","","","","20020925",",,0","20020911","+,,0","21.7",",0,30,+","","","","","96.3",",,0,25,","31.7",",0,11,+","0.0","0","0.0",",0","154.9",",,,0","","","26.37",",0","28.70",",,,0","24.04",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1406.1","0","123.6",",0","12",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","27",",0","2",",0","","","20021031",",,0","","","","","","","20021009",",,0","20021006","+,,0","12.2",",0,31,","","","","","34.3",",,0,09,","32.2",",0,06,+","3.8","0","3.8",",0","153.6",",,,0","","","22.20",",0","25.00",",,,0","19.39",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1417.8","0","11.7",",0","9",",0","9",",0","2",",0","","","","","0",",0","0",",0","0",",0","8",",0","0",",0","","","20021129",",,0","","","","","","","20021112",",,0","20021111",",,0","1.7",",0,29,","","","","","35.1",",,0,12,","25.6",",0,11,","121.0","0","117.2",",0","153.4",",,,0","","","14.82",",0","18.68",",,,0","10.95",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2002-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1417.8","0","0.0",",0","10",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","20021226",",,0","","","","","","","20021224",",,0","20021224","+,,0","0.6",",0,26,","","","","","36.3",",,0,24,","18.9",",0,24,+","367.4","0","246.4",",0","120.9",",,,0","","","10.38",",0","14.35",",,,0","6.42",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","5",",0","2",",0","0",",0","","","","","0",",Z","5",",0","0",",Z","0",",Z","0",",Z","","","20030124",",,0","","","","","","","20030122",",,0","20030110",",,Z","-6.1",",0,24,","","","","","11.9",",,0,22,","20.0",",Z,10,","688.3","0","320.9",",Z","21.4",",,,0","","","7.98",",0","12.05",",,,Z","3.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","7",",0","0",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","20030217",",,0","","","","","","","20030227",",,0","20030222","+,,0","2.2",",0,17,","","","","","12.7",",,0,27,","19.4",",0,22,+","905.7","0","217.4",",0","55.6",",,,0","","","10.57",",0","14.12",",,,0","7.02",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","12.2","0","12.2",",0","15",",0","10",",0","1",",0","","","","","0",",0","0",",0","0",",0","11",",0","0",",0","","","20030331",",,0","","","","","","","20030320",",,0","20030321",",,0","5.0",",0,31,","","","","","29.7",",,0,20,","26.1",",0,21,","989.6","0","83.9",",0","120.4",",,,0","","","16.02",",0","19.12",",,,0","12.92",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","46.5","0","34.3",",0","8",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","23",",0","0",",0","","","20030411",",,0","","","","","","","20030408",",,0","20030426","+,,0","7.2",",0,11,","","","","","38.1",",,0,08,","26.1",",0,26,+","1021.8","0","32.2",",0","113.3",",,,0","","","18.40",",0","21.58",",,,0","15.22",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","205.9","0","159.4",",0","12",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","20030520",",,0","","","","","","","20030518",",,0","20030511","+,,0","16.1",",0,20,","","","","","42.7",",,0,18,","31.7",",0,11,+","1021.8","0","0.0",",0","151.6",",,,0","","","23.48",",0","26.66",",,,0","20.29",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","440.8","0","234.9",",0","9",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","20030602",",,0","","","","","","","20030607",",,0","20030609",",,0","20.0",",0,02,","","","","","14.2",",,0,07,","31.7",",0,09,","1021.8","0","0.0",",0","57.1",",,,0","","","26.16",",0","28.87",",,,0","23.45",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","711.3","0","270.5",",0","12",",0","9",",0","4",",0","","","","","0",",0","0",",0","0",",0","31",",0","3",",0","","","20030714",",,0","","","","","","","20030714",",,0","20030709",",,0","21.7",",0,14,","","","","","59.2",",,0,14,","35.0",",0,09,","0.0","0","0.0",",0","227.0",",,,0","","","27.06",",0","29.45",",,,0","24.67",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","987.9","0","276.6",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","31",",0","0",",0","","","20030805",",,0","","","","","","","20030818",",,0","20030827","+,,0","22.8",",0,05,","","","","","32.5",",,0,18,","31.1",",0,27,+","0.0","0","0.0",",0","86.3",",,,0","","","27.25",",0","29.42",",,,0","25.09",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1171.9","0","184.0",",0","8",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","20030930",",,0","","","","","","","20030906",",,0","20030904","+,,0","15.6",",0,30,","","","","","88.9",",,0,06,","30.0",",0,04,+","0.0","0","0.0",",0","100.5",",,,0","","","24.47",",0","27.11",",,,0","21.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1240.2","0","68.3",",0","7",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","29",",0","0",",0","","","20031003",",,0","","","","","","","20031028",",,0","20031022","+,,0","12.2",",0,03,","","","","","30.2",",,0,28,","27.2",",0,22,+","4.4","0","4.4",",0","50.1",",,,0","","","20.39",",0","23.56",",,,0","17.23",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1284.5","0","44.3",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","","","20031130",",,0","","","","","","","20031128",",,0","20031104",",,0","2.8",",0,30,","","","","","6.1",",,0,28,","28.9",",0,04,","65.7","0","61.3",",0","18.3",",,,0","","","17.77",",0","21.86",",,,0","13.67",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2003-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1284.5","0","0.0",",0","4",",0","4",",0","1",",0","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","20031220",",,0","","","","","","","20031204",",,0","20031201",",,0","0.6",",0,20,","","","","","29.7",",,0,04,","20.0",",0,01,","325.5","0","259.8",",0","55.4",",,,0","","","9.95",",0","14.15",",,,0","5.76",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.6","0","0.6",",0","3",",0","2",",0","0",",0","","","","","0",",0","4",",0","0",",0","2",",0","0",",0","","","20040111",",,0","","","","","","","20040126",",,0","20040104",",,0","-1.7",",0,11,","","","","","19.3",",,0,26,","22.8",",0,04,","607.0","0","281.5",",0","27.7",",,,0","","","9.27",",0","13.39",",,,0","5.15",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1.4","0","0.8",",0","12",",0","9",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","20040218","+,,0","","","","","","","20040212",",,0","20040221",",,0","1.7",",0,18,+","","","","","20.6",",,0,12,","25.0",",0,21,","860.9","0","253.9",",0","81.7",",,,0","","","9.61",",0","13.09",",,,0","6.12",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","6.1","0","4.7",",0","3",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","20040323","+,,0","","","","","","","20040316",",,0","20040319",",,0","5.0",",0,23,+","","","","","8.4",",,0,16,","26.1",",0,19,","959.1","0","98.2",",0","11.2",",,,0","","","15.32",",0","18.92",",,,0","11.72",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","46.0","0","39.9",",0","6",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","","","20040401",",,0","","","","","","","20040430",",,0","20040424",",,0","7.2",",0,01,","","","","","28.7",",,0,30,","25.0",",0,24,","998.3","0","39.2",",0","83.9",",,,0","","","18.36",",0","21.67",",,,0","15.04",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","234.8","0","188.8",",0","4",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","4",",0","","","20040504",",,0","","","","","","","20040501",",,0","20040531","+,,0","12.2",",0,04,","","","","","43.7",",,0,01,","33.3",",0,31,+","1001.6","0","3.3",",0","66.3",",,,0","","","24.32",",0","26.80",",,,0","21.83",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","489.7","0","254.9",",0","11",",0","3",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","3",",0","","","20040628","+,,0","","","","","","","20040616",",,0","20040619",",,0","22.2",",0,28,+","","","","","31.8",",,0,16,","33.9",",0,19,","1001.6","0","0.0",",0","54.3",",,,0","","","26.83",",0","29.29",",,,0","24.37",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","781.5","0","291.8",",0","11",",0","8",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","20040718","+,,0","","","","","","","20040710",",,0","20040714",",,0","22.8",",0,18,+","","","","","38.1",",,0,10,","35.6",",0,14,","0.0","0","0.0",",0","136.6",",,,0","","","27.75",",0","30.41",",,,0","25.08",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1019.6","0","238.1",",0","17",",0","11",",0","5",",0","","","","","0",",0","0",",0","0",",0","31",",0","2",",0","","","20040807",",,0","","","","","","","20040829",",,0","20040804",",,0","20.0",",0,07,","","","","","116.6",",,0,29,","32.8",",0,04,","0.0","0","0.0",",0","342.7",",,,0","","","26.01",",0","28.42",",,,0","23.60",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1212.5","0","192.9",",0","11",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","0",",0","","","20040920",",,0","","","","","","","20040906",",,0","20040928",",,0","15.6",",0,20,","","","","","48.8",",,0,06,","31.1",",0,28,","0.0","0","0.0",",0","93.2",",,,0","","","24.76",",0","27.20",",,,0","22.32",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1305.9","0","93.4",",0","8",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","28",",0","0",",0","","","20041016",",,0","","","","","","","20041002",",,0","20041031",",,0","11.7",",0,16,","","","","","31.0",",,0,02,","28.3",",0,31,","4.4","0","4.4",",0","87.9",",,,0","","","21.20",",0","23.82",",,,0","18.59",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-11","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1334.1","0","28.2",",0","4",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","","","20041126",",,0","","","","","","","20041127",",,0","20041103",",,0","6.7",",0,26,","","","","","19.3",",,0,27,","26.7",",0,03,","84.7","0","80.3",",0","26.4",",,,0","","","16.60",",0","20.00",",,,0","13.19",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2004-12","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","","","","","5",",0","2",",0","0",",0","","","","","0","3,0","1","3,0","0","3,0","3","3,0","0","3,0","","","20041220",",3,0","","","","","","","20041226",",,0","20041210","+,3,0","-1.7","3,0,20,","","","","","21.8",",,0,26,","22.2","3,0,10,+","","","","","30.5",",,,0","","","10.99","6,0","15.08","3,,,0","6.89","3,,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-01","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","7",",0","3",",0","0",",0","","","","","0",",0","5",",0","0",",0","2",",0","0",",0","","","20050124",",,0","","","","","","","20050129",",,0","20050108",",,0","-3.3",",0,24,","","","","","11.4",",,0,29,","22.8",",0,08,","","","245.0",",0","27.2",",,,0","","","10.43",",0","13.98",",,,0","6.88",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-02","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","0.0","0","0.0",",0","9",",0","5",",0","0",",0","","","","","0",",0","0",",0","0",",0","1",",0","0",",0","","","20050211",",,0","","","","","","","20050227",",,0","20050222",",,0","1.1",",0,11,","","","","","23.1",",,0,27,","24.4",",0,22,","","","212.8",",0","63.0",",,,0","","","10.73",",0","14.44",",,,0","7.03",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-03","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","2.0","0","2.0",",0","10",",0","5",",0","2",",0","","","","","0",",0","0",",0","0",",0","7",",0","0",",0","","","20050302",",,0","","","","","","","20050322",",,0","20050329",",,0","0.6",",0,02,","","","","","70.6",",,0,22,","27.8",",0,29,","","","158.2",",0","167.2",",,,0","","","13.29",",0","17.53",",,,0","9.05",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-04","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","20.1","0","18.1",",0","7",",0","5",",0","1",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","","","20050416",",,0","","","","","","","20050402",",,0","20050419",",,0","7.2",",0,16,","","","","","25.9",",,0,02,","25.6",",0,19,","","","47.2",",0","52.9",",,,0","","","17.37",",0","21.41",",,,0","13.32",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-05","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","116.3","0","96.2",",0","7",",0","7",",0","3",",0","","","","","0",",0","0",",0","0",",0","27",",0","0",",0","","","20050507",",,0","","","","","","","20050530",",,0","20050523",",,0","13.3",",0,07,","","","","","56.6",",,0,30,","31.1",",0,23,","","","6.4",",0","156.6",",,,0","","","21.23",",0","24.68",",,,0","17.78",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-06","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","337.9","0","221.6",",0","11",",0","7",",0","3",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","20050620",",,0","","","","","","","20050628",",,0","20050615",",,0","19.4",",0,20,","","","","","76.2",",,0,28,","33.9",",0,15,","","","0.0",",0","192.4",",,,0","","","25.72",",0","27.94",",,,0","23.50",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-07","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","655.5","0","317.6",",0","9",",0","6",",0","0",",0","","","","","0",",0","0",",0","0",",0","31",",0","9",",0","","","20050702",",,0","","","","","","","20050731",",,0","20050727",",,0","22.8",",0,02,","","","","","10.2",",,0,31,","35.0",",0,27,","0.0","0","0.0",",0","41.8",",,,0","","","28.58",",0","31.41",",,,0","25.75",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-08","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","953.4","0","297.9",",0","17",",0","12",",0","2",",0","","","","","0",",0","0",",0","0",",0","31",",0","6",",0","","","20050826","+,,0","","","","","","","20050824",",,0","20050817",",,0","23.3",",0,26,+","","","","","46.0",",,0,24,","34.4",",0,17,","0.0","0","0.0",",0","141.9",",,,0","","","27.94",",0","30.67",",,,0","25.22",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-09","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1198.7","0","245.3",",0","5",",0","2",",0","1",",0","","","","","0",",0","0",",0","0",",0","30",",0","2",",0","","","20050911","+,,0","","","","","","","20050928",",,0","20050916","+,,0","20.6",",0,11,+","","","","","74.9",",,0,28,","34.4",",0,16,+","0.0","0","0.0",",0","88.9",",,,0","","","26.51",",0","29.31",",,,0","23.71",",,,0","","","","","","","","","","","","","","","",""
"USW00013782","2005-10","32.775","-79.9239","3.0","DOWNTOWN CHARLESTON, SC US","","","1312.6","0","113.9",",0","8",",0","6",",0","2",",0","","","","","0",",0","0",",0","0",",0","24",",0","0",",0","","","20051025",",,0","","","","","","","20051006",",,0","20051008",",,0","7.2",",0,25,","","","","","45.2",",,0,06,","28.9",",0,08,","34.8","0","34.8",",0","120.5",",,,0","","","20.88",",0","24.23",",,,0","17.54",",,,0","","","","","","","","","","","","","","","",""
