"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USC00425654","1996-11","38.40168","-113.01624","1526.7","MILFORD, UT US","494.2","0","0.0","2,0","5",",0","3",",0","1",",0","2","3,0","0","2,0","0",",0","19",",0","0","2,0","1","2,0","0","2,0","","","","","19961130",",,0","19961129",",3,0","19961130","+,2,0","1","","19961122",",,0","19961112",",2,0","-13.9",",0,30,","178","3,,0,29,","0","2,,0,30,+","32.5",",,0,22,","21.7","2,0,12,","","","729.4","0","381.1","2,0","","","","","46.6",",,,0","","","0","2,,,0","4.81","2,0","12.71","2,,,0","-3.10",",,,0","","","","","","","","","","","",""
"USC00425654","1996-12","38.40168","-113.01624","1526.7","MILFORD, UT US","494.2","0","0.0","2,0","6",",0","2",",0","0",",0","","","0","1,0","2",",0","23",",0","0","2,0","0","2,0","0","2,0","","","","","19961202",",,0","","","19961231","+,1,0","","","19961210",",,0","19961231",",2,0","-19.4",",0,02,","","","0","1,,0,31,+","5.8",",,0,10,","15.0","2,0,31,","","","1234.4","0","505.0","2,0","","","","","15.8",",,,0","","","0","1,,,0","0.71","2,0","7.13","2,,,0","-5.72",",,,0","","","","","","","","","","","",""
"USC00425654","1997-01","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","3,0","7",",0","3",",0","0",",0","3","2,0","","","6",",0","25",",0","8","3,0","0","3,0","0","3,0","2","","","","19970115",",,0","19970113",",2,0","","","1","","19970103",",,0","19970131",",3,0","-25.0",",0,15,","152","2,,0,13,","","","23.9",",,0,03,","15.0","3,0,31,","","","1781.2","0","546.8","3,0","","","","","39.2",",,,0","","","","","-1.13","3,0","4.41","3,,,0","-6.68",",,,0","","","","","","","","","","","",""
"USC00425654","1997-02","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","8",",0","4",",0","0",",0","","","","","0","1,0","26","1,0","0","5,0","0","5,0","0","5,0","2","","","","19970208",",1,0","","","","","","","19970202",",,0","19970219","+,5,0","-11.7","1,0,08,","","","","","10.2",",,0,02,","15.6","5,0,19,+","","","","","","","","","","","32.4",",,,0","","","","","1.14","6,0","7.97","5,,,0","-5.70","1,,,0","","","","","","","","","","","",""
"USC00425654","1997-03","38.40168","-113.01624","1526.7","MILFORD, UT US","","","0.0","3,0","0",",0","0",",0","0",",0","0","3,0","0",",0","1",",0","25",",0","0","3,0","12","3,0","0","3,0","1","","","","19970301",",,0","19970331","+,3,0","19970331","+,,0","","","19970329","+,,0","19970320",",3,0","-17.8",",0,01,","0","3,,0,31,+","0",",,0,31,+","0.0",",T,0,29,+","26.7","3,0,20,","","","","","299.4","3,0","","","","","0.0",",T,,0","","","0",",,,0","7.87","3,0","19.23","3,,,0","-3.49",",,,0","","","","","","","","","","","",""
"USC00425654","1997-04","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","10",",0","7",",0","0",",0","4","4,0","0","3,0","0",",0","17",",0","","","","","","","","","","","19970405",",,0","19970412",",4,0","19970430","+,3,0","1","","19970409",",,0","","","-10.6",",0,05,","76","4,,0,12,","0","3,,0,30,+","10.2",",,0,09,","","","","","","","","","","","","","38.5",",,,0","","","0","3,,,0","","","","","-0.33",",,,0","","","","","","","","","","","",""
"USC00425654","1997-05","38.40168","-113.01624","1526.7","MILFORD, UT US","","","9.8","2,0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0","2,0","26","2,0","2","2,0","","","","","19970502",",,0","19970531","+,,0","19970531","+,,0","3","","19970524",",,0","19970531",",2,0","-5.6",",0,02,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,24,","33.3","2,0,31,","","","","","73.4","2,0","","","","","10.1",",,,0","","","0",",,,0","16.10","2,0","27.40","2,,,0","4.80",",,,0","","","","","","","","","","","",""
"USC00425654","1997-06","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","19970630","+,,0","19970630","+,,0","1","","19970615","+,,0","","","","","0",",,0,30,+","0",",,0,30,+","5.3",",,0,15,+","","","","","","","","","","","","","13.7",",,,0","","","0",",,,0","","","","","","","","","","","","","","","","","",""
"USC00425654","1997-07","38.40168","-113.01624","1526.7","MILFORD, UT US","","","105.8","2,0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","17","2,0","","","","","19970702",",,0","19970731","+,,0","19970731","+,,0","2","","19970728",",,0","19970716","+,2,0","1.1",",0,02,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,28,","36.7","2,0,16,+","","","4.1","0","4.1","2,0","","","","","6.4",",,,0","","","0",",,,0","21.93","2,0","32.42","2,,,0","11.45",",,,0","","","","","","","","","","","",""
"USC00425654","1997-08","38.40168","-113.01624","1526.7","MILFORD, UT US","","","139.1","2,0","6",",0","3",",0","0",",0","0","1,0","0",",0","0",",0","0",",0","0","2,0","29","2,0","18","2,0","","","","","19970815","+,,0","19970831","+,1,0","19970831","+,,0","6","","19970810",",,0","19970822","+,2,0","10.0",",0,15,+","0","1,,0,31,+","0",",,0,31,+","20.8",",,0,10,","35.0","2,0,22,+","","","4.1","0","0.0","2,0","","","","","42.7",",,,0","","","0",",,,0","23.16","2,0","32.35","2,,,0","13.98",",,,0","","","","","","","","","","","",""
"USC00425654","1997-09","38.40168","-113.01624","1526.7","MILFORD, UT US","","","36.9","3,0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","3,0","26","3,0","0","3,0","","","","","19970929",",,0","19970930","+,,0","19970930","+,,0","5","","19970903",",,0","19970908",",3,0","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","16.8",",,0,03,","31.7","3,0,08,","","","40.8","0","36.7","3,0","","","","","66.2",",,,0","","","0",",,,0","18.49","3,0","27.03","3,,,0","9.94",",,,0","","","","","","","","","","","",""
"USC00425654","1997-10","38.40168","-113.01624","1526.7","MILFORD, UT US","","","0.0","4,0","6",",0","3",",0","0",",0","0","2,0","0",",0","0",",0","18",",0","0","4,0","18","4,0","0","4,0","1","","","","19971026",",,0","19971031","+,2,0","19971024",",,0","1","","19971011",",,0","19971005","+,4,0","-10.0",",0,26,","0","2,,0,31,+","13",",,0,24,","7.6",",,0,11,","28.9","4,0,05,+","","","238.8","0","198.0","4,0","","","","","22.6",",,,0","","","13",",,,0","11.16","4,0","22.09","4,,,0","0.23",",,,0","","","","","","","","","","","",""
"USC00425654","1997-11","38.40168","-113.01624","1526.7","MILFORD, UT US","","","0.0","1,0","5",",0","1",",0","0",",0","0","2,0","0",",0","0",",0","25",",0","0","1,0","5","1,0","0","1,0","1","","","","19971122",",,0","19971130","+,2,0","19971116",",,0","","","19971127",",,0","19971108","+,1,0","-12.2",",0,22,","0","2,,0,30,+","13",",,0,16,","8.9",",,0,27,","23.3","1,0,08,+","","","614.1","0","375.3","1,0","","","","","13.3",",,,0","","","13",",,,0","5.47","1,0","14.60","1,,,0","-3.67",",,,0","","","","","","","","","","","",""
"USC00425654","1997-12","38.40168","-113.01624","1526.7","MILFORD, UT US","","","0.0","1,0","7",",0","2",",0","0",",0","","","0","4,0","3","1,0","29","1,0","4",",0","0",",0","0",",0","2","","","","19971226",",1,0","","","19971231","+,4,0","","","19971224",",,0","19971216","+,,0","-26.7","1,0,26,","","","0","4,,0,31,+","5.6",",,0,24,","12.8",",0,16,+","","","1220.3","0","606.2",",0","","","","","14.7",",,,0","","","0","4,,,0","-1.90","1,0","5.52",",,,0","-9.32","1,,,0","","","","","","","","","","","",""
"USC00425654","1998-01","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","4,0","7",",0","2",",0","0",",0","","","0","1,0","1","1,0","25","1,0","0","4,0","0","4,0","0","4,0","","","","","19980106",",1,0","","","19980131","+,1,0","","","19980105",",,0","19980128",",4,0","-20.6","1,0,06,","","","0","1,,0,31,+","8.1",",,0,05,","17.8","4,0,28,","","","1651.1","0","430.8","4,0","","","","","16.5",",,,0","","","0","1,,,0","2.51","4,0","9.76","4,,,0","-4.73","1,,,0","","","","","","","","","","","",""
"USC00425654","1998-02","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","3,0","11","1,0","6","1,0","0","1,0","","","0","5,0","0","1,0","21","1,0","0","3,0","0","3,0","0","3,0","","","","","19980228",",1,0","","","19980228","+,5,0","","","19980215",",1,0","19980203",",3,0","-12.8","1,0,28,","","","0","5,,0,28,+","14.0","1,,0,15,","14.4","3,0,03,","","","2049.5","0","398.4","3,0","","","","","46.2","1,,,0","","","0","5,,,0","2.46","3,0","8.06","3,,,0","-3.15","1,,,0","","","","","","","","","","","",""
"USC00425654","1998-03","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","5,0","8",",0","3",",0","0",",0","","","0","4,0","0","2,0","23","2,0","0","5,0","4","5,0","0","5,0","","","","","19980318","+,2,0","","","19980331","+,4,0","","","19980328",",,0","19980323",",5,0","-12.8","2,0,18,+","","","0","4,,0,31,+","20.1",",,0,28,","24.4","5,0,23,","","","2401.3","0","351.8","5,0","","","","","31.3",",,,0","","","0","4,,,0","5.11","5,0","14.55","5,,,0","-4.32","2,,,0","","","","","","","","","","","",""
"USC00425654","1998-04","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","1,0","9",",0","2",",0","0",",0","1","3,0","0","3,0","0",",0","22",",0","0","1,0","10","1,0","0","1,0","","","","","19980417",",,0","19980402",",3,0","19980430","+,3,0","","","19980412","+,,0","19980430","+,1,0","-6.7",",0,17,","76","3,,0,02,","0","3,,0,30,+","5.1",",,0,12,+","26.7","1,0,30,+","","","2697.0","0","295.7","1,0","","","","","16.5",",,,0","","","0","3,,,0","8.21","1,0","17.19","1,,,0","-0.78",",,,0","","","","","","","","","","","",""
"USC00425654","1998-05","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","","","","","","","","","","","19980514",",,0","19980531","+,,0","19980531","+,,0","1","","19980505",",,0","","","-1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,05,","","","","","","","","","","","","","20.6",",,,0","","","0",",,,0","","","","","3.53",",,,0","","","","","","","","","","","",""
"USC00425654","1998-06","38.40168","-113.01624","1526.7","MILFORD, UT US","","","19.5","4,0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","23","4,0","3","4,0","","","","","19980617",",,0","19980630","+,,0","19980630","+,,0","4","","19980617",",,0","19980630",",4,0","1.7",",0,17,","0",",,0,30,+","0",",,0,30,+","13.7",",,0,17,","35.6","4,0,30,","","","","","60.4","4,0","","","","","40.9",",,,0","","","0",",,,0","16.81","4,0","27.10","4,,,0","6.51",",,,0","","","","","","","","","","","",""
"USC00425654","1998-07","38.40168","-113.01624","1526.7","MILFORD, UT US","","","162.5","2,0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","24","2,0","","","","","19980715","+,,0","19980731","+,,0","19980731","+,,0","6","","19980705",",,0","19980718",",2,0","9.4",",0,15,+","0",",,0,31,+","0",",,0,31,+","8.4",",,0,05,","41.7","2,0,18,","","","0.0","0","0.0","2,0","","","","","35.8",",,,0","","","0",",,,0","23.97","2,0","34.47","2,,,0","13.48",",,,0","","","","","","","","","","","",""
"USC00425654","1998-08","38.40168","-113.01624","1526.7","MILFORD, UT US","","","137.0","2,0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","21","2,0","","","","","19980801",",,0","19980831","+,,0","19980831","+,,0","6","","19980824",",,0","19980814","+,2,0","7.2",",0,01,","0",",,0,31,+","0",",,0,31,+","4.1",",,0,24,","36.7","2,0,14,+","","","0.0","0","0.0","2,0","","","","","5.9",",,,0","","","0",",,,0","23.19","2,0","33.31","2,,,0","13.07",",,,0","","","","","","","","","","","",""
"USC00425654","1998-09","38.40168","-113.01624","1526.7","MILFORD, UT US","","","23.8","4,0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","26","4,0","1","4,0","","","","","19980928",",,0","19980930","+,,0","19980930","+,,0","7","","19980906",",,0","19980903",",4,0","1.7",",0,28,","0",",,0,30,+","0",",,0,30,+","19.1",",,0,06,","33.9","4,0,03,","","","30.7","0","30.7","4,0","","","","","46.2",",,,0","","","0",",,,0","18.03","4,0","27.68","4,,,0","8.38",",,,0","","","","","","","","","","","",""
"USC00425654","1998-10","38.40168","-113.01624","1526.7","MILFORD, UT US","","","0.0","5,0","10",",0","3",",0","0",",0","","","0",",0","0",",0","15",",0","0","5,0","11","5,0","0","5,0","2","","","","19981018","+,,0","","","19981031","+,,0","1","","19981025",",,0","19981013",",5,0","-5.6",",0,18,+","","","0",",,0,31,+","20.3",",,0,25,","26.7","5,0,13,","","","252.2","0","221.5","5,0","","","","","38.8",",,,0","","","0",",,,0","9.69","5,0","19.01","5,,,0","0.38",",,,0","","","","","","","","","","","",""
"USC00425654","1998-11","38.40168","-113.01624","1526.7","MILFORD, UT US","","","0.0","3,0","3","3,0","2","3,0","0","3,0","3","3,0","0","1,0","0","3,0","22","3,0","0","2,0","0","2,0","0","2,0","1","","","","19981110",",3,0","19981108",",3,0","19981130","+,1,0","","","19981111","+,3,0","19981126",",2,0","-10.6","3,0,10,","102","3,,0,08,","0","1,,0,30,+","3.8","3,,0,11,+","20.6","2,0,26,","","","608.7","0","356.5","2,0","","","","","19.6",",a,,0","","","0","1,,,0","5.05","3,0","13.47","2,,,0","-3.36","3,,,0","","","","","","","","","","","",""
"USC00425654","1998-12","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","4",",0","2",",0","0",",0","","","0","4,0","5","2,0","28","2,0","","","","","","","","","","","19981222",",2,0","","","19981231","+,4,0","","","19981220",",,0","","","-34.4","2,0,22,","","","0","4,,0,31,+","16.5",",,0,20,","","","","","","","","","","","","","22.1",",,,0","","","0","4,,,0","","","","","-11.95","2,,,0","","","","","","","","","","","",""
"USC00425654","1999-01","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","4,0","3",",0","0",",0","0",",0","1","2,0","0",",0","0",",0","26",",0","0","4,0","0","4,0","0","4,0","","","","","19990104",",,0","19990101",",2,0","19990131","+,,0","","","19990101",",,0","19990110",",4,0","-14.4",",0,04,","25","2,,0,01,","0",",,0,31,+","1.8",",,0,01,","13.3","4,0,10,","","","","","441.9","4,0","","","","","3.9",",,,0","","","0",",,,0","2.16","4,0","9.69","4,,,0","-5.37",",,,0","","","","","","","","","","","",""
"USC00425654","1999-02","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","2,0","2",",0","1",",0","0",",0","","","0","1,0","3",",0","23",",0","1","2,0","1","2,0","0","2,0","1","","","","19990211",",,0","","","19990228","+,1,0","","","19990210",",,0","19990228",",2,0","-20.0",",0,11,","","","0","1,,0,28,+","17.8",",,0,10,","21.7","2,0,28,","","","","","394.9","2,0","","","","","19.3",",,,0","","","0","1,,,0","3.11","2,0","12.16","2,,,0","-5.93",",,,0","","","","","","","","","","","",""
"USC00425654","1999-03","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","4,0","4",",0","0",",0","0",",0","1","2,0","0","1,0","0",",0","27",",0","0","4,0","6","4,0","0","4,0","","","","","19990313",",,0","19990312",",2,0","19990331","+,1,0","","","19990308",",,0","19990318",",4,0","-8.9",",0,13,","25","2,,0,12,","0","1,,0,31,+","1.0",",,0,08,","23.3","4,0,18,","","","","","300.9","4,0","","","","","2.8",",,,0","","","0","1,,,0","7.41","4,0","17.88","4,,,0","-3.07",",,,0","","","","","","","","","","","",""
"USC00425654","1999-04","38.40168","-113.01624","1526.7","MILFORD, UT US","0.0","0","0.0","4,0","14",",0","7",",0","0",",0","","","0","3,0","0",",0","18",",0","0","4,0","5","4,0","0","4,0","","","","","19990410","+,,0","","","19990430","+,3,0","","","19990423",",,0","19990419","+,4,0","-10.0",",0,10,+","","","0","3,,0,30,+","7.6",",,0,23,","27.2","4,0,19,+","","","","","312.8","4,0","","","","","43.2",",,,0","","","0","3,,,0","6.73","4,0","15.12","4,,,0","-1.66",",,,0","","","","","","","","","","","",""
"USC00425654","1999-05","38.40168","-113.01624","1526.7","MILFORD, UT US","2.5","0","2.5","5,0","3","1,0","0","1,0","0","1,0","0",",0","0",",0","0",",0","8",",0","0","5,0","18","5,0","0","5,0","","","","","19990505",",,0","19990531","+,,0","19990531","+,,0","","","19990503",",1,0","19990529",",5,0","-4.4",",0,05,","0",",,0,31,+","0",",,0,31,+","1.8","1,,0,03,","30.0","5,0,29,","","","","","130.4","5,0","","","","","3.6","1,,,0","","","0",",,,0","13.60","5,0","24.07","5,,,0","3.12",",,,0","","","","","","","","","","","",""
"USC00425654","1999-06","38.40168","-113.01624","1526.7","MILFORD, UT US","58.3","0","55.8","5,0","3","2,0","2","2,0","0","2,0","0",",0","0",",0","0","2,0","0","2,0","0","5,0","23","5,0","13","5,0","","","","","19990604",",2,0","19990630","+,,0","19990630","+,,0","1","","19990602",",2,0","19990630",",5,0","2.8","2,0,04,","0",",,0,30,+","0",",,0,30,+","5.1","2,,0,02,","36.7","5,0,30,","","","","","33.4","5,0","","","","","12.2","2,,,0","","","0",",,,0","19.24","5,0","30.02","5,,,0","8.47","2,,,0","","","","","","","","","","","",""
"USC00425654","1999-07","38.40168","-113.01624","1526.7","MILFORD, UT US","180.0","0","121.7","5,0","5","2,0","2","2,0","0","2,0","0",",0","0",",0","0","2,0","0","2,0","0","5,0","26","5,0","16","5,0","","","","","19990731",",2,0","19990731","+,,0","19990731","+,,0","5","","19990715",",2,0","19990706",",5,0","9.4","2,0,31,","0",",,0,31,+","0",",,0,31,+","8.1","2,,0,15,","38.3","5,0,06,","","","0.0","0","0.0","5,0","","","","","18.1","2,,,0","","","0",",,,0","23.28","5,0","32.69","5,,,0","13.87","2,,,0","","","","","","","","","","","",""
"USC00425654","1999-08","38.40168","-113.01624","1526.7","MILFORD, UT US","298.1","0","118.1","2,0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","29","2,0","20","2,0","","","","","19990813","+,,0","19990831","+,,0","19990831","+,,0","6","","19990820",",,0","19990826",",2,0","8.9",",0,13,+","0",",,0,31,+","0",",,0,31,+","5.6",",,0,20,","35.0","2,0,26,","","","0.0","0","0.0","2,0","","","","","20.3",",,,0","","","0",",,,0","22.45","2,0","32.28","2,,,0","12.62",",,,0","","","","","","","","","","","",""
"USC00425654","1999-09","38.40168","-113.01624","1526.7","MILFORD, UT US","313.2","0","15.1","3,0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0","3,0","26","3,0","0","3,0","","","","","19990929",",,0","19990930","+,,0","19990930","+,,0","1","","19990919",",,0","19990925",",3,0","-3.3",",0,29,","0",",,0,30,+","0",",,0,30,+","4.1",",,0,19,","31.7","3,0,25,","","","37.7","0","37.7","3,0","","","","","12.1",",,,0","","","0",",,,0","17.44","3,0","28.07","3,,,0","6.80",",,,0","","","","","","","","","","","",""
"USC00425654","1999-10","38.40168","-113.01624","1526.7","MILFORD, UT US","313.2","0","0.0","4,0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0","4,0","24","4,0","0","4,0","","","","","19991030",",,0","19991031","+,,0","19991031","+,,0","","","19991007",",,0","19991013",",4,0","-8.3",",0,30,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,07,","30.6","4,0,13,","","","195.6","0","157.9","4,0","","","","","4.6",",,,0","","","0",",,,0","12.58","4,0","25.49","4,,,0","-0.33",",,,0","","","","","","","","","","","",""
"USC00425654","1999-11","38.40168","-113.01624","1526.7","MILFORD, UT US","313.2","0","0.0","3,0","3",",0","2",",0","0",",0","2","2,0","0","1,0","0",",0","24",",0","0","3,0","12","3,0","0","3,0","1","","","","19991124",",,0","19991122","+,2,0","19991130","+,1,0","","","19991121",",,0","19991106","+,3,0","-14.4",",0,24,","25","2,,0,22,+","0","1,,0,30,+","2.8",",,0,21,","25.0","3,0,06,+","","","506.2","0","310.6","3,0","","","","","6.8",",,,0","","","0","1,,,0","7.15","3,0","18.66","3,,,0","-4.35",",,,0","","","","","","","","","","","",""
"USC00425654","1999-12","38.40168","-113.01624","1526.7","MILFORD, UT US","313.2","0","0.0","3,0","7",",0","1",",0","0",",0","","","0","4,0","0",",0","30",",0","0","3,0","0","3,0","0","3,0","","","","","19991205",",,0","","","19991231","+,4,0","","","19991210",",,0","19991218",",3,0","-15.6",",0,05,","","","0","4,,0,31,+","3.0",",,0,10,","16.7","3,0,18,","","","1034.1","0","527.9","3,0","","","","","8.9",",,,0","","","0","4,,,0","-0.34","3,0","9.35","3,,,0","-10.04",",,,0","","","","","","","","","","","",""
"USC00425654","2000-02","38.40168","-113.01624","1526.7","MILFORD, UT US","","","0.0","5,0","10",",0","5",",0","0",",0","","","0","3,0","0",",0","24",",0","0","5,0","0","5,0","0","5,0","1","","","","20000201",",,0","","","20000229","+,3,0","1","","20000217",",,0","20000221",",5,0","-9.4",",0,01,","","","0","3,,0,29,+","19.1",",,0,17,","18.9","5,0,21,","","","","","320.7","5,0","","","","","49.7",",,,0","","","0","3,,,0","5.11","5,0","13.09","5,,,0","-2.87",",,,0","","","","","","","","","","","",""
"USC00425654","2000-03","38.40168","-113.01624","1526.7","MILFORD, UT US","","","","","8",",0","3",",0","0",",0","1","4,0","0","1,0","0",",0","26",",0","","","","","","","","","","","20000320","+,,0","20000320",",4,0","20000331","+,1,0","","","20000301",",,0","","","-9.4",",0,20,+","127","4,,0,20,","0","1,,0,31,+","8.6",",,0,01,","","","","","","","","","","","","","24.2",",,,0","","","0","1,,,0","","","","","-3.13",",,,0","","","","","","","","","","","",""
