"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00487105","1940-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","","","0.0","1,6","3",",6","0",",6","0",",6","","","0",",6","3",",6","29",",6","7","1,6","0","1,6","0","1,6","","","19401214","+,,6","","","19401213","+,,6","","","19401213","+,,6","19401227",",1,6","-21.7",",6,14,+","","","8",",,6,13,+","0.5",",,6,13,+","17.8","1,6,27,","","","","","594.0","1,6","","","","","1.3",",,,6","21",",,,6","-1.42","1,6","3.98","1,,,6","-6.82",",,,6","",""
"USC00487105","1941-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","5",",6","0",",6","0",",6","","","1",",6","0",",6","31",",6","8",",6","0",",6","0",",6","","","19410123",",,6","","","19410122",",,6","","","19410122",",,6","19410120",",,6","-13.3",",6,23,","","","30",",,6,22,","2.0",",,6,22,","8.9",",6,20,","","","","","638.3",",6","","","","","4.8",",,,6","73",",,,6","-2.26",",6","3.30",",,,6","-7.81",",,,6","",""
"USC00487105","1941-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","5",",6","1",",6","0",",6","","","2",",6","0",",6","28",",6","1",",6","0",",6","0",",6","","","19410207",",,6","","","19410212",",,6","","","19410212",",,6","19410211",",,6","-16.7",",6,07,","","","89",",,6,12,","7.4",",,6,12,","10.6",",6,11,","","","","","555.5",",6","","","","","13.0",",,,6","186",",,,6","-1.51",",6","4.84",",,,6","-7.85",",,,6","",""
"USC00487105","1941-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0","1,6","10",",6","3",",6","0",",6","","","1",",6","1","1,6","23","1,6","5",",6","0",",6","0",",6","","","19410312",",1,6","","","19410303",",,6","","","19410309",",,6","19410318",",,6","-18.9","1,6,12,","","","38",",,6,03,","5.8",",,6,09,","18.3",",6,18,","","","","","514.4",",6","","","","","17.6",",,,6","56",",,,6","1.22","1,6","7.70",",,,6","-5.25","1,,,6","",""
"USC00487105","1941-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0","1,6","14",",6","5",",6","1",",6","","","","","0","1,6","20","1,6","0",",6","1",",6","0",",6","","","19410419",",1,6","","","","","","","19410413",",,6","19410430",",,6","-8.9","1,6,19,","","","","","26.9",",,6,13,","21.1",",6,30,","","","","","374.8",",6","","","","","88.1",",,,6","","","5.47","1,6","11.91",",,,6","-0.96","1,,,6","",""
"USC00487105","1941-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","8.6","6","8.6",",6","11",",6","3",",6","0",",6","","","0",",6","0",",6","2",",6","0",",6","26",",6","0",",6","","","19410520","+,,6","","","19410531","+,,6","","","19410504",",,6","19410518",",,6","-0.6",",6,20,+","","","0",",,6,31,+","13.0",",,6,04,","31.7",",6,18,","","","","","116.2",",6","","","","","28.3",",,,6","0",",,,6","14.86",",6","23.50",",,,6","6.23",",,,6","",""
"USC00487105","1941-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","50.2","6","41.6",",6","11",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","22",",6","3",",6","","","19410609",",,6","","","19410630","+,,6","","","19410610",",,6","19410623",",,6","3.9",",6,09,","","","0",",,6,30,+","13.5",",,6,10,","33.3",",6,23,","","","","","68.3",",6","","","","","37.3",",,,6","0",",,,6","17.44",",6","25.44",",,,6","9.44",",,,6","",""
"USC00487105","1941-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","155.1","6","104.9",",6","11",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","15",",6","","","19410705",",,6","","","19410731","+,,6","","","19410712",",,6","19410724","+,,6","3.3",",6,05,","","","0",",,6,31,+","15.5",",,6,12,","35.0",",6,24,+","","","4.4","6","4.4",",6","","","","","40.0",",,,6","0",",,,6","21.57",",6","30.63",",,,6","12.52",",,,6","",""
"USC00487105","1941-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","238.4","6","83.3",",6","13",",6","8",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","9",",6","","","19410831",",,6","","","19410831","+,,6","","","19410811",",,6","19410805",",,6","5.0",",6,31,","","","0",",,6,31,+","21.3",",,6,11,","36.7",",6,05,","","","14.5","6","10.1",",6","","","","","63.1",",,,6","0",",,,6","20.70",",6","28.80",",,,6","12.60",",,,6","",""
"USC00487105","1941-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","241.4","6","3.0",",6","10",",6","4",",6","0",",6","","","0",",6","0",",6","4",",6","0",",6","21",",6","0",",6","","","19410928",",,6","","","19410930","+,,6","","","19410925",",,6","19410912","+,,6","-2.8",",6,28,","","","0",",,6,30,+","7.9",",,6,25,","28.3",",6,12,+","","","152.1","6","137.6",",6","","","","","26.6",",,,6","0",",,,6","13.85",",6","22.67",",,,6","5.03",",,,6","",""
"USC00487105","1941-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","241.4","6","0.0",",6","12",",6","5",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","2",",6","0",",6","","","19411030",",,6","","","19411030",",,6","","","19411002",",,6","19411012",",,6","-11.1",",6,30,","","","8",",,6,30,","20.3",",,6,02,","22.2",",6,12,","","","474.4","6","322.3",",6","","","","","56.6",",,,6","11",",,,6","7.94",",6","14.88",",,,6","1.00",",,,6","",""
"USC00487105","1941-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","241.4","6","0.0","1,6","7",",6","3",",6","0",",6","","","2",",6","0",",6","22",",6","4","1,6","1","1,6","0","1,6","","","19411122",",,6","","","19411118",",,6","","","19411102",",,6","19411114",",1,6","-16.7",",6,22,","","","38",",,6,18,","6.9",",,6,02,","23.3","1,6,14,","","","895.6","6","421.2","1,6","","","","","15.1",",,,6","84",",,,6","3.81","1,6","9.91","1,,,6","-2.29",",,,6","",""
"USC00487105","1941-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","241.4","6","0.0","2,6","6",",6","2",",6","0",",6","","","3",",6","3","1,6","25","1,6","5","1,6","0","1,6","0","1,6","","","19411231",",1,6","","","19411222",",,6","","","19411222",",,6","19411203",",1,6","-24.4","1,6,31,","","","64",",,6,22,","4.8",",,6,22,","16.7","1,6,03,","","","1447.5","6","551.9","1,6","","","","","12.4",",,,6","158",",,,6","-0.85","2,6","4.67","1,,,6","-6.37","1,,,6","",""
"USC00487105","1942-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","7",",6","0",",6","0",",6","","","1",",6","8",",6","30",",6","13",",6","0",",6","0",",6","","","19420105","+,,6","","","19420131",",,6","","","19420131",",,6","19420128",",,6","-30.6",",6,05,+","","","25",",,6,31,","1.5",",,6,31,","8.9",",6,28,","","","2214.2","6","766.7",",6","","","","","4.8",",,,6","78",",,,6","-6.40",",6","-0.63",",,,6","-12.17",",,,6","",""
"USC00487105","1942-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","1",",6","6",",6","28",",6","14",",6","0",",6","0",",6","","","19420218","+,,6","","","19420212",",,6","","","19420212",",,6","19420204",",,6","-25.0",",6,18,+","","","51",",,6,12,","3.3",",,6,12,","8.9",",6,04,","","","2904.4","6","690.2",",6","","","","","5.7",",,,6","85",",,,6","-6.32",",6","-0.49",",,,6","-12.15",",,,6","",""
"USC00487105","1942-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","6",",6","0",",6","0",",6","","","1",",6","0",",6","30",",6","1",",6","0",",6","0",",6","","","19420307",",,6","","","19420306",",,6","","","19420306",",,6","19420331",",,6","-16.1",",6,07,","","","25",",,6,06,","1.8",",,6,06,","13.9",",6,31,","","","3476.4","6","572.0",",6","","","","","5.8",",,,6","73",",,,6","-0.12",",6","6.27",",,,6","-6.51",",,,6","",""
"USC00487105","1942-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","7",",6","5",",6","0",",6","","","1",",6","0",",6","12",",6","0",",6","6",",6","0",",6","","","19420407",",,6","","","19420424",",,6","","","19420418",",,6","19420411",",,6","-3.9",",6,07,","","","64",",,6,24,","8.9",",,6,18,","22.2",",6,11,","","","3769.1","6","292.7",",6","","","","","31.1",",,,6","75",",,,6","8.58",",6","15.86",",,,6","1.29",",,,6","",""
"USC00487105","1942-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","4.7","6","4.7",",6","11",",6","5",",6","0",",6","","","3",",6","0",",6","10",",6","0",",6","8",",6","0",",6","","","19420506",",,6","","","19420505",",,6","","","19420505",",,6","19420526",",,6","-5.6",",6,06,","","","102",",,6,05,","16.8",",,6,05,","28.9",",6,26,","","","4025.7","6","256.6",",6","","","","","48.9",",,,6","229",",,,6","10.21",",6","17.54",",,,6","2.88",",,,6","",""
"USC00487105","1942-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","20.2","6","15.5",",6","6",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","","","19420613",",,6","","","19420630","+,,6","","","19420628",",,6","19420625",",,6","2.2",",6,13,","","","0",",,6,30,+","3.8",",,6,28,","30.0",",6,25,","","","4082.1","6","56.4",",6","","","","","6.6",",,,6","0",",,,6","16.97",",6","25.54",",,,6","8.41",",,,6","",""
"USC00487105","1942-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","146.4","6","126.2",",6","10",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","16",",6","","","19420702",",,6","","","19420731","+,,6","","","19420718",",,6","19420714","+,,6","8.3",",6,02,","","","0",",,6,31,+","9.7",",,6,18,","36.1",",6,14,+","","","1.7","6","1.7",",6","","","","","34.3",",,,6","0",",,,6","22.35",",6","31.72",",,,6","12.98",",,,6","",""
"USC00487105","1942-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","246.8","6","100.4",",6","5",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","12",",6","","","19420823","+,,6","","","19420831","+,,6","","","19420824",",,6","19420808",",,6","7.8",",6,23,+","","","0",",,6,31,+","4.1",",,6,24,","36.7",",6,08,","","","4.5","6","2.8",",6","","","","","11.0",",,,6","0",",,,6","21.48",",6","30.86",",,,6","12.11",",,,6","",""
"USC00487105","1942-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","261.5","6","14.7",",6","7",",6","1",",6","0",",6","","","0",",6","0",",6","3",",6","0",",6","22",",6","0",",6","","","19420926",",,6","","","19420925","+,,6","","","19420911",",,6","19420903",",,6","-6.7",",6,26,","","","0",",T,6,25,+","8.4",",,6,11,","30.0",",6,03,","","","119.2","6","114.7",",6","","","","","16.9",",,,6","0",",T,,6","15.00",",6","23.98",",,,6","6.02",",,,6","",""
"USC00487105","1942-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","261.5","6","0.0",",6","10",",6","2",",6","0",",6","","","0",",6","0",",6","13",",6","0",",6","9",",6","0",",6","","","19421025",",,6","","","19421023",",,6","","","19421013",",,6","19421008",",,6","-7.8",",6,25,","","","15",",,6,23,","24.9",",,6,13,","27.8",",6,08,","","","415.7","6","296.5",",6","","","","","44.4",",,,6","51",",,,6","8.77",",6","16.19",",,,6","1.35",",,,6","",""
"USC00487105","1942-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","261.5","6","0.0","2,6","9",",6","4",",6","0",",6","","","3",",6","0",",6","23",",6","2","2,6","0","2,6","0","2,6","","","19421110",",,6","","","19421120",",,6","","","19421104",",,6","19421103",",2,6","-11.1",",6,10,","","","76",",,6,20,","4.3",",,6,04,","17.2","2,6,03,","","","840.4","6","424.7","2,6","","","","","18.6",",,,6","156",",,,6","2.99","2,6","9.10","2,,,6","-3.12",",,,6","",""
"USC00487105","1942-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","261.5","6","0.0","1,6","5",",6","0",",6","0",",6","","","1",",6","0",",6","30",",6","7","1,6","0","1,6","0","1,6","","","19421205",",,6","","","19421203",",,6","","","19421203",",,6","19421217",",1,6","-16.7",",6,05,","","","36",",,6,03,","2.0",",,6,03,","11.1","1,6,17,","","","1407.5","6","567.1","1,6","","","","","3.7",",,,6","36",",,,6","-0.49","1,6","4.73","1,,,6","-5.72",",,,6","",""
"USC00487105","1943-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","","","","","","","","","1",",6","5",",6","28",",6","9",",6","0",",6","0",",6","","","19430118",",,6","","","19430130",",,6","","","","","19430115",",,6","-32.2",",6,18,","","","61",",,6,30,","","","10.0",",6,15,","","","2083.9","6","676.4",",6","","","","","","","89",",,,6","-3.49",",6","2.83",",,,6","-9.80",",,,6","",""
"USC00487105","1943-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","1",",6","27",",6","3",",6","0",",6","0",",6","","","19430210",",,6","","","19430209",",,6","","","19430209",",,6","19430221",",,6","-18.3",",6,10,","","","23",",,6,09,","1.3",",,6,09,","15.0",",6,21,","","","2600.5","6","516.6",",6","","","","","1.9",",,,6","33",",,,6","-0.12",",6","6.46",",,,6","-6.70",",,,6","",""
"USC00487105","1943-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","6",",6","1",",6","0",",6","","","3",",6","10",",6","23",",6","9",",6","0",",6","0",",6","","","19430302",",,6","","","19430315",",,6","","","19430315",",,6","19430329",",,6","-26.7",",6,02,","","","51",",,6,15,","6.9",",,6,15,","17.8",",6,29,","","","3235.4","6","634.9",",6","","","","","12.3",",,,6","135",",,,6","-2.15",",6","5.07",",,,6","-9.37",",,,6","",""
"USC00487105","1943-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","3",",6","1",",6","1",",6","","","1",",6","0",",6","5",",6","0",",6","11",",6","0",",6","","","19430412",",,6","","","19430411",",,6","","","19430411",",,6","19430430","+,,6","-3.3",",6,12,","","","102",",,6,11,","25.9",",,6,11,","23.9",",6,30,+","","","3459.6","6","224.2",",6","","","","","27.7",",,,6","102",",,,6","10.86",",6","18.76",",,,6","2.96",",,,6","",""
"USC00487105","1943-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","4.7","6","4.7","1,6","7",",6","2",",6","0",",6","","","2",",6","0",",6","10",",6","0","1,6","12","1,6","0","1,6","","","19430509",",,6","","","19430508",",,6","","","19430516",",,6","19430528",",1,6","-5.6",",6,09,","","","64",",,6,08,","9.4",",,6,16,","30.0","1,6,28,","","","3699.8","6","240.2","1,6","","","","","17.8",",,,6","110",",,,6","10.46","1,6","18.52","1,,,6","2.39",",,,6","",""
"USC00487105","1943-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","39.5","6","34.8",",6","7",",6","3",",6","0",",6","","","0",",6","0",",6","1",",6","0",",6","22",",6","1",",6","","","19430604",",,6","","","19430604",",,6","","","19430629",",,6","19430626",",,6","-2.2",",6,04,","","","13",",,6,04,","11.7",",,6,29,","32.8",",6,26,","","","3790.4","6","90.6",",6","","","","","25.2",",,,6","13",",,,6","16.48",",6","24.59",",,,6","8.36",",,,6","",""
"USC00487105","1943-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","168.3","6","128.8",",6","4",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","19",",6","","","19430713",",,6","","","19430731","+,,6","","","19430708",",,6","19430712",",,6","6.1",",6,13,","","","0",",,6,31,+","1.3",",,6,08,","35.6",",6,12,","","","0.3","6","0.3",",6","","","","","3.3",",,,6","0",",,,6","22.48",",6","32.18",",,,6","12.78",",,,6","",""
"USC00487105","1943-08","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","301.8","6","133.5",",6","7",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","15",",6","","","19430831",",,6","","","19430831","+,,6","","","19430808",",,6","19430810",",,6","2.8",",6,31,","","","0",",,6,31,+","2.0",",,6,08,","35.0",",6,10,","","","4.7","6","4.4",",6","","","","","6.5",",,,6","0",",,,6","22.50",",6","31.41",",,,6","13.58",",,,6","",""
"USC00487105","1943-09","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","306.2","6","4.4",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","29",",6","0",",6","","","19430919","+,,6","","","19430930","+,,6","","","19430903",",,6","19430913","+,,6","1.1",",6,19,+","","","0",",,6,30,+","20.1",",,6,03,","30.0",",6,13,+","","","70.4","6","65.7",",6","","","","","24.9",",,,6","0",",,,6","16.29",",6","26.33",",,,6","6.25",",,,6","",""
"USC00487105","1943-10","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","306.2","6","0.0",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","13",",6","0",",6","","","19431015",",,6","","","19431020",",,6","","","19431012",",,6","19431002",",,6","-3.9",",6,15,","","","13",",,6,20,","10.9",",,6,12,","31.1",",6,02,","","","316.9","6","246.5",",6","","","","","16.0",",,,6","13",",,,6","10.38",",6","18.42",",,,6","2.34",",,,6","",""
"USC00487105","1943-11","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","306.2","6","0.0",",6","2",",6","1",",6","0",",6","","","1",",6","0",",6","24",",6","2",",6","0",",6","0",",6","","","19431126",",,6","","","19431125",",,6","","","19431125",",,6","19431111",",,6","-16.1",",6,26,","","","51",",,6,25,","5.1",",,6,25,","16.1",",6,11,","","","786.1","6","469.2",",6","","","","","5.6",",,,6","59",",,,6","2.69",",6","8.67",",,,6","-3.28",",,,6","",""
"USC00487105","1943-12","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","306.2","6","0.0",",6","3",",6","2",",6","0",",6","","","2",",6","2",",6","31",",6","8",",6","0",",6","0",",6","","","19431228",",,6","","","19431202",",,6","","","19431202",",,6","19431204",",,6","-22.2",",6,28,","","","89",",,6,02,","5.3",",,6,02,","7.8",",6,04,","","","1454.7","6","668.6",",6","","","","","10.7",",,,6","178",",,,6","-3.23",",6","1.88",",,,6","-8.35",",,,6","",""
"USC00487105","1944-01","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0","1,6","6",",6","4",",6","0",",6","","","4",",6","4",",6","31",",6","20","1,6","0","1,6","0","1,6","","","19440128",",,6","","","19440125",",,6","","","19440125",",,6","19440123","+,1,6","-24.4",",6,28,","","","79",",,6,25,","4.8",",,6,25,","5.6","1,6,23,+","","","2198.0","6","743.3","1,6","","","","","16.0",",,,6","264",",,,6","-6.31","1,6","-1.00","1,,,6","-11.61",",,,6","",""
"USC00487105","1944-02","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","9",",6","2",",6","0",",6","","","3",",6","5",",6","28",",6","14",",6","0",",6","0",",6","","","19440219",",,6","","","19440225",",,6","","","19440225",",,6","19440207",",,6","-20.0",",6,19,","","","64",",,6,25,","3.8",",,6,25,","7.2",",6,07,","","","2879.3","6","681.3",",6","","","","","11.4",",,,6","183",",,,6","-5.16",",6","-0.13",",,,6","-10.18",",,,6","",""
"USC00487105","1944-03","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","10",",6","2",",6","0",",6","","","2",",6","2",",6","31",",6","10",",6","0",",6","0",",6","","","19440328","+,,6","","","19440315",",,6","","","19440315",",,6","19440331","+,,6","-20.6",",6,28,+","","","132",",,6,15,","7.9",",,6,15,","7.2",",6,31,+","","","3549.2","6","669.9",",6","","","","","19.2",",,,6","322",",,,6","-3.28",",6","1.80",",,,6","-8.36",",,,6","",""
"USC00487105","1944-04","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.0","6","0.0",",6","12",",6","5",",6","0",",6","","","2",",6","0",",6","21",",6","0",",6","0",",6","0",",6","","","19440402",",,6","","","19440401",",,6","","","19440421",",,6","19440427",",,6","-4.4",",6,02,","","","38",",,6,01,","9.9",",,6,21,","17.8",",6,27,","","","3930.9","6","381.7",",6","","","","","35.7",",,,6","68",",,,6","5.61",",6","11.78",",,,6","-0.56",",,,6","",""
"USC00487105","1944-05","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","0.3","6","0.3",",6","12",",6","3",",6","0",",6","","","1",",6","0",",6","4",",6","0",",6","19",",6","0",",6","","","19440504",",,6","","","19440503",",,6","","","19440503",",,6","19440529","+,,6","-3.3",",6,04,","","","66",",,6,03,","6.6",",,6,03,","26.7",",6,29,+","","","4105.3","6","174.4",",6","","","","","28.6",",,,6","81",",,,6","12.71",",6","20.25",",,,6","5.17",",,,6","",""
"USC00487105","1944-06","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","14.0","6","13.7","1,6","10",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","22","1,6","2","1,6","","","19440619","+,,6","","","19440630","+,,6","","","19440604",",,6","19440630",",1,6","3.9",",6,19,+","","","0",",,6,30,+","7.9",",,6,04,","33.3","1,6,30,","","","4185.1","6","79.8","1,6","","","","","26.1",",,,6","0",",,,6","16.11","1,6","24.08","1,,,6","8.14",",,,6","",""
"USC00487105","1944-07","42.47165","-106.85268","1805.3","PATHFINDER DAM, WY US","","","101.0","6","87.0","1,6","9",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","7","1,6","","","19440708",",,6","","","19440731","+,,6","","","19440723",",,6","19440730","+,1,6","8.9",",6,08,","","","0",",,6,31,+","6.4",",,6,23,","33.3","1,6,30,+","","","0.5","6","0.5","1,6","","","","","21.2",",,,6","0",",,,6","21.32","1,6","30.46","1,,,6","12.17",",,,6","",""
