,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,AWND,AWND_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
49,SP000006155,2021-02,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1.8,E,0.0,",E",4.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",6.0,",E",0.0,",E",20210218.0,",,E",20210221.0,",,E",20210202.0,",,E",5.9,",E,18,",9.1,",,E,21,",22.6,",E,02,",503.7,E,101.7,",E",13.2,",,,E",14.7,",E",18.96,",,,E",10.44,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,SP000006155,2021-03,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",2.0,E,0.2,",E",4.0,",E",2.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",8.0,",E",0.0,",E",20210321.0,",,E",20210318.0,",,E",20210324.0,",,E",4.3,",E,21,",25.8,",,E,18,",24.5,",E,24,",612.3,E,108.6,",E",31.4,",,,E",14.84,",E",19.74,",,,E",9.94,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,SP000006155,2021-04,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",10.4,E,8.4,",E",8.0,",E",7.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",16.0,",E",0.0,",E",20210406.0,",,E",20210415.0,",,E",20210420.0,",,E",10.4,",E,06,",11.7,",,E,15,",27.1,",E,20,",644.7,E,32.4,",E",60.8,",,,E",17.53,",E",21.44,",,,E",13.63,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,SP000006155,2021-05,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",80.8,E,70.4,",E",5.0,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",28.0,",E",2.0,",E",20210502.0,",,E",20210523.0,",,E",20210516.0,",,E",10.8,",E,02,",25.3,",,E,23,",35.6,",E,16,",653.3,E,8.6,",E",42.3,",,,E",20.33,",E",25.14,",,,E",15.52,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,SP000006155,2021-06,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",245.8,E,165.0,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",30.0,",E",4.0,",E",20210603.0,",,E",20210605.0,",,E",20210628.0,",,E",16.1,",E,03,",0.9,",,E,05,",36.2,",E,28,",653.3,E,0.0,",E",1.6,",,,E",23.83,",E",28.79,",,,E",18.88,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,SP000006155,2021-07,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",521.8,E,276.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",31.0,",E",12.0,",E",20210702.0,",,E",20210731.0,"+,,E",20210724.0,",,E",19.1,",E,02,",0.0,",,E,31,+",42.6,",E,24,",0.0,E,0.0,",E",0.0,",,,E",27.24,",E",32.39,",,,E",22.08,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,SP000006155,2021-08,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",806.1,E,284.3,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",31.0,",E",10.0,",E",20210802.0,",,E",20210831.0,"+,,E",20210807.0,",,E",18.9,",E,02,",0.0,",,E,31,+",38.6,",E,07,",0.0,E,0.0,",E",0.0,",,,E",27.5,",E",31.98,",,,E",23.03,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,SP000006155,2021-09,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1003.1,E,197.0,",E",4.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",30.0,",E",4.0,",E",20210928.0,",,E",20210913.0,",,E",20210910.0,",,E",16.2,",E,28,",4.8,",,E,13,",36.2,",E,10,",0.0,E,0.0,",E",9.3,",,,E",24.9,",E",29.34,",,,E",20.45,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,SP000006155,2021-10,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1086.9,E,83.8,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",31.0,",E",0.0,",E",20211025.0,",,E",20211003.0,",,E",20211003.0,",,E",13.2,",E,25,",0.7,",,E,03,",29.7,",E,03,",0.0,E,0.0,",E",0.7,",,,E",21.04,",E",25.77,",,,E",16.3,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,SP000006155,2021-11,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1095.4,E,8.5,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",10.0,",E",0.0,",E",20211127.0,",,E",20211121.0,",,E",20211101.0,",,E",5.4,",E,27,",2.2,",,E,21,",29.6,",E,01,",97.2,E,97.2,",E",5.6,",,,E",15.37,",E",20.41,",,,E",10.34,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,SP000006155,2021-12,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1095.4,E,0.0,",E",6.0,",E",3.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",4.0,",E",0.0,",E",20211201.0,",,E",20211224.0,",,E",20211211.0,",,E",5.1,",E,01,",24.1,",,E,24,",23.2,",E,11,",209.0,E,111.8,",E",37.2,",,,E",14.73,",E",18.75,",,,E",10.7,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,SP000006155,2022-01,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",0.0,E,0.0,",E",5.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",2.0,",E",0.0,",E",20220108.0,",,E",20220124.0,",,E",20220131.0,",,E",4.4,",E,08,",2.1,",,E,24,",24.5,",E,31,",368.7,E,159.7,",E",6.3,",,,E",13.18,",E",17.33,",,,E",9.04,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,SP000006155,2022-02,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",0.1,E,0.1,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",7.0,",E",0.0,",E",20220202.0,",,E",20220224.0,",,E",20220203.0,",,E",4.7,",E,02,",2.0,",,E,24,",24.1,",E,03,",465.9,E,97.2,",E",2.0,",,,E",14.87,",E",19.45,",,,E",10.29,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,SP000006155,2022-03,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",0.1,E,0.0,",E",16.0,",E",11.0,",E",5.0,",E",0.0,",E",0.0,",E",0.0,",E",6.0,",E",0.0,",E",20220306.0,",,E",20220315.0,",,E",20220303.0,",,E",6.1,",E,06,",46.8,",,E,15,",23.8,",E,03,",572.8,E,106.9,",E",221.8,",,,E",14.89,",E",18.9,",,,E",10.87,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,SP000006155,2022-04,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",12.8,E,12.7,",E",5.0,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",17.0,",E",1.0,",E",20220403.0,",,E",20220422.0,",,E",20220417.0,",,E",7.4,",E,03,",7.7,",,E,22,",33.1,",E,17,",626.5,E,53.7,",E",21.1,",,,E",16.97,",E",21.86,",,,E",12.08,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,SP000006155,2022-05,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",120.7,E,107.9,",E",3.0,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",30.0,",E",3.0,",E",20220501.0,",,E",20220503.0,",,E",20220523.0,",,E",12.0,",E,01,",5.9,",,E,03,",34.7,",E,23,",629.5,E,3.0,",E",12.0,",,,E",21.72,",E",27.14,",,,E",16.3,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,SP000006155,2022-06,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",353.8,E,233.1,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",30.0,",E",12.0,",E",20220606.0,",,E",20220630.0,"+,,E",20220608.0,",,E",17.1,",E,06,",0.0,",,E,30,+",37.8,",E,08,",629.5,E,0.0,",E",0.0,",,,E",26.1,",E",31.67,",,,E",20.54,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,SP000006155,2022-07,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",616.5,E,262.7,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",31.0,",E",10.0,",E",20220701.0,",,E",20220702.0,",,E",20220726.0,",,E",18.1,",E,01,",0.3,",,E,02,",40.7,",E,26,",0.0,E,0.0,",E",0.3,",,,E",26.81,",E",31.5,",,,E",22.12,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,SP000006155,2022-08,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",903.7,E,287.2,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",31.0,",E",16.0,",E",20220821.0,",,E",20220828.0,",,E",20220813.0,",,E",19.2,",E,21,",1.3,",,E,28,",39.2,",E,13,",0.0,E,0.0,",E",1.7,",,,E",27.6,",E",32.31,",,,E",22.89,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,SP000006155,2022-09,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1127.0,E,223.3,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",30.0,",E",9.0,",E",20220930.0,",,E",20220929.0,",,E",20220907.0,",,E",15.5,",E,30,",1.3,",,E,29,",37.3,",E,07,",0.0,E,0.0,",E",1.6,",,,E",25.78,",E",31.01,",,,E",20.54,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,SP000006155,2022-10,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1233.9,E,106.9,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",31.0,",E",0.0,",E",20221001.0,",,E",20221010.0,",,E",20221016.0,",,E",12.7,",E,01,",1.8,",,E,10,",30.8,",E,16,",0.0,E,0.0,",E",2.2,",,,E",21.78,",E",26.43,",,,E",17.13,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,SP000006155,2022-11,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1256.2,E,22.3,",E",4.0,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",22.0,",E",0.0,",E",20221130.0,",,E",20221118.0,",,E",20221104.0,",,E",5.2,",E,30,",4.9,",,E,18,",26.7,",E,04,",33.3,E,33.3,",E",9.4,",,,E",17.97,",E",22.91,",,,E",13.02,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,SP000006155,2022-12,36.6667,-4.4881,7.0,"MALAGA AEROPUERTO, SP",1257.8,E,1.6,",E",9.0,",E",5.0,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",10.0,",E",0.0,",E",20221231.0,",,E",20221209.0,",,E",20221212.0,",,E",5.2,",E,31,",45.6,",,E,09,",24.0,",E,12,",136.0,E,102.7,",E",137.4,",,,E",15.07,",E",19.63,",,,E",10.51,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,SP000007038,2021-01,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,5.0,",S",4.0,",S",0.0,",S",,,,,0.0,"4,S",7.0,"4,S",0.0,"4,S",,,20210108.0,",,S",20210127.0,",4,S",,,14.7,",,S,08,",26.6,"4,S,27,",,,,,40.6,",,,S",,,18.15,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,SP000007038,2021-02,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",,,,,,,,,,,,,20210228.0,"+,4,S",,,,,0.0,"4,,S,28,+",,,,,,,0.0,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,SP000007038,2021-03,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,5.0,",S",5.0,",S",0.0,",S",,,,,,,,,,,,,20210309.0,",,S",,,,,23.9,",,S,09,",,,,,,,85.1,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,SP000007038,2021-04,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,8.0,",S",6.0,",S",0.0,",S",,,,,0.0,"4,S",11.0,"4,S",0.0,"4,S",,,20210410.0,",,S",20210428.0,",4,S",,,12.7,",,S,10,",31.7,"4,S,28,",,,,,48.0,",,,S",,,21.09,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,SP000007038,2021-05,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,6.0,",S",3.0,",S",1.0,",S",,,,,,,,,,,,,20210524.0,",,S",,,,,57.4,",,S,24,",,,,,,,67.4,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,SP000007038,2021-06,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,5.0,",S",1.0,",S",0.0,",S",,,,,0.0,"2,S",28.0,"2,S",0.0,"2,S",,,20210606.0,",,S",20210622.0,",2,S",,,3.0,",,S,06,",30.3,"2,S,22,",,,,,5.1,",,,S",,,27.35,"2,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,SP000007038,2021-07,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,0.0,",S",0.0,",S",0.0,",S",,,,,,,,,,,,,20210731.0,"+,,S",,,,,0.0,",,S,31,+",,,,,,,0.0,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,SP000007038,2021-08,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,0.0,",S",0.0,",S",0.0,",S",,,,,0.0,",S",31.0,",S",7.0,",S",,,20210831.0,"+,,S",20210815.0,",,S",,,0.0,",,S,31,+",38.1,",S,15,",,,,,0.0,",,,S",,,31.5,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,SP000007038,2021-09,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,6.0,",S",2.0,",S",0.0,",S",,,,,0.0,"5,S",25.0,"5,S",2.0,"5,S",,,20210921.0,",,S",20210909.0,",5,S",,,11.7,",,S,21,",35.0,"5,S,09,",,,,,18.3,",,,S",,,29.91,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,SP000007038,2021-10,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,4.0,"2,S",1.0,"2,S",0.0,"2,S",,,,,0.0,"4,S",27.0,"4,S",0.0,"4,S",,,20211027.0,",2,S",20211021.0,"+,4,S",,,6.1,"2,,S,27,",28.0,"4,S,21,+",,,,,8.4,"2,,,S",,,25.12,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,SP000007038,2021-11,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,9.0,",S",6.0,",S",2.0,",S",,,,,0.0,"5,S",9.0,"5,S",0.0,"5,S",,,20211109.0,",,S",20211101.0,",5,S",,,32.5,",,S,09,",27.7,"5,S,01,",,,,,95.5,",,,S",,,19.9,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,SP000007038,2021-12,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,1.0,",S",0.0,",S",0.0,",S",,,,,,,,,,,,,20211219.0,",,S",,,,,1.8,",,S,19,",,,,,,,1.8,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,SP000007038,2022-01,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,6.0,"1,S",2.0,"1,S",0.0,"1,S",,,,,,,,,,,,,20220125.0,",1,S",,,,,7.1,"1,,S,25,",,,,,,,14.5,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,SP000007038,2022-02,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,2.0,",S",0.0,",S",0.0,",S",,,,,,,,,,,,,20220226.0,"+,,S",,,,,0.3,",,S,26,+",,,,,,,0.6,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,SP000007038,2022-03,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,14.0,"1,S",10.0,"1,S",1.0,"1,S",,,,,,,,,,,,,20220307.0,",1,S",,,,,30.5,"1,,S,07,",,,,,,,142.4,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,SP000007038,2022-04,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,10.0,"4,S",6.0,"4,S",1.0,"4,S",,,,,,,,,,,,,20220405.0,",4,S",,,,,27.9,"4,,S,05,",,,,,,,80.3,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,SP000007038,2022-05,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,2.0,"1,S",0.0,"1,S",0.0,"1,S",,,,,0.0,"3,S",26.0,"3,S",1.0,"3,S",,,20220504.0,",1,S",20220529.0,",3,S",,,1.5,"1,,S,04,",32.6,"3,S,29,",,,,,2.8,"1,,,S",,,25.39,"3,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,SP000007038,2022-06,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,1.0,"1,S",0.0,"1,S",0.0,"1,S",,,,,0.0,"5,S",25.0,"5,S",4.0,"5,S",,,20220622.0,",1,S",20220608.0,",5,S",,,0.5,"1,,S,22,",33.6,"5,S,08,",,,,,0.5,"1,,,S",,,29.8,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,SP000007038,2022-07,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,1.0,"5,S",0.0,"5,S",0.0,"5,S",,,,,,,,,,,,,20220706.0,",5,S",,,,,0.3,"5,,S,06,",,,,,,,0.3,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,SP000007038,2022-08,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,1.0,"1,S",0.0,"1,S",0.0,"1,S",,,,,0.0,"3,S",28.0,"3,S",15.0,"3,S",,,20220831.0,",1,S",20220813.0,",3,S",,,1.5,"1,,S,31,",41.9,"3,S,13,",,,,,1.5,"1,,,S",,,32.76,"3,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,SP000007038,2022-10,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,4.0,"3,S",3.0,"3,S",0.0,"3,S",,,,,,,,,,,,,20221007.0,",3,S",,,,,23.4,"3,,S,07,",,,,,,,50.1,"3,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,SP000007038,2022-11,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,6.0,",S",3.0,",S",0.0,",S",,,,,,,,,,,,,20221112.0,",,S",,,,,15.5,",,S,12,",,,,,,,23.9,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,SP000007038,2022-12,37.9769,0.7106,1.0,"TORREVIEJA, SP",,,,,8.0,",S",3.0,",S",0.0,",S",,,,,,,,,,,,,20221202.0,",,S",,,,,19.8,",,S,02,",,,,,,,43.5,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,SP000008027,2021-01,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",0.0,E,0.0,",E",19.0,",E",15.0,",E",1.0,",E",0.0,",E",3.0,",E",0.0,",E",0.0,",E",0.0,",E",20210109.0,"+,,E",20210101.0,",,E",20210130.0,",,E",0.0,",E,09,+",26.7,",,E,01,",17.4,",E,30,",943.6,E,337.1,",E",211.6,",,,E",7.46,",E",9.83,",,,E",5.08,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,SP000008027,2021-02,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",0.1,E,0.1,",E",13.0,",E",8.0,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",1.0,",E",0.0,",E",20210207.0,",,E",20210221.0,",,E",20210220.0,",,E",5.6,",E,07,",33.5,",,E,21,",22.6,",E,20,",1117.0,E,173.4,",E",134.6,",,,E",12.14,",E",15.29,",,,E",9.0,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,SP000008027,2021-03,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",9.5,E,9.4,",E",10.0,",E",5.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",3.0,",E",0.0,",E",20210320.0,",,E",20210318.0,",,E",20210331.0,",,E",2.3,",E,20,",12.2,",,E,18,",26.6,",E,31,",1352.9,E,235.9,",E",38.6,",,,E",11.03,",E",13.66,",,,E",8.39,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,SP000008027,2021-04,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",15.1,E,5.6,",E",8.0,",E",6.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",5.0,",E",0.0,",E",20210413.0,",,E",20210410.0,",,E",20210401.0,",,E",3.5,",E,13,",23.5,",,E,10,",25.5,",E,01,",1553.2,E,200.3,",E",65.7,",,,E",11.84,",E",15.18,",,,E",8.51,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,SP000008027,2021-05,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",19.1,E,4.0,",E",16.0,",E",10.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",4.0,",E",0.0,",E",20210503.0,",,E",20210513.0,",,E",20210508.0,",,E",6.0,",E,03,",18.3,",,E,13,",30.4,",E,08,",1704.5,E,151.3,",E",88.2,",,,E",13.58,",E",17.44,",,,E",9.72,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,SP000008027,2021-06,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",37.1,E,18.0,",E",11.0,",E",9.0,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",9.0,",E",0.0,",E",20210628.0,",,E",20210622.0,",,E",20210616.0,",,E",10.5,",E,28,",38.7,",,E,22,",31.0,",E,16,",1756.9,E,52.4,",E",202.1,",,,E",17.19,",E",20.16,",,,E",14.21,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,SP000008027,2021-07,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",53.0,E,15.9,",E",14.0,",E",11.0,",E",1.0,",E",0.0,",E",0.0,",E",0.0,",E",12.0,",E",0.0,",E",20210709.0,",,E",20210712.0,",,E",20210705.0,",,E",12.0,",E,09,",31.6,",,E,12,",27.6,",E,05,",26.5,E,26.5,",E",103.1,",,,E",17.99,",E",20.63,",,,E",15.36,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,SP000008027,2021-08,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",72.7,E,19.7,",E",10.0,",E",3.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",15.0,",E",0.0,",E",20210802.0,",,E",20210803.0,",,E",20210805.0,",,E",12.6,",E,02,",15.6,",,E,03,",26.5,",E,05,",41.4,E,14.9,",E",37.1,",,,E",18.49,",E",21.23,",,,E",15.75,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,SP000008027,2021-09,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",116.7,E,44.0,",E",16.0,",E",12.0,",E",2.0,",E",0.0,",E",0.0,",E",0.0,",E",19.0,",E",1.0,",E",20210930.0,",,E",20210915.0,",,E",20210906.0,",,E",11.7,",E,30,",84.2,",,E,15,",32.5,",E,06,",67.3,E,25.9,",E",191.1,",,,E",18.94,",E",22.1,",,,E",15.77,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,SP000008027,2021-10,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",126.8,E,10.1,",E",9.0,",E",6.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",6.0,",E",0.0,",E",20211014.0,",,E",20211031.0,",,E",20211020.0,"+,,E",7.9,",E,14,",24.8,",,E,31,",26.0,",E,20,+",167.3,E,100.0,",E",94.3,",,,E",15.43,",E",18.76,",,,E",12.1,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,SP000008027,2021-11,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",126.8,E,0.0,",E",19.0,",E",13.0,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",0.0,",E",20211129.0,",,E",20211125.0,",,E",20211102.0,",,E",4.0,",E,29,",51.4,",,E,25,",18.0,",E,02,",427.5,E,260.2,",E",270.4,",,,E",9.66,",E",12.04,",,,E",7.27,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,SP000008027,2021-12,43.3075,-2.0392,251.0,"SAN SEBASTIAN IGUELDO, SP",127.1,E,0.3,",E",12.0,",E",11.0,",E",4.0,",E",0.0,",E",0.0,",E",0.0,",E",2.0,",E",0.0,",E",20211216.0,"+,,E",20211209.0,",,E",20211231.0,",,E",3.5,",E,16,+",64.9,",,E,09,",21.7,",E,31,",639.5,E,212.0,",E",239.8,",,,E",11.5,",E",14.45,",,,E",8.56,",,,E",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
