,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
541,TUM00017160,2021-09,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,,,,,,,,,,,0.0,",S",23.0,",S",1.0,",S",,,,,20210901.0,",,S",,,,,34.2,",S,01,",,,,,,,,,24.92,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
542,TUM00017160,2021-10,39.15,34.167,1007.0,"KIRSEHIR, TU",,,0.0,"4,S",,,,,,,0.0,"4,S",0.0,"4,S",0.0,",S",13.0,",S",0.0,",S",20211024.0,",4,S",,,20211010.0,",,S",0.2,"4,S,24,",,,28.5,",S,10,",,,144.2,",S",,,12.73,"4,S",20.23,",,,S",5.23,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
543,TUM00017160,2021-11,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,,,,,,,,,,,0.0,"2,S",4.0,"2,S",0.0,"2,S",,,,,20211108.0,",2,S",,,,,22.4,"2,S,08,",,,,,,,,,16.12,"2,,,S",,,,,,,,,,,,,,,,,,,,,,,,
544,TUM00017160,2021-12,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,,,,,,,,,,,3.0,",S",0.0,",S",0.0,",S",,,,,20211213.0,",,S",,,,,17.6,",S,13,",,,,,,,,,8.65,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
545,TUM00017160,2022-02,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,,,,,,,,,,,0.0,"2,S",0.0,"2,S",0.0,"2,S",,,,,20220224.0,",2,S",,,,,17.0,"2,S,24,",,,,,,,,,7.67,"2,,,S",,,,,,,,,,,,,,,,,,,,,,,,
546,TUM00017160,2022-03,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,,,,,,,,,,,3.0,"1,S",0.0,"1,S",0.0,"1,S",,,,,20220331.0,",1,S",,,,,18.2,"1,S,31,",,,,,,,,,6.68,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,
547,TUM00017160,2022-04,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,,,,,,,,,,,0.0,",S",16.0,",S",0.0,",S",,,,,20220425.0,",,S",,,,,30.0,",S,25,",,,,,,,,,21.59,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
548,TUM00017160,2022-05,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,11.0,"1,S",7.0,"1,S",0.0,"1,S",,,,,0.0,"1,S",17.0,"1,S",2.0,"1,S",,,20220516.0,",1,S",20220530.0,",1,S",,,12.7,"1,,S,16,",32.4,"1,S,30,",,,,,56.1,"1,,,S",,,21.8,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,
549,TUM00017160,2022-06,39.15,34.167,1007.0,"KIRSEHIR, TU",,,78.9,"3,S",11.0,",S",4.0,",S",0.0,",S",0.0,"3,S",0.0,"3,S",0.0,",S",29.0,",S",3.0,",S",20220626.0,",3,S",20220608.0,",,S",20220603.0,",,S",10.2,"3,S,26,",13.5,",,S,08,",34.0,",S,03,",,,5.3,",S",37.2,",,,S",21.04,"3,S",27.51,",,,S",14.57,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
550,TUM00017160,2022-07,39.15,34.167,1007.0,"KIRSEHIR, TU",,,147.7,"4,S",,,,,,,0.0,"1,S",0.0,"1,S",0.0,"3,S",28.0,"3,S",7.0,"3,S",20220705.0,",1,S",,,20220729.0,",3,S",12.5,"1,S,05,",,,36.9,"3,S,29,",0.0,S,0.0,"3,S",,,23.89,"4,S",30.6,"3,,,S",17.18,"1,,,S",,,,,,,,,,,,,,,,,,,,,,
551,TUM00017160,2022-08,39.15,34.167,1007.0,"KIRSEHIR, TU",,,242.9,"5,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",0.0,"3,S",0.0,"3,S",0.0,"2,S",29.0,"2,S",27.0,"2,S",20220831.0,",3,S",20220831.0,"+,4,S",20220801.0,",2,S",16.6,"3,S,31,",0.0,"4,,S,31,+",37.0,"2,S,01,",0.0,S,0.0,"2,S",0.0,"4,,,S",27.69,"5,S",33.94,"2,,,S",21.45,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
552,TUM00017160,2022-10,39.15,34.167,1007.0,"KIRSEHIR, TU",,,,,,,,,,,0.0,"4,S",0.0,"4,S",,,,,,,20221023.0,",4,S",,,,,3.7,"4,S,23,",,,,,,,,,,,,,,,11.27,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
553,TUM00017188,2021-01,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,,,,,1.0,"5,S",0.0,"5,S",0.0,"5,S",,,,,20210112.0,",5,S",,,,,16.5,"5,S,12,",,,,,,,,,8.5,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,
554,TUM00017188,2021-03,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"5,S",22.0,"5,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",20210304.0,",5,S",,,20210322.0,",4,S",-10.2,"5,S,04,",,,18.3,"4,S,22,",,,,,,,3.27,"7,S",10.61,"4,,,S",-4.08,"5,,,S",,,,,,,,,,,,,,,,,,,,,,
555,TUM00017188,2021-04,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"3,S",14.0,"3,S",0.0,"4,S",4.0,"4,S",0.0,"4,S",20210411.0,",3,S",,,20210429.0,",4,S",-8.4,"3,S,11,",,,27.3,"4,S,29,",,,,,,,9.02,"7,S",16.88,"4,,,S",1.16,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
556,TUM00017188,2021-05,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,,,,,0.0,"1,S",28.0,"1,S",1.0,"1,S",,,,,20210526.0,",1,S",,,,,33.6,"1,S,26,",,,,,,,,,25.95,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,
557,TUM00017188,2021-06,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"3,S",21.0,"3,S",2.0,"3,S",20210603.0,",5,S",,,20210630.0,",3,S",1.8,"5,S,03,",,,34.1,"3,S,30,",,,,,,,17.02,"7,S",25.95,"3,,,S",8.08,"5,,,S",,,,,,,,,,,,,,,,,,,,,,
558,TUM00017188,2021-07,38.683,29.4,919.0,"USAK, TU",,,130.4,"3,S",,,,,,,0.0,"1,S",0.0,"1,S",0.0,"2,S",29.0,"2,S",15.0,"2,S",20210705.0,",1,S",,,20210718.0,",2,S",7.8,"1,S,05,",,,37.4,"2,S,18,",1.6,S,1.6,"2,S",,,22.99,"3,S",32.22,"2,,,S",13.75,"1,,,S",,,,,,,,,,,,,,,,,,,,,,
559,TUM00017188,2021-08,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"5,S",0.0,"5,S",0.0,"3,S",28.0,"3,S",21.0,"3,S",20210816.0,",5,S",,,20210803.0,",3,S",8.7,"5,S,16,",,,38.1,"3,S,03,",,,,,,,22.87,"8,S",33.34,"3,,,S",12.39,"5,,,S",,,,,,,,,,,,,,,,,,,,,,
560,TUM00017188,2021-09,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"4,S",2.0,"4,S",0.0,"4,S",23.0,"4,S",0.0,"4,S",20210925.0,",4,S",,,20210901.0,",4,S",-0.4,"4,S,25,",,,30.8,"4,S,01,",,,,,,,16.89,"7,S",26.19,"4,,,S",7.59,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
561,TUM00017188,2021-10,38.683,29.4,919.0,"USAK, TU",,,0.0,"5,S",,,,,,,0.0,"2,S",3.0,"2,S",0.0,"4,S",11.0,"4,S",0.0,"4,S",20211029.0,",2,S",,,20211010.0,",4,S",-2.0,"2,S,29,",,,25.4,"4,S,10,",,,154.5,"4,S",,,12.33,"5,S",20.8,"4,,,S",3.86,"2,,,S",,,,,,,,,,,,,,,,,,,,,,
562,TUM00017188,2021-12,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,,,,,0.0,"1,S",0.0,"1,S",0.0,"1,S",,,,,20211212.0,",1,S",,,,,16.7,"1,S,12,",,,,,,,,,9.0,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,
563,TUM00017188,2022-01,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,,,,,3.0,"5,S",0.0,"5,S",0.0,"5,S",,,,,20220107.0,",5,S",,,,,14.4,"5,S,07,",,,,,,,,,6.01,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,
564,TUM00017188,2022-03,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,,,,,1.0,",S",0.0,",S",0.0,",S",,,,,20220331.0,",,S",,,,,18.5,",S,31,",,,,,,,,,7.1,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
565,TUM00017188,2022-04,38.683,29.4,919.0,"USAK, TU",,,0.0,"5,S",,,,,,,0.0,"4,S",10.0,"4,S",0.0,"2,S",12.0,"2,S",0.0,"2,S",20220413.0,",4,S",,,20220429.0,",2,S",-6.3,"4,S,13,",,,27.3,"2,S,29,",,,194.3,"2,S",,,10.36,"5,S",20.26,"2,,,S",0.47,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
566,TUM00017188,2022-05,38.683,29.4,919.0,"USAK, TU",,,,,9.0,",S",2.0,",S",0.0,",S",0.0,"3,S",3.0,"3,S",0.0,"5,S",19.0,"5,S",0.0,"5,S",20220506.0,",3,S",20220520.0,",,S",20220529.0,",5,S",-2.3,"3,S,06,",6.6,",,S,20,",31.8,"5,S,29,",,,,,17.4,",,,S",14.02,"7,S",23.78,"5,,,S",4.26,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
567,TUM00017188,2022-06,38.683,29.4,919.0,"USAK, TU",,,24.1,"5,S",13.0,",S",7.0,",S",0.0,",S",0.0,"1,S",0.0,"1,S",0.0,"4,S",25.0,"4,S",0.0,"4,S",20220609.0,",1,S",20220617.0,",,S",20220618.0,"+,4,S",6.7,"1,S,09,",16.8,",,S,17,",30.5,"4,S,18,+",,,8.9,"4,S",61.5,",,,S",19.05,"5,S",27.33,"4,,,S",10.77,"1,,,S",,,,,,,,,,,,,,,,,,,,,,
568,TUM00017188,2022-07,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"4,S",0.0,"4,S",0.0,"5,S",26.0,"5,S",7.0,"5,S",20220724.0,",4,S",,,20220729.0,"+,5,S",7.6,"4,S,24,",,,36.6,"5,S,29,+",,,,,,,21.77,"7,S",31.29,"5,,,S",12.26,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
569,TUM00017188,2022-10,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"5,S",5.0,"5,S",0.0,"5,S",17.0,"5,S",0.0,"5,S",20221031.0,",5,S",,,20221001.0,",5,S",-3.2,"5,S,31,",,,30.8,"5,S,01,",,,,,,,13.69,"0,S",22.08,"5,,,S",5.29,"5,,,S",,,,,,,,,,,,,,,,,,,,,,
570,TUM00017188,2022-11,38.683,29.4,919.0,"USAK, TU",,,,,,,,,,,0.0,"4,S",13.0,"4,S",,,,,,,20221116.0,",4,S",,,,,-5.5,"4,S,16,",,,,,,,,,,,,,,,0.1,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
571,TUM00017190,2021-01,38.726,30.601,1008.9,"AFYON, TU",,,,,14.0,"1,S",6.0,"1,S",0.0,"1,S",,,,,,,,,,,,,20210113.0,",1,S",,,,,13.5,"1,,S,13,",,,,,,,57.4,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,TUM00017190,2021-02,38.726,30.601,1008.9,"AFYON, TU",,,,,4.0,"5,S",2.0,"5,S",0.0,"5,S",,,,,,,,,,,,,20210216.0,",5,S",,,,,10.4,"5,,S,16,",,,,,,,18.8,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,TUM00017190,2021-03,38.726,30.601,1008.9,"AFYON, TU",,,,,15.0,",S",7.0,",S",0.0,",S",,,,,,,,,,,,,20210324.0,",,S",,,,,23.1,",,S,24,",,,,,,,66.8,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,TUM00017190,2021-04,38.726,30.601,1008.9,"AFYON, TU",,,,,11.0,"1,S",4.0,"1,S",0.0,"1,S",,,,,,,,,,,,,20210426.0,",1,S",,,,,12.2,"1,,S,26,",,,,,,,33.8,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,TUM00017190,2021-05,38.726,30.601,1008.9,"AFYON, TU",,,,,5.0,"1,S",1.0,"1,S",0.0,"1,S",,,,,0.0,"5,S",21.0,"5,S",0.0,"5,S",,,20210527.0,",1,S",20210526.0,",5,S",,,13.0,"1,,S,27,",31.2,"5,S,26,",,,,,14.4,"1,,,S",,,25.23,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,
576,TUM00017190,2021-06,38.726,30.601,1008.9,"AFYON, TU",,,,,15.0,",S",8.0,",S",0.0,",S",0.0,"4,S",0.0,"4,S",,,,,,,20210603.0,",4,S",20210614.0,",,S",,,6.0,"4,S,03,",23.6,",,S,14,",,,,,,,84.9,",,,S",,,,,11.75,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
577,TUM00017190,2021-07,38.726,30.601,1008.9,"AFYON, TU",,,,,2.0,",S",2.0,",S",0.0,",S",0.0,"3,S",0.0,"3,S",,,,,,,20210705.0,"+,3,S",20210703.0,",,S",,,12.0,"3,S,05,+",17.0,",,S,03,",,,,,,,19.8,",,,S",,,,,16.31,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
578,TUM00017190,2021-08,38.726,30.601,1008.9,"AFYON, TU",,,,,0.0,",S",0.0,",S",0.0,",S",,,,,,,,,,,,,20210831.0,"+,,S",,,,,0.0,",,S,31,+",,,,,,,0.0,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,TUM00017190,2021-09,38.726,30.601,1008.9,"AFYON, TU",,,,,9.0,",S",3.0,",S",0.0,",S",,,,,0.0,"4,S",20.0,"4,S",0.0,"4,S",,,20210915.0,",,S",20210920.0,",4,S",,,17.3,",,S,15,",29.2,"4,S,20,",,,,,34.3,",,,S",,,24.16,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,
580,TUM00017190,2021-10,38.726,30.601,1008.9,"AFYON, TU",,,,,6.0,",S",2.0,",S",0.0,",S",,,,,0.0,"4,S",6.0,"4,S",0.0,"4,S",,,20211017.0,",,S",20211010.0,",4,S",,,3.6,",,S,17,",25.6,"4,S,10,",,,,,9.0,",,,S",,,19.54,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,
581,TUM00017190,2021-11,38.726,30.601,1008.9,"AFYON, TU",,,,,8.0,",S",4.0,",S",0.0,",S",,,,,,,,,,,,,20211130.0,",,S",,,,,23.1,",,S,30,",,,,,,,51.5,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,TUM00017190,2021-12,38.726,30.601,1008.9,"AFYON, TU",,,,,17.0,",S",9.0,",S",0.0,",S",,,,,,,,,,,,,20211219.0,",,S",,,,,13.0,",,S,19,",,,,,,,83.7,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,TUM00017190,2022-01,38.726,30.601,1008.9,"AFYON, TU",,,,,19.0,",S",5.0,",S",0.0,",S",,,,,,,,,,,,,20220131.0,"+,,S",,,,,10.9,",,S,31,+",,,,,,,47.8,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,TUM00017190,2022-02,38.726,30.601,1008.9,"AFYON, TU",,,,,9.0,"1,S",7.0,"1,S",0.0,"1,S",,,,,1.0,"5,S",0.0,"5,S",0.0,"5,S",,,20220209.0,",1,S",20220221.0,",5,S",,,13.2,"1,,S,09,",16.1,"5,S,21,",,,,,52.8,"1,,,S",,,7.6,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,
585,TUM00017190,2022-03,38.726,30.601,1008.9,"AFYON, TU",,,,,15.0,",S",6.0,",S",1.0,",S",,,,,6.0,"4,S",0.0,"4,S",0.0,"4,S",,,20220303.0,",,S",20220331.0,",4,S",,,27.4,",,S,03,",19.3,"4,S,31,",,,,,52.5,",,,S",,,4.92,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,
586,TUM00017190,2022-04,38.726,30.601,1008.9,"AFYON, TU",,,,,8.0,"4,S",3.0,"4,S",0.0,"4,S",,,,,0.0,"3,S",15.0,"3,S",0.0,"3,S",,,20220412.0,",4,S",20220425.0,",3,S",,,11.2,"4,,S,12,",27.5,"3,S,25,",,,,,27.2,"4,,,S",,,20.44,"3,,,S",,,,,,,,,,,,,,,,,,,,,,,,
587,TUM00017190,2022-05,38.726,30.601,1008.9,"AFYON, TU",,,,,11.0,",S",4.0,",S",0.0,",S",0.0,"3,S",0.0,"3,S",,,,,,,20220508.0,",3,S",20220503.0,",,S",,,3.4,"3,S,08,",9.4,",,S,03,",,,,,,,27.7,",,,S",,,,,8.76,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
588,TUM00017190,2022-06,38.726,30.601,1008.9,"AFYON, TU",,,,,17.0,",S",10.0,",S",1.0,",S",0.0,"5,S",0.0,"5,S",0.0,"4,S",25.0,"4,S",0.0,"4,S",20220626.0,",5,S",20220621.0,",,S",20220620.0,",4,S",11.3,"5,S,26,",26.4,",,S,21,",29.9,"4,S,20,",,,,,114.5,",,,S",19.7,"8,S",26.03,"4,,,S",13.37,"5,,,S",,,,,,,,,,,,,,,,,,,,,,
589,TUM00017190,2022-07,38.726,30.601,1008.9,"AFYON, TU",,,,,,,,,,,0.0,"1,S",0.0,"1,S",,,,,,,20220712.0,",1,S",,,,,12.4,"1,S,12,",,,,,,,,,,,,,,,14.67,"1,,,S",,,,,,,,,,,,,,,,,,,,,,
590,TUM00017190,2022-10,38.726,30.601,1008.9,"AFYON, TU",,,,,9.0,"5,S",4.0,"5,S",0.0,"5,S",,,,,,,,,,,,,20221016.0,",5,S",,,,,20.6,"5,,S,16,",,,,,,,37.6,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,TUM00017190,2022-11,38.726,30.601,1008.9,"AFYON, TU",,,,,4.0,",S",1.0,",S",0.0,",S",,,,,,,,,,,,,20221124.0,",,S",,,,,5.8,",,S,24,",,,,,,,9.1,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,TUM00017190,2022-12,38.726,30.601,1008.9,"AFYON, TU",,,,,7.0,",S",2.0,",S",0.0,",S",,,,,,,,,,,,,20221214.0,",,S",,,,,6.9,",,S,14,",,,,,,,12.0,",,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,TUM00017193,2021-01,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,11.0,",S",6.0,",S",0.0,",S",,,,,4.0,"1,S",0.0,"1,S",0.0,"1,S",,,20210131.0,",,S",20210112.0,",1,S",,,23.6,",,S,31,",19.8,"1,S,12,",,,,,72.9,",,,S",,,7.57,"1,,,S",,,,,,,,,,,,,,,,,,,,,,,,
594,TUM00017193,2021-03,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,17.0,",S",7.0,",S",0.0,",S",,,,,0.0,"5,S",0.0,"5,S",0.0,"5,S",,,20210318.0,",,S",20210322.0,",5,S",,,23.9,",,S,18,",19.7,"5,S,22,",,,,,74.2,",,,S",,,9.37,"5,,,S",,,,,,,,,,,,,,,,,,,,,,,,
595,TUM00017193,2021-04,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,,,,,,,0.0,"4,S",3.0,"4,S",,,,,,,20210410.0,",4,S",,,,,-3.6,"4,S,10,",,,,,,,,,,,,,,,6.04,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
596,TUM00017193,2021-05,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,3.0,"4,S",1.0,"4,S",0.0,"4,S",0.0,"4,S",0.0,"4,S",0.0,"2,S",19.0,"2,S",0.0,"2,S",20210510.0,",4,S",20210506.0,",4,S",20210520.0,",2,S",1.9,"4,S,10,",7.1,"4,,S,06,",32.0,"2,S,20,",,,,,10.6,"4,,,S",17.42,"6,S",23.73,"2,,,S",11.11,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
597,TUM00017193,2021-06,38.617,34.7,1260.0,"NEVSEHIR, TU",,,36.6,"3,S",8.0,",S",5.0,",S",0.0,",S",0.0,"3,S",0.0,"3,S",0.0,",S",26.0,",S",0.0,",S",20210603.0,",3,S",20210610.0,",,S",20210620.0,",,S",5.9,"3,S,03,",23.9,",,S,10,",30.1,",S,20,",,,23.3,",S",51.1,",,,S",18.62,"3,S",24.87,",,,S",12.37,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
598,TUM00017193,2021-07,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,,,,,,,0.0,"1,S",0.0,"1,S",,,,,,,20210725.0,",1,S",,,,,11.6,"1,S,25,",,,,,,,,,,,,,,,16.03,"1,,,S",,,,,,,,,,,,,,,,,,,,,,
599,TUM00017193,2021-08,38.617,34.7,1260.0,"NEVSEHIR, TU",,,105.2,"2,S",4.0,"2,S",3.0,"2,S",0.0,"2,S",0.0,"2,S",0.0,"2,S",0.0,",S",30.0,",S",6.0,",S",20210816.0,",2,S",20210809.0,",2,S",20210828.0,",,S",10.6,"2,S,16,",10.9,"2,,S,09,",36.0,",S,28,",,,2.9,",S",30.0,"2,,,S",21.89,"2,S",28.59,",,,S",15.2,"2,,,S",,,,,,,,,,,,,,,,,,,,,,
600,TUM00017193,2021-09,38.617,34.7,1260.0,"NEVSEHIR, TU",,,20.3,"3,S",7.0,"5,S",3.0,"5,S",0.0,"5,S",0.0,"3,S",0.0,"3,S",0.0,",S",20.0,",S",0.0,",S",20210924.0,",3,S",20210916.0,",5,S",20210901.0,",,S",5.9,"3,S,24,",15.5,"5,,S,16,",31.0,",S,01,",,,60.6,",S",38.6,"5,,,S",16.5,"3,S",22.33,",,,S",10.67,"3,,,S",,,,,,,,,,,,,,,,,,,,,,
601,TUM00017193,2021-10,38.617,34.7,1260.0,"NEVSEHIR, TU",,,0.0,"4,S",1.0,",S",0.0,",S",0.0,",S",0.0,"4,S",1.0,"4,S",0.0,",S",8.0,",S",0.0,",S",20211026.0,",4,S",20211017.0,",,S",20211010.0,",,S",-2.7,"4,S,26,",0.3,",,S,17,",24.6,",S,10,",,,176.8,",S",0.3,",,,S",11.49,"4,S",17.47,",,,S",5.52,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
602,TUM00017193,2021-11,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,9.0,"3,S",3.0,"3,S",0.0,"3,S",,,,,0.0,"4,S",0.0,"4,S",0.0,"4,S",,,20211110.0,",3,S",20211129.0,",4,S",,,11.7,"3,,S,10,",20.4,"4,S,29,",,,,,26.6,"3,,,S",,,13.53,"4,,,S",,,,,,,,,,,,,,,,,,,,,,,,
603,TUM00017193,2021-12,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,13.0,"1,S",5.0,"1,S",0.0,"1,S",0.0,"4,S",10.0,"4,S",,,,,,,20211224.0,",4,S",20211215.0,",1,S",,,-11.7,"4,S,24,",20.6,"1,,S,15,",,,,,,,56.7,"1,,,S",,,,,0.07,"4,,,S",,,,,,,,,,,,,,,,,,,,,,
604,TUM00017193,2022-01,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,14.0,",S",9.0,",S",0.0,",S",,,,,12.0,"3,S",0.0,"3,S",0.0,"3,S",,,20220123.0,",,S",20220106.0,",3,S",,,22.1,",,S,23,",12.6,"3,S,06,",,,,,94.5,",,,S",,,2.64,"3,,,S",,,,,,,,,,,,,,,,,,,,,,,,
605,TUM00017193,2022-02,38.617,34.7,1260.0,"NEVSEHIR, TU",,,0.0,"5,S",8.0,",S",5.0,",S",0.0,",S",0.0,"5,S",14.0,"5,S",5.0,"2,S",0.0,"2,S",0.0,"2,S",20220211.0,",5,S",20220210.0,",,S",20220223.0,",2,S",-8.8,"5,S,11,",19.1,",,S,10,",13.3,"2,S,23,",,,372.2,"2,S",46.8,",,,S",1.94,"5,S",5.54,"2,,,S",-1.66,"5,,,S",,,,,,,,,,,,,,,,,,,,,,
606,TUM00017193,2022-03,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,22.0,"1,S",13.0,"1,S",0.0,"1,S",,,,,10.0,",S",0.0,",S",0.0,",S",,,20220312.0,",1,S",20220331.0,",,S",,,11.4,"1,,S,12,",16.1,",S,31,",,,,,85.7,"1,,,S",,,3.51,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
607,TUM00017193,2022-04,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,,,,,,,,,,,0.0,",S",11.0,",S",0.0,",S",,,,,20220425.0,",,S",,,,,28.3,",S,25,",,,,,,,,,19.5,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
608,TUM00017193,2022-05,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,16.0,"2,S",5.0,"2,S",0.0,"2,S",,,,,0.0,",S",12.0,",S",0.0,",S",,,20220515.0,",2,S",20220530.0,",,S",,,22.1,"2,,S,15,",30.9,",S,30,",,,,,68.8,"2,,,S",,,19.49,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
609,TUM00017193,2022-06,38.617,34.7,1260.0,"NEVSEHIR, TU",,,,,11.0,"2,S",5.0,"2,S",0.0,"2,S",,,,,0.0,",S",29.0,",S",1.0,",S",,,20220609.0,",2,S",20220603.0,",,S",,,18.5,"2,,S,09,",32.8,",S,03,",,,,,55.7,"2,,,S",,,25.81,",,,S",,,,,,,,,,,,,,,,,,,,,,,,
610,TUM00017193,2022-07,38.617,34.7,1260.0,"NEVSEHIR, TU",,,67.0,",S",1.0,",S",1.0,",S",0.0,",S",0.0,",S",0.0,",S",0.0,",S",31.0,",S",2.0,",S",20220704.0,",,S",20220701.0,",,S",20220706.0,",,S",7.9,",S,04,",6.1,",,S,01,",33.6,",S,06,",3.5,S,3.5,",S",6.1,",,,S",20.38,",S",27.56,",,,S",13.2,",,,S",,,,,,,,,,,,,,,,,,,,,,
